,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,1648750.000,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,34611.000,31644.000,40449.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,,,11806.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,67815.000,,,23640.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,19700.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,,,,22605.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,,,,22605.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,3940.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableDueInRollingYearFour,,,,,,,,,,,,22605.000,,,,,,,,,,
Cash,57815.000,27773.000,147635.000,339180.000,152419.000,60095.000,205767.000,181006.000,78218.000,7556.000,73106.000,10908.000,163518.000,91850.000,18225.000,,,,,,18335.000,7947.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,,,,,100000000.000
CommonStockSharesIssued,,,,,,,,,68943177.000,71543177.000,-73543177.000,73543177.000,75988177.000,75988177.000,81088177.000,,,,,,,91488177.000
CommonStockSharesOutstanding,52612760.000,53464010.000,58364010.000,58364010.000,62680677.000,,68318177.000,68943177.000,68943177.000,71543177.000,-73543177.000,73543177.000,75988177.000,75988177.000,81088177.000,,,,,,,91488177.000
CommonStockValue,52613.000,53464.000,58364.000,58364.000,62681.000,62743.000,68318.000,68943.000,68943.000,71543.000,-73542.000,73543.000,75988.000,75988.000,,,,,,,,91488.000
DeferredTaxAssetsNet,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,-1308755.000,-1510881.000,1536564.000,1694684.000,1724018.000,1760034.000,1852682.000,1871803.000,1895478.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,1337907.000,1510881.000,,,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,-278273.000,-278273.000,-279625.000,-279625.000,-279625.000,-279625.000,-279625.000,279625.000,126235.000,59064.000,,,,,,,,
DueFromOtherRelatedPartiesCurrent,,,,15000.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,400567.000
EquityMethodInvestments,,,-11978.000,0.000,0.000,0.000,0.000,,,,,,,14778.000,,,,,,,,
FairValueEstimateNotPracticableAccruedLiabilities,,,,361724.000,319188.000,319188.000,220122.000,320572.000,294095.000,299991.000,279625.000,334793.000,151676.000,,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisObligations,,,,,,,,,,,14470.000,,,,,,,,,,,
FurnitureAndFixturesGross,,,,67552.000,80552.000,99608.000,99608.000,,,,68169.000,94849.000,,8968.000,,,,,,,,
InventoryNet,,,,,,,,,,,,,,,122000.000,,,,,,,27699.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,100000.000,,,,,,,,,,,,,,,
Land,,,,,,,,,,,,,,,360000.000,,,,,,,
Liabilities,151811.000,297255.000,95692.000,367724.000,331409.000,330286.000,331358.000,327641.000,304433.000,299991.000,-303881.000,334793.000,151676.000,84796.000,,,,,,,,2715156.000
LiabilitiesAndStockholdersEquity,129518.000,99224.000,202747.000,389039.000,319974.000,248313.000,392329.000,352337.000,223198.000,136062.000,-203715.000,164994.000,310899.000,182744.000,,,,,,,,1794801.000
LiabilitiesCurrent,126894.000,272338.000,54777.000,326809.000,290494.000,289371.000,290861.000,287144.000,289963.000,285521.000,-289411.000,320323.000,137206.000,70326.000,-191430.000,,,,,,,1586164.000
LongTermDebt,,,,,,,,,,,,,,,-84913.000,,,,,,,
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,,,,,,,,,,46133.000,43319.000,40449.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,,,,3261.000,,0.000,0.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,,,,9839.000,,7941.000,5627.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,,,12484.000,,11495.000,10672.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,,,11939.000,,12208.000,12345.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,,,11675.000,11805.000
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,,,11419.000,,,
LongTermDebtCurrent,,,,,,,,,,,,,,,-56051.000,,,,,,,424341.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,56051.000,142353.000,221881.000,339341.000,1212261.000,1315600.000,1374960.000,424341.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,8561.000,9974.000,5626.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,373830.000,296334.000,206918.000,108355.000,7849.000,5538.000,3189.000,135805.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,357007.000,363092.000,367162.000,375180.000,8881.000,9025.000,9173.000,510785.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,374076.000,390278.000,392727.000,379561.000,33549.000,18163.000,8597.000,453759.000
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,,,,,,,1100349.000
MachineryAndEquipmentGross,,,,,,,,,,,,,,,499860.000,,,,,,,
MinorityInterest,,,,,,,,,,,,,,,,,,,,,,527856.000
MinorityInterestInJointVentures,,,,,,,109673.000,101406.000,95480.000,86687.000,78333.000,73115.000,,,,,,,,,,
NotesPayable,,,,,,,,,,,,,,,1160964.000,1200618.000,1199662.000,1208063.000,1262540.000,1348326.000,1395919.000,1100349.000
NotesPayableRelatedPartiesClassifiedCurrent,,16596.000,6691.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrent,18218.000,,,,,,,,,,,,,,,,,,,,,
OilAndGasPropertyFullCostMethodGross,,,,,,,,,,,0.000,0.000,,,,,,,,,,
OilAndGasPropertyFullCostMethodNet,26000.000,26000.000,23000.000,23000.000,23000.000,23000.000,20000.000,20000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,47094.000,68113.000,51552.000,39991.000,24489.000,66514.000,58554.000,45036.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,22605.000,34684.000,23123.000,11562.000,22605.000,30130.000,22170.000,11085.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,1884.000,1884.000,1884.000,1884.000,,13800.000,13800.000,13800.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,22605.000,26545.000,26545.000,26545.000,1884.000,22584.000,22584.000,22584.000
OtherAssets,3687.000,3687.000,600.000,600.000,0.000,13362.000,8910.000,8910.000,4455.000,3625.000,3625.000,3625.000,4375.000,8010.000,,,,,,,,
OtherCommitmentDueInNextTwelveMonths,,,,,,,24112.000,,,,,,,,,,,,,,,
OtherLiabilities,,,,,,,,,,,,,,,,,,,,,,280379.000
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,400000.000
OtherPrepaidExpenseCurrent,,,,,,,,,,,,,,,49000.000,,,,,,,
OtherReceivablesNetCurrent,,,,,,,,,5000.000,0.000,0.000,5625.000,,,,,,,,,,
PreferredStockAdditionalSeriesParOrStatedValuePerShare,0.000,,,,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,0.001,0.001,0.001,,,,,,,,,,,
PreferredStockSharesAuthorized,,,,,,,,,25000000.000,25000000.000,25000000.000,,,,,,,,,,,
PreferredStockSharesIssued,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
PrepaidExpenseAndOtherAssets,,,,,,,,,,,,,5625.000,1875.000,,,,,,,,73228.000
PropertyPlantAndEquipmentGross,,,,90552.000,103552.000,122608.000,122608.000,,,,68169.000,94849.000,,92874.000,,,,,,,,
PropertyPlantAndEquipmentNet,42016.000,36764.000,31512.000,26259.000,34007.000,46857.000,47889.000,41015.000,40045.000,38113.000,48480.000,71639.000,69593.000,64711.000,1637960.000,,,,,,,1534272.000
PropertyPlantAndEquipmentOtherNet,,,,49259.000,57007.000,69857.000,69857.000,,,,48480.000,71639.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-16628522.000,-16873360.000,-16989374.000,-17075114.000,-17583864.000,-17659401.000,-18124458.000,-18210733.000,-18316664.000,-18589158.000,18645395.000,-18715028.000,-18628006.000,-18689281.000,,,,,,,,-22374077.000
StockholdersEquity,-22293.000,-198031.000,107055.000,21315.000,-11435.000,-81973.000,60971.000,24696.000,-81235.000,-163929.000,100166.000,-169799.000,159223.000,97948.000,,,,,,,,-1448211.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-22293.000,-198031.000,107055.000,21315.000,-11435.000,-81973.000,60971.000,24696.000,-81235.000,-163929.000,100166.000,-169799.000,159223.000,97948.000,,,,,,,,-920355.000
