,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
PaymentsToAcquireIntangibleAssets,,,298000.000,,,,311000.000,,,,213000.000,
PaymentsToAcquireProductiveAssets,,,137000.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,279000.000,,,,170000.000,
ProceedsFromRepaymentsOfShortTermDebt,,,-5304000.000,,,,-2065000.000,,,,23101000.000,
ProductWarrantyAccrualPayments,,,,,,,503000.000,,,,509000.000,
ProductWarrantyAccrualWarrantiesIssued,,,,,,,355000.000,,,,387000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,106000.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,10000.000,,,,10000.000,
RepaymentsOfShortTermDebt,,,,,,,,,,,30557000.000,
Revenues,,,,,,,,,,,,0.000
SalesRevenueGoodsNet,28860000.000,34454000.000,26418000.000,29084000.000,27672000.000,35732000.000,21577000.000,25630000.000,29038000.000,34992000.000,21381000.000,28739000.000
SalesRevenueNet,,,,,,,,,,,,0.000
SellingGeneralAndAdministrativeExpense,7237000.000,7952000.000,7427000.000,7413000.000,7475000.000,8921000.000,7961000.000,8544000.000,7335000.000,8148000.000,7416000.000,7819000.000
ShareBasedCompensation,,,131000.000,,,,74000.000,,,,61000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,354000.000,354000.000,,354000.000,352000.000,352000.000,-731000.000,325000.000,325000.000
VariableInterestEntityOwnershipPercentage,,,,,,,0.650,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,11000.000,22000.000,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,6540000.000,6540000.000,6580000.000,6622000.000,6633000.000,-13222000.000,6611000.000,6611000.000,6611000.000,-13224000.000,6603000.000,6603000.000
WeightedAverageNumberOfSharesOutstandingBasic,6540000.000,6540000.000,6562000.000,6611000.000,6611000.000,-13185000.000,6611000.000,6611000.000,6611000.000,-13224000.000,6603000.000,6603000.000
