,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
Assets,905022000.000,862146000.000,868862000.000,887944000.000,884292000.000,835556000.000,677816000.000,689659000.000,689844000.000,628021000.000,611777000.000,626756000.000,636568000.000,621886000.000,598422000.000,598891000.000,603700000.000,592271000.000,606716000.000,586670000.000,588220000.000,533218000.000
AssetsCurrent,248833000.000,236800000.000,240149000.000,251801000.000,246028000.000,192202000.000,162714000.000,195856000.000,199607000.000,165585000.000,149268000.000,166049000.000,175063000.000,165004000.000,149880000.000,155330000.000,162848000.000,150746000.000,151930000.000,139503000.000,146487000.000,126730000.000
AssetsHeldForSaleCurrent,,,,,,,,,,1293000.000,1293000.000,0.000,0.000,0.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,0.000,,,,,,,0.000
CapitalLeaseObligations,,,,,,,16900000.000,,,,13600000.000,,,,12200000.000,,,,9400000.000,,,
CashAndCashEquivalentsAtCarryingValue,35063000.000,38470000.000,56915000.000,36638000.000,35661000.000,20269000.000,26751000.000,31518000.000,32880000.000,27993000.000,33426000.000,21640000.000,31903000.000,21530000.000,29773000.000,17570000.000,30847000.000,39125000.000,29759000.000,18456000.000,27831000.000,26954000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,21.000,,,,,,,,,,,,,,,,,
CommitmentsAndContingencies,0.000,,,,0.000,,,,,0.000,,,,,,,,,0.000,,,
CommonStockIncludingAdditionalPaidInCapital,434251000.000,434846000.000,435368000.000,436035000.000,436873000.000,437538000.000,438277000.000,438868000.000,439421000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000000.000,80000000.000,80000000.000
CommonStockSharesIssued,47286768.000,47286768.000,47286768.000,47326312.000,47380967.000,47385314.000,47385314.000,47475570.000,47515155.000,47515155.000,47515155.000,47702504.000,47718818.000,47718818.000,47718818.000,47929789.000,47950118.000,47953555.000,47953555.000,48244674000.000,48244474.000,48323007.000
CommonStockSharesOutstanding,47286768.000,47286768.000,47286768.000,47326312.000,47380967.000,47385314.000,47385314.000,47475570.000,47515155.000,47515155.000,47515155.000,47702504.000,47718818.000,47718818.000,47718818.000,47929789.000,,,47953555.000,,48244474.000,48323007.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,,440018000.000,440479000.000,440725000.000,441384000.000,442006000.000,442631000.000,442931000.000,443669000.000,444360000.000,444253000.000,444605000.000,445106000.000,445787000.000
DebtCurrent,,,,,,,,,,,,,,,,,,,,8700.000,10200000.000,12300000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,,
DeferredFinanceCostsNoncurrentNet,9303000.000,8876000.000,8449000.000,8022000.000,7595000.000,7168000.000,6741000.000,6313000.000,5886000.000,6798000.000,6440000.000,6083000.000,5727000.000,5370000.000,5012000.000,4655000.000,4313000.000,3965000.000,4074000.000,872000.000,767000.000,666000.000
DeferredIncomeTaxLiabilities,,,,,,,-9378000.000,,,,59451000.000,,,,59471000.000,,,,61005000.000,,,
DeferredTaxAndOtherLiabilitiesNoncurrent,,,,,30277000.000,29857000.000,27232000.000,27918000.000,20376000.000,27510000.000,17528000.000,26159000.000,25111000.000,23882000.000,21371000.000,23188000.000,23238000.000,21671000.000,13133000.000,19986000.000,20011000.000,20047000.000
DeferredTaxAssetsInventory,,,,,,,2340000.000,,,,1628000.000,,,,1621000.000,,,,1876000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,4591000.000,,,,-13219000.000,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,-5052000.000,,,,-3806000.000,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,-19021000.000,,,,-503000.000,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,0.000,0.000,45902000.000,5052000.000,4874000.000,4543000.000,46232000.000,488000.000,5727000.000,84000.000,48610000.000,2713000.000,2797000.000,2490000.000,48613000.000,828000.000,834000.000,778000.000
DeferredTaxAssetsNetCurrent,13061000.000,9966000.000,7675000.000,7675000.000,7675000.000,6606000.000,4591000.000,4592000.000,4592000.000,4592000.000,3806000.000,3805000.000,3932000.000,3669000.000,2687000.000,2687000.000,2687000.000,2687000.000,0.000,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,5052000.000,5052000.000,4874000.000,4543000.000,503000.000,488000.000,567000.000,84000.000,1289000.000,2713000.000,2797000.000,2490000.000,741000.000,828000.000,834000.000,778000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,74357000.000,,,,95000000.000,,,,101418000.000,,,,103157000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,81300000.000,,,,88000000.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,,,,,,,,,3500000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,13700000.000,,,,13400000.000,,,,,,,
DeferredTaxAssetsStateTaxes,,,,,,,1442000.000,,,,1674000.000,,,,2057000.000,,,,2052000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,3728000.000,,,,3717000.000,,,,3737000.000,,,,3951000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,3008000.000,,,,3331000.000,,,,3251000.000,,,,2617000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,1999000.000,,,,1599000.000,,,,1279000.000,,,,1161000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,18108000.000,,,,6529000.000,,,,9377000.000,,,,6800000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,27208000.000,,,,23837000.000,,,,29250000.000,,,,17638000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,10219000.000,,,,3563000.000,,,,2082000.000,,,,3544000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,101248000.000,,,,99594000.000,,,,110120000.000,,,,98693000.000,,,
DeferredTaxLiabilities,,,,,,,,,,,,,,,10861000.000,,,,12392000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,55280000.000,,,,48048000.000,,,,46246000.000,,,,44140000.000,,,
DeferredTaxLiabilitiesNoncurrent,32640000.000,28659000.000,21001000.000,22229000.000,22379000.000,21959000.000,19021000.000,19707000.000,20376000.000,19299000.000,17528000.000,17792000.000,18295000.000,17066000.000,14837000.000,16654000.000,16704000.000,15067000.000,13133000.000,13310000.000,13302000.000,13302000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,9475000.000,,,,11403000.000,,,,13225000.000,,,,16865000.000,,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,,45805000.000,,,,,,,,,,,,,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,31797000.000,28639000.000,50863000.000,48909000.000,46281000.000,41706000.000,56438000.000,54479000.000,52147000.000,47666000.000,20687000.000,19637000.000,18306000.000,16392000.000,32348000.000,31348000.000,30321000.000,29268000.000,26545000.000,25151000.000,24684000.000,23761000.000
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,,,,,,,,,,,,14763000.000,,9804000.000,11048000.000,11883000.000,12060000.000,13882000.000,14932000.000,15433000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,8700000.000,200000.000,,9700000.000,6900000.000,,,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,203268000.000,,,,220707000.000,,,,228132000.000,,,,204562000.000,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,0.000
DueFromAffiliateCurrent,,,,,,,,,,,,,,,,,,,,,,0.000
DueToAffiliateCurrent,,,,,,,,,,,,,,,,,,,,,,0.000
EmployeeRelatedLiabilitiesCurrent,20716000.000,17642000.000,16466000.000,20078000.000,14556000.000,15264000.000,10726000.000,11001000.000,9960000.000,8834000.000,8763000.000,10443000.000,9898000.000,11405000.000,10620000.000,7898000.000,8375000.000,8032000.000,9232000.000,11262000.000,9638000.000,6090000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,4800000.000,3500000.000,,4800000.000,3200000.000,2600000.000,,4000000.000,3500000.000,2800000.000,,6000000.000,5000000.000,3600000.000,,4000000.000,3000000.000,2700000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,26207000.000,28968000.000,68514000.000,62787000.000,65049000.000,67231000.000,69264000.000,71283000.000,71771000.000,71669000.000,73710000.000,75749000.000,77789000.000,79884000.000,81986000.000,84055000.000,86179000.000,87484000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,10600000.000,10900000.000,10900000.000,8700000.000,8700000.000,8700000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8200000.000,8300000.000,8100000.000,,16800000.000,8200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,10800000.000,11000000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8200000.000,8600000.000,8100000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,10300000.000,10300000.000,,,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8200000.000,8600000.000,8100000.000,,16800000.000,8200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,10300000.000,10300000.000,,,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8200000.000,8600000.000,8100000.000,,16800000.000,8200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,10300000.000,10300000.000,,,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,8200000.000,8600000.000,8100000.000,,16800000.000,8200000.000
FiniteLivedIntangibleAssetsGross,,,,,202165000.000,202694000.000,202694000.000,194694000.000,194694000.000,194694000.000,194694000.000,194694000.000,193813000.000,191673000.000,191673000.000,191673000.000,191673000.000,193576000.000,,,,
FiniteLivedIntangibleAssetsNet,,,,,175958000.000,173726000.000,134180000.000,131907000.000,129645000.000,127463000.000,125430000.000,123411000.000,122042000.000,120004000.000,117963000.000,115924000.000,113884000.000,113692000.000,111791000.000,109722000.000,,
FreshStartAdjustmentIncreaseDecreaseAssets,,,,,,,563000000.000,,,,,,,,,,,,,,,
FreshStartAdjustmentIncreaseDecreaseLiabilities,,,,,,,563000000.000,,,,,,,,,,,,,,,
Goodwill,187170000.000,172073000.000,163536000.000,163536000.000,163536000.000,163536000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,96283000.000,96283000.000,96283000.000,96283000.000
GoodwillGross,,,,,163536000.000,163536000.000,163536000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,100697000.000,163500000.000,163500000.000,163500000.000,159100000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,0.000,0.000,-62839000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67300000.000,67300000.000,,
IncomeTaxesReceivable,1537000.000,344000.000,0.000,,,,,,,,,,,,,,,,,,,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,,,,,,,,193777000.000,193777000.000,193777000.000,190777000.000
IntangibleAssetsNetExcludingGoodwill,205167000.000,180297000.000,181349000.000,178653000.000,,,,,,,,,,,,,,,111791000.000,,107598000.000,103293000.000
InterestPayableCurrent,12491000.000,5122000.000,12503000.000,5080000.000,12480000.000,5143000.000,12543000.000,5204000.000,12634000.000,5218000.000,12535000.000,5127000.000,12479000.000,5133000.000,12428000.000,5122000.000,12462000.000,5073000.000,12521000.000,5124000.000,12384000.000,5043000.000
InventoryFinishedGoodsNetOfReserves,,,,,35933000.000,36600000.000,32293000.000,28392000.000,29274000.000,25730000.000,18850000.000,24378000.000,23526000.000,21589000.000,20748000.000,21053000.000,20682000.000,20316000.000,23821000.000,19953000.000,17436000.000,15548000.000
InventoryNet,70774000.000,66414000.000,72827000.000,82677000.000,82299000.000,70382000.000,61192000.000,57453000.000,58525000.000,48823000.000,39329000.000,45309000.000,46216000.000,45826000.000,43065000.000,41963000.000,40724000.000,36695000.000,47792000.000,40923000.000,39744000.000,35213000.000
InventoryRawMaterialsNetOfReserves,,,,,22080000.000,19196000.000,15731000.000,15168000.000,14482000.000,9536000.000,7483000.000,8807000.000,8900000.000,9658000.000,8244000.000,8743000.000,7844000.000,7137000.000,9836000.000,8765000.000,9772000.000,8362000.000
InventoryWorkInProcessNetOfReserves,,,,,24286000.000,14586000.000,13168000.000,13893000.000,14769000.000,13557000.000,12996000.000,12124000.000,13790000.000,14579000.000,14073000.000,12167000.000,12198000.000,9242000.000,14135000.000,12205000.000,12536000.000,11303000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Liabilities,,,,,,,,,,,,,,,,,,,535862000.000,521436000.000,520656000.000,496340000.000
LiabilitiesAndStockholdersEquity,905022000.000,862146000.000,868862000.000,887944000.000,884292000.000,835556000.000,677816000.000,689659000.000,689844000.000,628021000.000,611777000.000,626756000.000,636568000.000,621886000.000,598422000.000,598891000.000,603700000.000,592271000.000,606716000.000,586670000.000,588220000.000,533218000.000
LiabilitiesCurrent,133250000.000,114844000.000,128489000.000,135277000.000,134253000.000,108138000.000,106761000.000,110000000.000,116628000.000,87158000.000,89999000.000,99118000.000,105681000.000,101948000.000,97071000.000,94430000.000,103745000.000,91602000.000,121898000.000,100798000.000,111497000.000,87896000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,,0.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,,,,,,,,,0.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,141096000.000,135963000.000,154817000.000,152498000.000,157726000.000,144561000.000,112183000.000,102143000.000,100083000.000,97907000.000,125943000.000,122987000.000,103525000.000,101292000.000,93480000.000,85632000.000,83794000.000,80962000.000
LiabilityForUncertainTaxPositionsNoncurrent,7683000.000,7683000.000,7898000.000,7898000.000,,7898000.000,8211000.000,8211000.000,8211000.000,8211000.000,8367000.000,8367000.000,6816000.000,6816000.000,6534000.000,6534000.000,6534000.000,6604000.000,6676000.000,6676000.000,6709000.000,6745000.000
LineOfCredit,,,,,,,,,,,,,,,,,,,,10300.000,,
LineOfCreditFacilityAmountOutstanding,,,,,20000000.000,20000000.000,,,,,,,,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,10000000.000,,,,,,,,,,,,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,20000000.000,20000000.000,20000000.000,45000000.000,45000000.000,35000000.000,25000000.000,35000000.000,35000000.000,25000000.000,17000000.000,20000000.000,10000000.000,15000000.000,0.000,10300000.000,,
LongTermDebt,,,,,,,,,,,,,,,,,,,,,315500000.000,318100000.000
LongTermDebtNoncurrent,322556000.000,322819000.000,323082000.000,323344000.000,323607000.000,323870000.000,324133000.000,349395000.000,349658000.000,339921000.000,330183000.000,340446000.000,340709000.000,330972000.000,323234000.000,326497000.000,316760000.000,322022000.000,307351000.000,315020000.000,305354000.000,307435000.000
MinorityInterest,,,,,,,,,,,,,,,,,,,13850000.000,13371000.000,13043000.000,12416000.000
MinorityInterestOwnershipPercentageByParent,,,,,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
NoncurrentAssets,,,,,,,,,,,462509000.000,,,,448542000.000,,,,454786000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,16137000.000,,,,16963000.000,,,,25653000.000,,,,22378000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,3601000.000,,,,4007000.000,,,,5882000.000,,,,6148000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1991000.000,,,,1691000.000,,,,2636000.000,,,,1775000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,2225000.000,,,,3199000.000,,,,3514000.000,,,,2748000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,2498000.000,,,,3616000.000,,,,5102000.000,,,,4373000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,3106000.000,,,,3694000.000,,,,6377000.000,,,,5600000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,2716000.000,,,,756000.000,,,,2142000.000,,,,1734000.000,,,
OtherAccruedLiabilitiesCurrent,19628000.000,17703000.000,14323000.000,16573000.000,18245000.000,18828000.000,18443000.000,17310000.000,17516000.000,18040000.000,16801000.000,16123000.000,15187000.000,15427000.000,14434000.000,13414000.000,14374000.000,15726000.000,14944000.000,13273000.000,13560000.000,12145000.000
OtherAssetsCurrent,,,,,13390000.000,12024000.000,10175000.000,15207000.000,16218000.000,17208000.000,16993000.000,15805000.000,15773000.000,14712000.000,13472000.000,13132000.000,13586000.000,11191000.000,8399000.000,7849000.000,8387000.000,8180000.000
OtherAssetsNoncurrent,6809000.000,7339000.000,3817000.000,2638000.000,2399000.000,2198000.000,1055000.000,1263000.000,1267000.000,1317000.000,9815000.000,11501000.000,14731000.000,1848000.000,11398000.000,1820000.000,1939000.000,5020000.000,5075000.000,5108000.000,5108000.000,5221000.000
OtherLiabilitiesCurrent,,,,,,,,,21860000.000,21900000.000,,20487000.000,19518000.000,,,,,,,,,
OtherLiabilitiesNoncurrent,5321000.000,3668000.000,3583000.000,18440000.000,17639000.000,16728000.000,15690000.000,14924000.000,14112000.000,13473000.000,12545000.000,11665000.000,10793000.000,9709000.000,11438000.000,10795000.000,10112000.000,9036000.000,10525000.000,9761000.000,8534000.000,7841000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,76648000.000,76979000.000,76563000.000,76964000.000,77176000.000,77529000.000,82689000.000,83095000.000,83256000.000,83422000.000,70584000.000,70841000.000,70984000.000,71806000.000,82157000.000,80844000.000,63092000.000,62988000.000,49734000.000,50720000.000,50576000.000,49360000.000
OtherReceivablesNetCurrent,8210000.000,8196000.000,8074000.000,9676000.000,8326000.000,8419000.000,7708000.000,8784000.000,9296000.000,11129000.000,8138000.000,9832000.000,9859000.000,9281000.000,7299000.000,6545000.000,6428000.000,5868000.000,7114000.000,7229000.000,6813000.000,7375000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000000.000,10000000.000,10000000.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,6944000.000,6169000.000,4657000.000,5053000.000,5715000.000,5418000.000,5584000.000,10615000.000,11626000.000,11323000.000,11894000.000,12000000.000,11841000.000,11043000.000,10785000.000,10445000.000,10899000.000,8504000.000,8399000.000,7849000.000,8387000.000,8180000.000
PropertyPlantAndEquipmentGross,,,,,,,375815000.000,,,,339063000.000,,,,363551000.000,,,,406804000.000,,,
PropertyPlantAndEquipmentNet,247740000.000,256761000.000,271562000.000,283294000.000,288776000.000,296726000.000,267377000.000,248571000.000,247868000.000,221618000.000,219624000.000,218527000.000,217741000.000,214116000.000,212183000.000,207948000.000,206174000.000,203778000.000,224762000.000,220472000.000,216211000.000,184814000.000
RetainedEarningsAccumulatedDeficit,-130416000.000,-147636000.000,-143563000.000,-146512000.000,-147353000.000,-165032000.000,-321570000.000,-337517000.000,-342879000.000,-361494000.000,-359883000.000,-363456000.000,-358161000.000,-357062000.000,-362190000.000,-362778000.000,-356439000.000,-354619000.000,-369824000.000,-374568000.000,-372106000.000,-400718000.000
SaleLeasebackTransactionDeferredGainGross,,,,,,,,,,,,,900000.000,900000.000,,,,,,,,
SaleLeasebackTransactionDeferredGainNet,,,,,,,,400000.000,,,,,,,,,,,,,,
SecuredDebt,,,,,303600000.000,303900000.000,304100000.000,304400000.000,304700000.000,323200000.000,305200000.000,319600000.000,305700000.000,306000000.000,306200000.000,306500000.000,306800000.000,307000000.000,307400000.000,304700000.000,305300000.000,305800000.000
ShortTermBankLoansAndNotesPayable,,,,,,,,,,,,,,,,,,,6000000.000,,,
ShortTermBorrowings,,,,,,,,,,,,,,,,,,,10286000.000,8689000.000,10192000.000,10635000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,,,0.000,,,,0.000,,,,,,,,,,,
StandardProductWarrantyAccrual,,,,,,,,,,,301000.000,,,,242000.000,,,,134000.000,,,
StockholdersEquity,295127000.000,278855000.000,257383000.000,254883000.000,255059000.000,237728000.000,64873000.000,49848000.000,45456000.000,28871000.000,61884000.000,58890000.000,64984000.000,67177000.000,30803000.000,31789000.000,56432000.000,55684000.000,57004000.000,51863000.000,54521000.000,24462000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,70854000.000,65234000.000,67564000.000,36878000.000
UnrecognizedTaxBenefits,,,,,,,,,,,3526000.000,,,,2625000.000,,,,2620000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,,,,,,,,,,,1500000.000,,,,800000.000,,,,800000.000,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,,,,,3600000.000,,,,3100000.000,,,,3200000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,3400000.000,,,,2600000.000,,,,2600000.000,,,
WorkersCompensationLiabilityCurrent,5247000.000,5146000.000,4936000.000,4902000.000,5388000.000,5635000.000,5868000.000,5040000.000,4344000.000,3860000.000,4373000.000,4364000.000,4331000.000,3456000.000,3137000.000,2945000.000,2961000.000,2879000.000,3133000.000,2749000.000,3765000.000,2894000.000
