,2011-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,-35925.000,,-3431.000,15829.000,2271.000,12210.000,-5490.000
OtherIncome,,,,,,,,9000.000,,
OtherNonoperatingExpense,2060.000,,,,,,,2608.000,,30008.000
OtherNonoperatingIncome,,,,941.000,,,,,,
OtherNonoperatingIncomeExpense,,,,-683.000,,-349.000,-9519.000,8160.000,963.000,-28853.000
PaymentsToAcquireIntangibleAssets,30544.000,,,,,9.000,,,,931.000
PaymentsToAcquireMachineryAndEquipment,,,,,,,,,,32676.000
PaymentsToAcquirePropertyPlantAndEquipment,97364.000,,,,,203.000,,,,
ProceedsFromBankDebt,14884.000,,,,,,,,,
ProceedsFromContributedCapital,0.000,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,500000.000,,,,,,,,
ProceedsFromOtherDeposits,-30.000,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,-725101.000,,,,,,,,,
ProfitLoss,,,,,,,,-443198.000,,-111185.000
ProvisionForDoubtfulAccounts,-55569.000,,,,,,,,,
Revenues,10944633.000,,,,,3000.000,4500.000,,,208639.000
SalesRevenueNet,10944633.000,,,,,3000.000,4500.000,,,208639.000
SellingExpense,180158.000,,,,,,,,,
ShareBasedCompensation,18750.000,,,,,,,,,
StockIssued1,,,,,,,,,,2213673.000
WeightedAverageNumberOfDilutedSharesOutstanding,28783575.000,98405005.000,98405005.000,98405005.000,-276097504.000,19920325.000,19920325.000,19920325.000,-39840650.000,20094434.000
WeightedAverageNumberOfSharesOutstandingBasic,28783575.000,98405005.000,98405005.000,98405005.000,-276097504.000,19920325.000,19920325.000,19920325.000,-39840650.000,19920325.000
