,2011-08-31,2011-11-30,2012-02-29,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-04-01
CommonStockSharesOutstanding,2540000.000,2540000.000,2540000.000,7620000.000,12288138.000,13170588.000,14003447.000,27736149.000,32950537.000,33647040.000,39882730.000,42877588.000,43688120.000,4573360.000,4891320.000,5018279.000,6306744.000,7906833.000,9115545.000,13901995.000
CommonStockSharesSubscriptions,,,,,527789.000,,,,,,,,,,,,,,,
CommonStockValue,25.000,25.000,25.000,76.000,123.000,132.000,140.000,275.000,329.000,336.000,398.000,429.000,437.000,46.000,49.000,0.000,0.000,0.000,0.000,0.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,710394.000,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,3021395.000,3301056.000,,,,,
ConvertibleNotesPayableCurrent,,,,425000.000,50000.000,50000.000,1263793.000,1655000.000,620172.000,800000.000,800000.000,939829.000,202068.000,1507772.000,1507772.000,,,,,
DebtCurrent,,,,,,,,,,,,,,,,6887000.000,,,,
DebtInstrumentCarryingAmount,,,,425000.000,,,,,,,,100000.000,,,,,13277000.000,,,
DebtInstrumentFaceAmount,,,,,,,,,,,2994202.000,2994202.000,3964949.000,3056030.000,3056030.000,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,0.090,0.090,0.090,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,66420.000,66420.000,1845000.000,1414000.000,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,2155000.000,1580000.000,3327000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,153793.000,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,342745.000,138470.000,126804.000,94128.000,1151434.000,1882036.000,1838474.000,1669000.000,644000.000,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,1882036.000,1838474.000,1669000.000,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,150269.000,,,,,,,,,,693000.000,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,2633000.000,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,3397000.000,,,,1695000.000,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,9943000.000,,,
DeferredTaxAssetsGrossCurrent,,,,,,,,,1438000.000,,,,3645000.000,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,0.000,,,,2633000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,1134000.000,,,,5030000.000,,,,8593000.000,,,,7731000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,11000.000,,,
DeferredTaxAssetsStateTaxes,,,,,,,,,,,,,-712000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,,366000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,535000.000,,,,-142000.000,,,,797000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,1134000.000,,,,9842000.000,,,,13255000.000,,,,7310000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,,,,,,2583000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,23000.000,,,,,,,,50000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,30779.000,34260.000,50918.000,689067.000,,4097233.000,,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,49890.000,99780.000,149670.000,,,,,
DueToRelatedPartiesCurrent,7729.000,7729.000,,,,155000.000,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,2901459.000,3803613.000,4125663.000,3741210.000,3949741.000,4015594.000,5152735.000,5165872.000,,6218000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,,826000.000,736000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,6269000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,,,,,4041000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,249932.000,,,,,,,,,,,,2728000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,249932.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,629000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,229105.000,229105.000,,,,,,,,,,,629000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,249932.000,249932.000,,,,,,,,,,,629000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,249932.000,249932.000,,,,,,,,,614475.000,,2085000.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,18547000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,10741000.000,10059000.000,9377000.000,8467000.000
Goodwill,,,,,1467719.000,1467719.000,2233598.000,14828837.000,8318637.000,8399786.000,8399786.000,8399786.000,8399786.000,12263903.000,14209716.000,14226000.000,14833000.000,15333000.000,15680000.000,15779000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,,,,,,,,,,1288000.000,,,
IntangibleAssetsGrossExcludingGoodwill,,,,,999729.000,999729.000,,,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,978901.000,916418.000,2257796.000,3752264.000,13803305.000,13147726.000,11788924.000,11178893.000,10568862.000,12152417.000,12552253.000,11771000.000,,,,
InterestPayableCurrent,,,,19805.000,,,,,13764.000,49252.000,71381.000,98482.000,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,296243.000,98482.000,,146188.000,165539.000,,,,,
Liabilities,10729.000,10929.000,438.000,,2542133.000,2735589.000,7262459.000,26018360.000,33065772.000,36489587.000,33794048.000,28511279.000,32830195.000,37622540.000,46355337.000,46834000.000,47584000.000,47991000.000,47244000.000,42251000.000
LiabilitiesAndStockholdersEquity,17450.000,15669.000,,121617.000,3320497.000,3304129.000,7095383.000,35389339.000,43685182.000,44318737.000,43202304.000,40566279.000,42332255.000,49207680.000,56489201.000,55176000.000,55096000.000,56991000.000,56265000.000,50282000.000
LiabilitiesCurrent,,,,760204.000,1648133.000,1845884.000,4900150.000,20100360.000,26743511.000,30689920.000,30780213.000,26700652.000,27548579.000,29699274.000,37703674.000,38768000.000,40562000.000,42261000.000,40226000.000,33861000.000
LinesOfCreditCurrent,,,,,,,,7694519.000,,,,,,,,,,,,
LoansPayableCurrent,,,,,,,,346653.000,,,,,,,,,,,,
LongTermDebt,,,,,,,,,,,,,199520.000,185598.000,171675.000,13309000.000,11863000.000,9690000.000,7663000.000,9158000.000
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,9300000.000,9300000.000,5342000.000,
LongTermDebtCurrent,,,,,,,,,,,,,,,,,6741000.000,5830000.000,3716000.000,3139000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,55689.000,55689.000,55689.000,,8025000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,2000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,143831.000,129909.000,115986.000,,3252000.000,,,
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,6422000.000,5122000.000,3860000.000,3947000.000,6019000.000
LongTermNotesPayable,,,,,,,,3858656.000,4406049.000,4011476.000,1417268.000,1219425.000,3820487.000,3421776.000,3834354.000,,,,,
LossContingencyAccrualAtCarryingValue,,,,,,,,,,,,,,,,1593000.000,,,,1649000.000
LossContingencyAccrualCarryingValueCurrent,,,,,,,,,,,,,,,,,1313000.000,,,
LossContingencyEstimateOfPossibleLoss,,,,,,,,,,,,,,,,,,1539000.000,1591000.000,
MinimumNetCapitalRequired1,,,,,,,,2000000.000,4000000.000,4000000.000,5000000.000,,0.000,,,,,,,
MinorityInterest,,,,,,,,,582537.000,687200.000,799092.000,696247.000,1053345.000,1038789.000,1274258.000,1061000.000,,,,
NotesPayable,,,,,,,,,,,1322164.000,1775600.000,,,,,,,,
NotesPayableCurrent,,,,,,,36251.000,40000.000,1578291.000,1902594.000,1169844.000,1336511.000,1646442.000,1944845.000,3109304.000,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,13850.000,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,552000.000,414000.000,379931.000,,,569947.000,457685.000,395000.000,1394000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,144000.000,155000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,132339.000,132339.000,136223.000,,,136416.000,146065.000,165000.000,144000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,466220.000,466220.000,607913.000,,,284010.000,442860.000,469000.000,136000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,299130.000,299130.000,155000.000,0.000,,,
OperatingLossCarryforwards,,,,,2759000.000,,,,12510000.000,,,,11168000.000,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,5847000.000,,,
OtherAssetsMiscellaneousNoncurrent,,,,,,,,,,,,,,,,,163000.000,,,
OtherAssetsNoncurrent,,,,,,,,1410655.000,1523585.000,1516716.000,1594106.000,1747929.000,1903905.000,2128330.000,2295195.000,3845000.000,3946000.000,4402000.000,4511000.000,4212000.000
OtherLiabilitiesCurrent,,,,,,,,216593.000,188048.000,151660.000,71440.000,102811.000,46421.000,33936.000,0.000,1415000.000,1497000.000,1312000.000,1270000.000,850000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,1900000.000,1870000.000,3071000.000,2371000.000
OtherLongTermDebt,,,,,,,,,,,,,,,,1644000.000,,,,
OtherReceivablesNetCurrent,,,,,,,,248431.000,,,,,,,,,,,,
OtherShortTermBorrowings,,,,,259326.000,331875.000,1186591.000,2958790.000,11260207.000,13402537.000,13739614.000,12180088.000,13015618.000,12897445.000,14788001.000,13829000.000,,,,
PreferredStockParOrStatedValuePerShare,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockRedemptionPricePerShare,,,,,,,,,,,,,1.000,,,,,,,
PreferredStockSharesAuthorized,,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,200000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
PreferredStockValue,,,,,,,,,,0.000,0.000,0.000,17.000,17.000,17.000,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,,680000.000,858000.000
PrepaidExpenseCurrent,,,,46026.000,52378.000,56886.000,155454.000,676989.000,881326.000,783225.000,694139.000,838205.000,1023453.000,731086.000,993993.000,1385000.000,1012000.000,923000.000,,
PropertyPlantAndEquipmentGross,,,,,31604.000,31604.000,264470.000,1184091.000,534141.000,587985.000,651793.000,619508.000,742628.000,818397.000,958921.000,979000.000,1349000.000,,,
PropertyPlantAndEquipmentNet,,,,,29680.000,26930.000,114319.000,400971.000,454606.000,470000.000,495900.000,415131.000,506005.000,530505.000,613744.000,574000.000,880000.000,961000.000,938000.000,861000.000
RetainedEarningsAccumulatedDeficit,,,,689067.000,-3669742.000,-4097233.000,-5521144.000,-7284506.000,-16337118.000,-21105179.000,-29954267.000,-30035058.000,-34407771.000,-36134337.000,-39599520.000,-41277000.000,-44121000.000,-45465000.000,-46941000.000,-51351000.000
SecuredDebtCurrent,,,,,,,,,,,,1281126.000,1086400.000,1146673.000,1056500.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,,,,,,,,83764.000,,,3183630.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,,,,,750000.000,750000.000,750000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,1045000.000,1045000.000,1730000.000,,,,,,,
StockholdersEquity,6721.000,4740.000,-438.000,-638587.000,778364.000,568540.000,-167076.000,9370979.000,10036873.000,6944667.000,8609164.000,11358753.000,8448715.000,10546351.000,8859606.000,7281000.000,7512000.000,8226000.000,8409000.000,7624000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6721.000,4740.000,,,778364.000,568540.000,-167076.000,9370979.000,10619410.000,7631867.000,9408256.000,12055000.000,9502060.000,11585140.000,10133864.000,8342000.000,7512000.000,9000000.000,9021000.000,8031000.000
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,,,,,,,,,,,612000.000,407000.000
TemporaryEquityParOrStatedValuePerShare,,,,,,,,,,,,,,,,,,,10000.000,10000.000
TemporaryEquitySharesIssued,,,,,,,,,,,,,,,,,,,93.000,62.000
TemporaryEquitySharesOutstanding,,,,,,,,,,,,,,,,,,,93.000,62.000
