,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
CashAndCashEquivalentsAtCarryingValue,,,0.000,,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,45238933.000,45271157.000,45270768.000,46225665.000,46254579.000,46260576.000,46259009.000,46874484.000,46951397.000
CommonStockSharesOutstanding,45110956.000,45134609.000,45129407.000,46056868.000,46071284.000,46071219.000,46063822.000,46606703.000,46671986.000
CommonStockValueOutstanding,45239.000,45271.000,45271.000,46225.000,46254.000,46260.000,46259.000,46874.000,46951.000
DebtInstrumentCarryingAmount,,,,,,,244102161.000,,
DebtInstrumentUnamortizedDiscount,,,,,,,4733296.000,,
DeferredFinanceCostsNoncurrentNet,1477396.000,1308713.000,1140031.000,1036085.000,1248164.000,1152218.000,1056272.000,960325.000,864379.000
DeferredIncomeTaxLiabilities,,,,,,,1096246.000,,
DeferredTaxAssetsGross,,,,,,,66557763.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,52171316.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,10361157.000,10854534.000,10807366.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,41810159.000,43801070.000,43610739.000
DeferredTaxAssetsNet,,,,,,,53267562.000,,
DeferredTaxAssetsNetCurrent,6880945.000,4619592.000,,247346.000,247346.000,4115129.000,,,
DeferredTaxAssetsNetNoncurrent,8182597.000,9963079.000,17297621.000,19036938.000,16872976.000,14509413.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,38988438.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,347737.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,8057657.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,13290201.000,13300000.000,13300000.000
DeferredTaxLiabilitiesCurrent,,,189146.000,,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,532795.000,,
DeferredTaxLiabilitiesOther,,,,,,,563451.000,,
DepositsAssetsNoncurrent,34743.000,34743.000,34743.000,34743.000,34743.000,34743.000,34743.000,34743.000,34743.000
DerivativeAssets,,,,,6800000.000,2200000.000,2000000.000,77014.000,2700000.000
DerivativeAssetsCurrent,3409633.000,5187396.000,4538897.000,4561677.000,5726617.000,1992532.000,1892744.000,23203.000,2084643.000
DerivativeAssetsNoncurrent,,665123.000,,,1033677.000,203348.000,67261.000,211210.000,635593.000
DerivativeLiabilitiesCurrent,1319417.000,,290703.000,595372.000,,,,136373.000,
DerivativeLiabilitiesNoncurrent,460218.000,,,243744.000,,,,21026.000,
EmployeeRelatedLiabilitiesCurrent,,,,,,,1800000.000,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,,0.000,0.000
Liabilities,252451784.000,247746692.000,266820176.000,291003392.000,297197489.000,296443786.000,288778272.000,291836173.000,294427017.000
LiabilitiesAndStockholdersEquity,425456474.000,421773775.000,436325874.000,456561490.000,467245508.000,463301762.000,368620389.000,367375502.000,371197989.000
LiabilitiesCurrent,56755228.000,54261648.000,67086136.000,57634335.000,59024402.000,44966908.000,38685288.000,42430168.000,54198373.000
LiabilitiesNoncurrent,195696556.000,193485044.000,199734040.000,233369057.000,238173087.000,251476878.000,250092984.000,249406005.000,240228644.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,244102161.000,,
LongTermDebtNoncurrent,185516693.000,183785679.000,190041933.000,222532719.000,227694428.000,240948063.000,239368865.000,238589148.000,229926282.000
OilAndGasPropertySuccessfulEffortMethodGross,624803238.000,637191443.000,663414446.000,696030539.000,722429976.000,735690418.000,740070145.000,750422487.000,768895637.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,7474600.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,2301131.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,975711.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,961813.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,947916.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1050151.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,1237878.000,,
OtherAccruedLiabilitiesCurrent,,,,,,,433877.000,,
OtherLiabilitiesNoncurrent,645721.000,633382.000,621043.000,608704.000,596365.000,584026.000,571687.000,559349.000,547010.000
PrepaidExpenseCurrent,202185.000,227384.000,473616.000,708767.000,717058.000,603891.000,844495.000,811937.000,791323.000
PropertyPlantAndEquipmentGross,3345798.000,3345798.000,3345798.000,3314328.000,3334045.000,3339738.000,3061635.000,3036873.000,3010173.000
PropertyPlantAndEquipmentNet,387010165.000,386059372.000,396781299.000,415052196.000,426928969.000,426048022.000,300827480.000,298462739.000,298445132.000
RetainedEarningsAccumulatedDeficit,-68879313.000,-68352713.000,-73352170.000,-77751255.000,-73840436.000,-77686560.000,-165343525.000,-170074924.000,-169536605.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,296439597.000,,
StockholdersEquity,,174027083.000,169505698.000,165558098.000,170048019.000,166857976.000,79842117.000,75539329.000,76770972.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,173004690.000,174027083.000,169505698.000,165558098.000,170048019.000,166857976.000,79842117.000,75539329.000,76770972.000
TreasuryStockShares,127977.000,136548.000,141361.000,168797.000,183295.000,189357.000,195187.000,267781.000,279411.000
TreasuryStockValue,633868.000,660657.000,672280.000,760058.000,820668.000,848912.000,868558.000,1102492.000,1137208.000
UnrecognizedTaxBenefits,,,,,,,518219.000,,
