,2011-10-02,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-96000.000,165000.000,,-187000.000,-129000.000,254000.000,,-115000.000,194000.000,-266000.000,,-341000.000,175000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,-2000000.000,-2000000.000,,-2161000.000,-2161000.000,-2161000.000,-28906000.000,-1800000.000,-1800000.000,-1800000.000,-29622000.000,-1676000.000,-1675000.000
PaymentsForRepurchaseOfCommonStock,,,,,,9000.000,,,,20000.000,,,,672000.000,
PaymentsToAcquirePropertyPlantAndEquipment,319000.000,476000.000,,,,142000.000,,,,171000.000,,,,207000.000,
PensionContributions,1920000.000,0.000,,,,3857000.000,4400000.000,,,0.000,,,,,
PensionExpense,1363000.000,1675000.000,1675000.000,1675000.000,1911000.000,1560000.000,1560000.000,1560000.000,1685000.000,925000.000,925000.000,925000.000,37574000.000,502000.000,502000.000
ProceedsFromIssuanceOfCommonStock,89000.000,84000.000,,,,89000.000,,,,84000.000,,,,105000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,1800000.000,1800000.000,1800000.000,-49418000.000,1676000.000,1675000.000
RepaymentsOfLongTermCapitalLeaseObligations,1000.000,1000.000,,,,1000.000,,,,0.000,,,,,
ResearchAndDevelopmentExpense,1029000.000,990000.000,955000.000,1016000.000,873000.000,926000.000,781000.000,828000.000,711000.000,799000.000,790000.000,771000.000,814000.000,899000.000,800000.000
SalesRevenueGoodsNet,29220000.000,28725000.000,29001000.000,26863000.000,29685000.000,25059000.000,27006000.000,26011000.000,25240000.000,24113000.000,27009000.000,29576000.000,29015000.000,26612000.000,28348000.000
SellingGeneralAndAdministrativeExpense,5170000.000,5525000.000,4985000.000,5088000.000,5454000.000,4850000.000,5529000.000,5242000.000,5318000.000,4990000.000,5250000.000,5891000.000,6027000.000,5490000.000,5884000.000
ShareBasedCompensation,195000.000,210000.000,,,,119000.000,,,,183000.000,,,,181000.000,
StandardProductWarrantyAccrualPayments,,,,,,165000.000,,,,36000.000,,146000.000,,131000.000,80000.000
StandardProductWarrantyAccrualPreexistingIncreaseDecrease,,,,,,,,,,-19000.000,,,,,
StandardProductWarrantyAccrualWarrantiesIssued,,,,,,154000.000,,,,,,195000.000,,151000.000,48000.000
StockRepurchasedAndRetiredDuringPeriodValue,,-19000.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,32032000.000,3222000.000,3265000.000,3255000.000,-6504000.000,3267000.000,3323000.000,3335000.000,-6586000.000,3392000.000,3372000.000,3650000.000,-7064000.000,3683000.000,3679000.000
WeightedAverageNumberOfSharesOutstandingBasic,31431000.000,3162000.000,3168000.000,3174000.000,-6330000.000,3213000.000,3221000.000,3237000.000,-6440000.000,3263000.000,3267000.000,3339000.000,-6519000.000,3550000.000,3566000.000
