,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
CommonStockSharesOutstanding,2420231.000,2420231.000,2420231.000,2360231.000,2369065.000,2355831.000,2375192.000,2373909.000,2377990.000,2352490.000
CommonStockValue,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,25000.000,25000.000,25000.000,25000.000
DeferredTaxAssetsInvestments,,,,,,-413000.000,,,,311000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,-621000.000,,,,103000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,-436000.000,,,,-441000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,123000.000,,,,120000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,105000.000,,,,113000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,339000.000,339000.000,337000.000,335000.000,333000.000,332000.000,330000.000
DefinedBenefitPlanFundedPercentage,,,,0.060,0.060,0.060,,,,0.060
DemandDepositAccounts,,,,,,,,,,136825000.000
Deposits,198331000.000,223713000.000,216539000.000,215470000.000,215872000.000,233963000.000,231078000.000,226489000.000,230644000.000,245474000.000
DepositsSavingsDeposits,,,,,,,,,,15789000.000
EmployeeStockOwnershipPlanESOPDebtStructureEmployerLoanGuarantee,,,,,,,511000.000,506000.000,500000.000,
EmployeeStockOwnershipPlanESOPRepurchaseObligationAmount,,,,748000000.000,763000000.000,798000.000,,,,839000.000
EquityMethodInvestmentOwnershipPercentage,,,,0.586,0.586,0.586,0.586,0.586,0.586,0.586
FederalFundsSold,25450000.000,2175000.000,1650000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
FederalHomeLoanBankAdvancesActivityForYearMaximumOutstandingAtAnyMonthEnd,,,,0.000,0.000,0.000,,,,0.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresAmountOfAvailableUnusedFunds,,,,99671000.000,95282000.000,85693000.000,,,84342000.000,68600000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresMaximumAmountAvailable,,,,99671000.000,95282000.000,85693000.000,,,84342000.000,68600000.000
FederalHomeLoanBankStock,240000.000,240000.000,240000.000,109000.000,109000.000,109000.000,109000.000,111000.000,111000.000,111000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,1510000.000,1533000.000,1571000.000,,,1626000.000,1630000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,30000.000,26000.000,34000.000,,,29000.000,15000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,138329000.000,141752000.000,146703000.000,147032000.000,155416000.000,156536000.000,157375000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,1313000.000,1244000.000,1383000.000,506000.000,571000.000,595000.000,474000.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,991000.000,1098000.000,1112000.000,409000.000,,,
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,991000.000,1098000.000,1112000.000,409000.000,,,
FinancingReceivableModificationsRecordedInvestment,,,,706000.000,706000.000,706000.000,,,,0.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,234000.000,147000.000,311000.000,98000.000,207000.000,248000.000,116000.000
FinancingReceivableRecordedInvestmentCurrent,,,,135762000.000,139855000.000,141164000.000,142126000.000,155190000.000,155661000.000,155913000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,363000.000,392000.000,407000.000,407000.000,364000.000,347000.000,357000.000
FinancingReceivableRecordedInvestmentPastDue,,,,3880000.000,3141000.000,6922000.000,5412000.000,797000.000,1470000.000,1936000.000
HeldToMaturitySecurities,0.000,,,,,,,,,
HeldToMaturitySecuritiesFairValue,0.000,,,,,,,,,
ImpairedFinancingReceivableRecordedInvestment,,,,,,,,,,474000.000
ImpairedFinancingReceivableRelatedAllowance,,,,,,,,,,15000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,,,,,,474000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,,,,,,,,,,432000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,,,,,,,,,,432000.000
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,,,,,,,,,,42000.000
ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,,,,,,,,,,42000.000
InterestBearingDepositLiabilities,176650000.000,185863000.000,190777000.000,191276000.000,189748000.000,192502000.000,204281000.000,200794000.000,203123000.000,207037000.000
InterestBearingDomesticDepositDemand,-2591000.000,-46734000.000,-30531000.000,-17552000.000,-19531000.000,-26791000.000,-20798000.000,-12615000.000,-15702000.000,-30763000.000
InterestPayableCurrentAndNoncurrent,285000.000,264000.000,241000.000,256000.000,228000.000,212000.000,231000.000,218000.000,232000.000,213000.000
InterestReceivable,,,,,,822000.000,,,,819000.000
Liabilities,200316000.000,225568000.000,218595000.000,217475000.000,218328000.000,236166000.000,233287000.000,228101000.000,232497000.000,247234000.000
LiabilitiesAndStockholdersEquity,239354000.000,264598000.000,257917000.000,256777000.000,258673000.000,276491000.000,274324000.000,268660000.000,273926000.000,288880000.000
LoansAndLeasesReceivableAllowance,1370000.000,1625000.000,1648000.000,1540000.000,1559000.000,1605000.000,1615000.000,1628000.000,1655000.000,1645000.000
LoansAndLeasesReceivableGrossCarryingAmount,132733000.000,131454000.000,135359000.000,141616000.000,144310000.000,150450000.000,150281000.000,159101000.000,159746000.000,157849000.000
LoansAndLeasesReceivableNetOfDeferredIncome,,,,139642000.000,142996000.000,148086000.000,147538000.000,155987000.000,157131000.000,157849000.000
LoansAndLeasesReceivableNetReportedAmount,,,,138102000.000,141437000.000,146481000.000,145923000.000,154359000.000,155476000.000,156204000.000
LoansAndLeasesReceivableRelatedParties,,,,,,2804000.000,,,,3162000.000
NoninterestBearingDepositLiabilities,21681000.000,37850000.000,25762000.000,24194000.000,26124000.000,41461000.000,26797000.000,25695000.000,27521000.000,38437000.000
OtherAssets,,,,,,67000.000,,157000.000,82000.000,109000.000
OtherLiabilities,1700000.000,1591000.000,1815000.000,1749000.000,2228000.000,1991000.000,1978000.000,1394000.000,1621000.000,1547000.000
OtherRealEstateAndForeclosedAssets,10000.000,10000.000,10000.000,10000.000,10000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,,,,,,,,
PrepaidExpenseAndOtherAssets,1193000.000,1189000.000,1198000.000,1080000.000,1176000.000,1148000.000,1067000.000,855000.000,766000.000,784000.000
PrepaidExpenseCurrentAndNoncurrent,,,,458000.000,551000.000,470000.000,453000.000,81000.000,64000.000,52000.000
PropertyPlantAndEquipmentGross,,,,,,7227000.000,,,,7198000.000
PropertyPlantAndEquipmentNet,5362000.000,5418000.000,5406000.000,5340000.000,5275000.000,5243000.000,5176000.000,5109000.000,5042000.000,4971000.000
PropertyPlantAndEquipmentOther,,,,,,,,21000.000,,
RelatedPartyDepositLiabilities,,,,,,2695000.000,,,,2872000.000
RetainedEarningsAccumulatedDeficit,9182000.000,9560000.000,10065000.000,10638000.000,11263000.000,11677000.000,12469000.000,13136000.000,13800000.000,14485000.000
SaleOfStockPricePerShare,,,,10.000,10.000,10.000,,,10.000,10.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,55494.000,64172.000,50231.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,8.480,9.200,9.200,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,652418.000,685790.000,724625.000,611000.000,682000.000,632000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,163924.000,152781.000,138840.000,118608.000,118608.000,120853.000,120853.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,10.520,10.510,10.680,11.000,11.000,11.520,11.520
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,237000.000,262000.000,325000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,55494.000,64172.000,50231.000,34171.000,35149.000,48462.000,48466.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,8.480,9.200,9.300,9.220,9.290,10.040,10.040
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,163924.000,152781.000,138840.000,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,334074.000,372490.000,331578.000,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,10.520,10.510,10.680,,,,
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,,,,,,120000.000,,,,150000.000
StockholdersEquity,39038000.000,39030000.000,39322000.000,39302000.000,40345000.000,40325000.000,41037000.000,40559000.000,41429000.000,41646000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,39038000.000,39030000.000,39322000.000,39302000.000,40345000.000,40325000.000,41037000.000,40559000.000,41429000.000,41646000.000
TangibleCapital,,,,34069.000,34929000.000,35765000.000,36605000.000,37547000.000,38466000.000,39407000.000
TangibleCapitalRequiredForCapitalAdequacy,,,,3852.000,3880000.000,4147000.000,4115000.000,4030000.000,4109000.000,4333000.000
TangibleCapitalRequiredForCapitalAdequacyToTangibleAssets,,,,0.015,0.015,0.015,0.015,0.015,0.015,0.015
TangibleCapitalToTangibleAssets,,,,0.133,0.135,0.129,0.133,0.140,0.140,0.136
TierOneLeverageCapital,,,,34069.000,34929000.000,35765000.000,36605000.000,37547000.000,38466000.000,39407000.000
TierOneLeverageCapitalRequiredForCapitalAdequacy,,,,10271.000,10346000.000,11058000.000,10973000.000,10755000.000,10957000.000,11555000.000
TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,,,,0.040,0.040,0.040,0.040,0.040,0.040,0.040
TierOneLeverageCapitalRequiredToBeWellCapitalized,,,,12839.000,12932000.000,13822000.000,13716000.000,13432000.000,13696000.000,14444000.000
TierOneLeverageCapitalRequiredToBeWellCapitalizedToAverageAssets,,,,0.060,0.050,0.050,0.050,0.050,0.050,0.050
TierOneLeverageCapitalToAverageAssets,,,,0.133,0.135,0.129,0.133,0.140,0.140,0.136
TierOneRiskBasedCapital,,,,34069.000,34929000.000,35765000.000,36605000.000,37547000.000,38466000.000,39407000.000
TierOneRiskBasedCapitalRequiredToBeWellCapitalized,,,,8196.000,8266000.000,8535000.000,8540000.000,9116000.000,8926000.000,8874000.000
TierOneRiskBasedCapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,0.060,0.060,0.060,0.060,0.060,0.060,0.060
TierOneRiskBasedCapitalToRiskWeightedAssets,,,,0.249,0.289,0.251,0.257,0.247,0.259,0.267
TimeDepositMaturitiesRemainderOfFiscalYear,,,,,,,,,,69748000.000
TimeDepositMaturitiesYearOne,,,,,,,,,,13706000.000
TimeDepositMaturitiesYearTwo,,,,,,,,,,9406000.000
TimeDeposits,,,,,,,,,,92860000.000
TreasuryStockShares,0.000,0.000,,60000.000,62309.000,89484.000,90355.000,91638.000,93812.000,119312.000
TreasuryStockValue,0.000,,,870000.000,903000.000,1343000.000,1356000.000,1378000.000,1416000.000,1854000.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,,,,-1974000.000,-1314000.000,2364000.000,2743000.000,3114000.000,2615000.000,2119000.000
UnearnedESOPShares,591000.000,551000.000,520000.000,490000.000,475000.000,460000.000,446000.000,506000.000,501000.000,495000.000
