,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-05-13,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
LiabilitiesCurrent,,,,11535868.000,12150826.000,11902830.000,12497723.000,13099128.000,13786116.000,14437590.000,14982086.000,,16307814.000,17006415.000,17760323.000,18446864.000,19258717.000,19986081.000
LineOfCredit,,,,,,,,,,,,,,,,,10038130.000,10626471.000
LineOfCreditFacilityAmountOutstanding,,,,,,4150220.000,4534287.000,4961940.000,5479704.000,5995476.000,3520540.000,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,2000000.000,,,,,,,,,,7000000.000,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,,,,,,,,,,,,,7888291.000,8234722.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,4500000.000,6000000.000,4425905.000,6000000.000,6000000.000,4000000.000,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,,832226.000,,,,,,,,
LinesOfCreditCurrent,1945839.000,2363929.000,,,,,389070.000,,,,3972345.000,,,,,,,
LoansPayable,,5286319.000,2314353.000,,,,,,,,,,,,,,,
LongtermDebtPercentageBearingFixedInterestAmount,,,,,,,4786319.000,,,,,,,,,,,
LossContingencyAccrualAtCarryingValue,,,,,,11000.000,,11000.000,,11000.000,,,977000.000,977000.000,1000968.000,,1000968.000,1000968.000
NotesAndLoansPayable,,,,,,,,,,,,,,,2424353.000,2424353.000,,
NotesPayable,5286319.000,,,,,2861966.000,5286319.000,,,,,,125000.000,125000.000,125000.000,,2424353.000,2424353.000
NotesPayableCurrent,,,,2424353.000,2424353.000,2424353.000,,,,,2424353.000,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,2971966.000,2861966.000,2861966.000,2861966.000,2861966.000,2861966.000,2861966.000,2861966.000,2861966.000,,2861966.000,2861966.000,2861966.000,2861966.000,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,2861966.000,2861966.000,2861966.000,2861966.000,845619.000,,,,,,,
OperatingLossCarryforwards,,,,,,,28685595.000,,,,29141241.000,,,,31996873.000,,,
OtherNotesPayable,,,,,,500000.000,500000.000,,,,4786319.000,,,,4786319.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,,
PrepaidExpenseCurrent,304287.000,,3615.000,17515.000,10848.000,35886.000,16829.000,13491.000,4771.000,576.000,4388.000,,2280.000,3163.000,6710.000,3985.000,2024.000,5855.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,,,,,,,,,,,,,,15500.000
RetainedEarningsAccumulatedDeficit,-35583124.000,-36624325.000,-37532065.000,-38335330.000,-41420439.000,-42213271.000,-45860725.000,-46605617.000,-47431958.000,-48133286.000,-48857954.000,,-53611630.000,-54485966.000,-55293504.000,-56088018.000,-60107417.000,-60878293.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,,,,,,,,,,,,0.030,0.030,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,55700000.000,,,,,,,,580200200.000,579000200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,59550000.000,125000000.000,126387500.000,128400000.000,128400000.000,,,237300100.000,241150100.000,240650100.000,241650100.000,571550200.000,570600200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,0.050,0.050,0.030,0.040,0.040,,,,,,,0.015,0.021
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,0.030,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,0.030,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,59750000.000,125000000.000,127800000.000,130800000.000,130800000.000,130550000.000,,242200100.000,130550000.000,130550000.000,245700100.000,580200200.000,579000200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,0.040,0.030,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,0.030,0.040,0.030,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,500000.000,,,,,,300000.000,300000.000,100000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,,,,,0.040,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,59750000.000,125000000.000,,,,,,,,245700100.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,,,,,,,,,,0.015,0.021
StockholdersEquity,-9577119.000,-10411931.000,-10983062.000,-11512582.000,-12134941.000,-11854170.000,-12469812.000,-13070768.000,-13750252.000,-14400002.000,-14948140.000,,-16247007.000,-16954224.000,-17694771.000,-18438796.000,-19219808.000,-19949270.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9577119.000,-10411931.000,-10983062.000,,,,,,,,,,,,,,,
