,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockSharesOutstanding,31097272.000,31170104.000,31182420.000,31216263.000,31229064.000,31245325.000,31256999.000,31279201.000,31281513.000,31357643.000,31664537.000,31695210.000,31768819.000,31892441.000,31893558.000,31901461.000,31904250.000,31989712.000
CommonStockValue,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000
ConstructionInProgressGross,,,,,52000000.000,,,,71500000.000,,,,347500000.000,,,,525600000.000,
DebtInstrumentCarryingAmount,,,,,1243800000.000,,,,1494900000.000,,,,1124400000.000,,,,1477300000.000,
DeferredFinanceCostsNet,,,,,,,,,,,,,,2300000.000,,,,
DeferredIncomeTaxLiabilities,48800000.000,,,,57700000.000,,,,51700000.000,,,,47600000.000,,,,78900000.000,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,11100000.000,17100000.000,2800000.000,9200000.000
DeferredRevenueNoncurrent,,,,,,,,,,,,,20000000.000,,,,20000000.000,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,29900000.000,,,,46600000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,7800000.000,,,,7900000.000,
DeferredTaxAssetsDerivativeInstruments,1800000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,580500000.000,,,,635600000.000,,,,482300000.000,,,,376200000.000,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,,,,,,,,409300000.000,
DeferredTaxAssetsInventory,4300000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,28900000.000,,,,44000000.000,,,,192400000.000,,,,110100000.000,,,,,
DeferredTaxAssetsNet,77700000.000,,,,101700000.000,,,,220000000.000,,,,157700000.000,,112600000.000,112600000.000,164400000.000,
DeferredTaxAssetsNetCurrent,12900000.000,12900000.000,12900000.000,12900000.000,7100000.000,7100000.000,7100000.000,7100000.000,28100000.000,28100000.000,28100000.000,28100000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,36800000.000,36800000.000,36800000.000,36800000.000,45200000.000,45200000.000,45200000.000,45200000.000,146700000.000,146700000.000,146700000.000,146700000.000,112600000.000,112600000.000,112600000.000,112600000.000,88300000.000,91900000.000
DeferredTaxAssetsOperatingLossCarryforwards,356200000.000,,,,437900000.000,,,,280300000.000,,,,196600000.000,,,,235000000.000,
DeferredTaxAssetsOther,16500000.000,,,,78400000.000,,,,70400000.000,,,,57000000.000,,,,47400000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,95500000.000,,,,81100000.000,,,,61900000.000,,,,56900000.000,,,,57000000.000,
DeferredTaxAssetsTaxCreditCarryforwards,5200000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,51500000.000,,,,38200000.000,,,,45200000.000,,,,35800000.000,,,,38400000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,22100000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,20000000.000,,,,,,,,24500000.000,,,,22100000.000,,,,23600000.000,
DeferredTaxAssetsValuationAllowance,502800000.000,,,,533900000.000,,,,271800000.000,,,,218500000.000,,,,244900000.000,
DeferredTaxLiabilitiesCurrent,12000000.000,12000000.000,12000000.000,12000000.000,3900000.000,3900000.000,3900000.000,3900000.000,6200000.000,6200000.000,6200000.000,6200000.000,,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,3400000.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesDerivatives,500000.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,8800000.000,9800000.000,10600000.000,9900000.000,4400000.000,4800000.000,6700000.000,200000.000,400000.000,78800000.000,62400000.000,63900000.000,2500000.000,6000000.000,11100000.000,17100000.000,,9200000.000
DeferredTaxLiabilitiesOther,6300000.000,,,,11900000.000,,,,13100000.000,,,,4700000.000,,,,7000000.000,
DeferredTaxLiabilitiesPrepaidExpenses,900000.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,37200000.000,,,,45800000.000,,,,38600000.000,,,,36900000.000,,,,60800000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,6000000.000,,,,11100000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,258200000.000,251500000.000,253300000.000,255300000.000,228500000.000,226800000.000,224000000.000,207900000.000,178700000.000,164100000.000,164700000.000,164000000.000,149100000.000,152300000.000,148200000.000,144300000.000,158400000.000,159800000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,,,,,,,131800000.000,,,,137400000.000,
DefinedBenefitPlanWeightedAverageAssetAllocations,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,
DerivativeAssetFairValueNet,3200000.000,9200000.000,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,15700000.000,28500000.000,30700000.000,11500000.000,13700000.000,7600000.000,8700000.000,20400000.000,28600000.000,11500000.000,30500000.000,12900000.000,5500000.000,9300000.000,13500000.000,9600000.000,9600000.000,20200000.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,3500000.000,700000.000,1400000.000,700000.000,800000.000,7800000.000,9000000.000,900000.000,10500000.000,1700000.000,100000.000,1100000.000,1700000.000,1800000.000,3000000.000,3300000.000
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,9200000.000,3500000.000,700000.000,,700000.000,800000.000,7800000.000,,900000.000,10500000.000,1700000.000,,1100000.000,1700000.000,1800000.000,,3300000.000
DerivativeFairValueOfDerivativeLiability,19400000.000,21900000.000,34100000.000,18300000.000,17000000.000,20300000.000,20400000.000,15800000.000,24800000.000,24800000.000,28600000.000,32400000.000,29500000.000,24600000.000,23000000.000,10200000.000,14600000.000,33000000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,6900000.000,7500000.000,4700000.000,13400000.000,12500000.000,3200000.000,5200000.000,14200000.000,8600000.000,17500000.000,18900000.000,14900000.000,10900000.000,2100000.000,8000000.000,16100000.000
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,2600000.000,6900000.000,7500000.000,,13400000.000,12500000.000,3200000.000,,14200000.000,8600000.000,17500000.000,,14900000.000,10900000.000,2100000.000,,16100000.000
DerivativeLiabilityFairValueNet1,6900000.000,2600000.000,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent,,,,,,,,,43500000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,7400000.000,0.000,0.000,0.000,0.000,,,,0.000,
DisposalGroupIncludingDiscontinuedOperationInventory,,,,,,,,,225200000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventory1,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,,,,,251600000.000,,,,,,,,,
DueFromAffiliateCurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueFromAffiliateNoncurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DueToAffiliateCurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToAffiliateNoncurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,11500000.000,,,,12400000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,18100000.000,,,,13300000.000,,,,18300000.000,,,,7700000.000,,,,2700000.000,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,1077000000.000,,,,,,,,,,,,,,,,,
EquityMethodInvestments,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,5400000.000,,,,7500000.000,,,,,,,,,,,,13300000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,2100000.000,,,,2100000.000,,,,2300000.000,,,,2100000.000,,,,2100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,2100000.000,,,,2100000.000,,,,2300000.000,,,,2100000.000,,,,2100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,2100000.000,,,,2100000.000,,,,2300000.000,,,,2100000.000,,,,2100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,2100000.000,,,,2100000.000,,,,2300000.000,,,,2100000.000,,,,2100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,2100000.000,,,,2100000.000,,,,2300000.000,,,,2100000.000,,,,2100000.000,
FurnitureAndFixturesGross,,,,,82300000.000,,,,83600000.000,,,,87600000.000,,,,93600000.000,
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,17100000.000,,,,300000.000,,,,300000.000,,,,,,,,,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,53900000.000,,,,50100000.000,,,,50100000.000,
IntangibleAssetsNetExcludingGoodwill,45600000.000,45100000.000,44600000.000,44000000.000,43500000.000,43000000.000,45200000.000,44700000.000,44000000.000,41700000.000,40000000.000,39400000.000,38900000.000,38400000.000,37800000.000,37300000.000,36800000.000,36300000.000
InventoryFinishedGoodsNetOfReserves,183800000.000,182500000.000,180400000.000,198100000.000,185600000.000,196100000.000,206100000.000,213900000.000,155900000.000,156000000.000,148800000.000,139100000.000,131400000.000,121700000.000,113500000.000,112000000.000,134000000.000,161600000.000
InventoryNet,683400000.000,685400000.000,701700000.000,724300000.000,683400000.000,693700000.000,784600000.000,808500000.000,627900000.000,593000000.000,556800000.000,500100000.000,480300000.000,485500000.000,480100000.000,495600000.000,538900000.000,610200000.000
InventoryRawMaterialsNetOfReserves,279400000.000,261800000.000,274900000.000,265600000.000,265900000.000,248500000.000,275800000.000,291900000.000,217300000.000,172900000.000,155300000.000,143800000.000,146400000.000,135300000.000,146100000.000,157400000.000,181700000.000,186400000.000
InventorySuppliesNetOfReserves,24000000.000,24300000.000,25900000.000,28300000.000,28900000.000,30700000.000,41000000.000,39500000.000,26500000.000,25700000.000,25600000.000,25800000.000,25700000.000,26400000.000,26800000.000,27100000.000,27800000.000,28300000.000
InventoryWorkInProcessNetOfReserves,196200000.000,216800000.000,220500000.000,232300000.000,203000000.000,218400000.000,261700000.000,263200000.000,228200000.000,238400000.000,227100000.000,191400000.000,176800000.000,202100000.000,193700000.000,199100000.000,195400000.000,233900000.000
Land,,,,,162200000.000,,,,85200000.000,,,,83400000.000,,,,85500000.000,
Liabilities,2284100000.000,2259900000.000,2249800000.000,2222700000.000,2104200000.000,2186200000.000,2426700000.000,2449700000.000,2568600000.000,2044500000.000,2073600000.000,1987200000.000,1835900000.000,1973400000.000,2045800000.000,2099700000.000,2173300000.000,2377800000.000
LiabilitiesAndStockholdersEquity,2918200000.000,2889100000.000,2567900000.000,2566600000.000,2472900000.000,2539400000.000,2762500000.000,2760500000.000,2861900000.000,2411100000.000,2444800000.000,2337300000.000,2163100000.000,2318300000.000,2362700000.000,2402400000.000,2389900000.000,2563700000.000
LiabilitiesCurrent,664600000.000,647700000.000,632700000.000,601700000.000,516300000.000,592500000.000,652900000.000,658200000.000,656900000.000,451000000.000,500300000.000,529700000.000,465700000.000,497600000.000,489600000.000,517000000.000,475700000.000,547200000.000
LiabilitiesNoncurrent,1613800000.000,1606600000.000,1611400000.000,1615400000.000,1582200000.000,1588100000.000,1768100000.000,1785900000.000,1906000000.000,1587900000.000,1573300000.000,1457500000.000,1370200000.000,1475800000.000,1556200000.000,1582700000.000,1697600000.000,1830600000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,195900000.000,0.000,0.000,0.000,0.000,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,156400000.000,0.000,0.000,0.000,0.000,,,,,
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,,,,,,,67600000.000,,,,63700000.000,
LongTermDebt,1227900000.000,1230200000.000,1235600000.000,1238300000.000,1237400000.000,1248300000.000,1422800000.000,1469800000.000,1478200000.000,1260300000.000,1261400000.000,1128500000.000,1120900000.000,1229900000.000,1321100000.000,1355800000.000,1466200000.000,1593300000.000
LongTermDebtAndCapitalLeaseObligations,1245900000.000,,,,,,,,,,,,,,,,,
LongTermDebtCurrent,9000000.000,10200000.000,12600000.000,12900000.000,8300000.000,10100000.000,11500000.000,12900000.000,3300000.000,10300000.000,10100000.000,13500000.000,8700000.000,18000000.000,26700000.000,36400000.000,27700000.000,28500000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,1204600000.000,,,,679100000.000,,,,663200000.000,,,,56700000.000,,,,106300000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,9000000.000,,,,5100000.000,,,,10000000.000,,,,6600000.000,,,,25600000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,19400000.000,,,,529400000.000,,,,39000000.000,,,,521700000.000,,,,575900000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,10100000.000,,,,19600000.000,,,,529200000.000,,,,36900000.000,,,,757400000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,1200000.000,,,,10100000.000,,,,19500000.000,,,,463400000.000,,,,6900000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,1600000.000,,,,500000.000,,,,234000000.000,,,,39100000.000,,,,5200000.000,
LongTermDebtNoncurrent,1218900000.000,1220000000.000,1223000000.000,1225400000.000,1229100000.000,1238200000.000,1411300000.000,1456900000.000,1474900000.000,1250000000.000,1251300000.000,1115000000.000,1112200000.000,1211900000.000,1294400000.000,1319400000.000,1438500000.000,1564800000.000
MachineryAndEquipmentGross,,,,,933900000.000,,,,841100000.000,,,,832600000.000,,,,918500000.000,
MinorityInterest,200000.000,500000.000,500000.000,400000.000,300000.000,600000.000,700000.000,900000.000,700000.000,0.000,0.000,0.000,0.000,,,,,
NoncurrentAssets,,,,,1157700000.000,,,,942900000.000,,,,1138700000.000,,,,1346000000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,9900000.000,,,,5800000.000,,,,5600000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,1700000.000,,,,900000.000,,,,1600000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,2300000.000,,,,1700000.000,,,,2100000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,3500000.000,,,,3700000.000,,,,3600000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,5900000.000,,,,5500000.000,,,,4900000.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,800000.000,,,,0.000,,,,6900000.000,,,,,,,,,
OtherAssetsNoncurrent,59300000.000,64800000.000,66800000.000,66800000.000,67500000.000,65900000.000,75500000.000,74600000.000,72400000.000,94500000.000,99400000.000,91400000.000,85500000.000,81900000.000,79000000.000,76200000.000,72200000.000,67600000.000
OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,,,,,23600000.000,,,,22700000.000,,,,21900000.000,,,,19600000.000,
OtherLiabilitiesNoncurrent,75900000.000,74600000.000,74300000.000,75000000.000,79300000.000,77600000.000,85600000.000,80900000.000,49200000.000,49200000.000,49700000.000,70000000.000,67600000.000,67600000.000,65100000.000,65000000.000,63700000.000,63200000.000
OtherLongTermDebt,,,,,14400000.000,16000000.000,17300000.000,18400000.000,5200000.000,4200000.000,4900000.000,5200000.000,5100000.000,,,,,
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,52000000.000,50700000.000,50200000.000,49800000.000,40900000.000,40700000.000,40500000.000,40000000.000,46400000.000,45800000.000,45200000.000,44600000.000,38800000.000,38000000.000,37400000.000,36900000.000,34200000.000,33600000.000
PreferredStockParOrStatedValuePerShare,0.010,,,,0.010,,,,0.010,,,,0.010,,,,0.010,
PreferredStockRedemptionAmount,,,,,18.450,,,,18.450,,,,18.450,,,,,
PreferredStockSharesAuthorized,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
PreferredStockSharesIssued,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,26300000.000,36200000.000,31900000.000,25400000.000,31500000.000,28600000.000,33200000.000,38100000.000,44900000.000,94800000.000,51300000.000,32300000.000,28700000.000,34100000.000,31500000.000,32700000.000,33400000.000,36600000.000
PropertyPlantAndEquipmentGross,,,,,1465000000.000,,,,1285800000.000,,,,1556100000.000,,,,1829400000.000,
PropertyPlantAndEquipmentNet,1077000000.000,1087600000.000,1104300000.000,1128400000.000,1157700000.000,1144500000.000,1202200000.000,1164900000.000,942900000.000,925000000.000,988200000.000,1036100000.000,1138700000.000,1225800000.000,1275200000.000,1332000000.000,1346000000.000,1375200000.000
PurchaseObligationDueAfterFifthYear,0.000,,,,0.000,,,,4800000.000,,,,,,,,,
PurchaseObligationDueInFifthYear,0.000,,,,200000.000,,,,600000.000,,,,,,,,,
PurchaseObligationDueInFourthYear,47000000.000,,,,8100000.000,,,,21400000.000,,,,,,,,,
PurchaseObligationDueInNextTwelveMonths,415500000.000,,,,147300000.000,,,,436700000.000,,,,,,,,,
PurchaseObligationDueInSecondYear,343900000.000,,,,72200000.000,,,,258900000.000,,,,,,,,,
PurchaseObligationDueInThirdYear,114100000.000,,,,38600000.000,,,,177200000.000,,,,,,,,,
RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,5700000.000,5600000.000,5700000.000,5600000.000,5700000.000,5600000.000,5700000.000,5600000.000,5700000.000,5600000.000,0.000,0.000,0.000,,,,,
RestrictedCashAndInvestmentsCurrent,,,,,,,,,,,,,,,,,,3500000.000
RestructuringReserve,,,,,4600000.000,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,122100000.000,132900000.000,-11000000.000,-18500000.000,-47600000.000,-65300000.000,-82800000.000,-56500000.000,39100000.000,144700000.000,125900000.000,100300000.000,87700000.000,81400000.000,68300000.000,46700000.000,11800000.000,-28000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,9.410,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,1755321.000,,,,2734277.000,,,,3033765.000,,,,1773862.000,,,,1600617.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,23.830,,,,23.780,,,,23.270,,,,23.860,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2995831.000,,,,3308286.000,,,,4075285.000,,,,2380616.000,,,,1999166.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,24.340,,,,24.840,,,,23.870,,,,24.170,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,2914295.000,,,,3279526.000,,,,3968390.000,,,,2328131.000,,,,1999166.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,24.260,,,,24.750,,,,23.810,,,,24.170,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,300000.000,,,,5000000.000,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,10.400,,,,10.310,,,,10.600,
StockholdersEquity,633900000.000,628700000.000,317600000.000,343500000.000,368400000.000,352600000.000,335100000.000,309900000.000,292600000.000,366600000.000,371200000.000,350100000.000,327200000.000,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,634100000.000,629200000.000,318100000.000,343900000.000,368700000.000,353200000.000,335800000.000,310800000.000,293300000.000,366600000.000,371200000.000,350100000.000,327200000.000,344900000.000,316900000.000,302700000.000,216600000.000,185900000.000
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,,,,,,,,,,,,,,,,,0.000,
TemporaryEquityParOrStatedValuePerShare,,0.010,0.010,0.010,,0.010,0.010,0.010,,0.010,0.010,0.010,,0.010,0.010,0.010,,0.010
TemporaryEquitySharesAuthorized,,1000000.000,1000000.000,1000000.000,,1000000.000,1000000.000,1000000.000,,1000000.000,1000000.000,1000000.000,,1000000.000,1000000.000,1000000.000,,1000000.000
TemporaryEquitySharesIssued,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,7000000.000,10600000.000,,,,,,,
UndistributedEarningsOfForeignSubsidiaries,43400000.000,,,,22500000.000,,,,316900000.000,,,,164400000.000,,,,44300000.000,
