,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AllowanceForDoubtfulAccountsReceivableCurrent,,1787000.000,1658000.000,1684000.000,1798000.000,1559000.000,1521000.000,-1724000.000,1956000.000,1390000.000,1493000.000,1708000.000,1833000.000,1868000.000,2097000.000,2134000.000,1890000.000,1940000.000,1930000.000,2180000.000,1967000.000,2017000.000,1718.000,2000.000,1698000.000,1652.000
Assets,,327988000.000,351742000.000,374104000.000,366104000.000,380389000.000,381007000.000,409617000.000,375946000.000,387827000.000,397229000.000,427769000.000,438662000.000,458653000.000,498758000.000,532468000.000,565006000.000,575220000.000,583616000.000,577786000.000,601735000.000,621262000.000,602683000.000,639453000.000,820525000.000,877666000.000
AssetsCurrent,,231787000.000,254279000.000,276630000.000,262935000.000,266469000.000,264678000.000,260198000.000,219347000.000,228535000.000,236000000.000,261933000.000,271798000.000,286681000.000,272033000.000,299620000.000,315141000.000,315506000.000,309639000.000,297549000.000,299142000.000,317459000.000,295970000.000,324622000.000,507227000.000,556268000.000
AssetsFairValueDisclosure,,,,,,77476000.000,59620000.000,69620000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,,,14600000.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,146000.000,135000.000,122000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,46000.000,47000.000,48000.000,48000.000,48000.000,46000.000,55000.000,55000.000,114000.000,114000.000,122000.000,111000.000,102000.000,,,79000.000,,,,74000.000,,,,71000.000,
CapitalLeaseObligationsNoncurrent,,110000.000,99000.000,87000.000,74000.000,62000.000,51000.000,74000.000,60000.000,239000.000,226000.000,233000.000,225000.000,156000.000,,,145000.000,108000.000,104000.000,100000.000,71000.000,3000.000,1000.000,0.000,0.000,
CapitalLeasedAssetsNumberOfUnits,,,3.000,3.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,149000.000,136000.000,123000.000,111000.000,97000.000,129000.000,123000.000,387000.000,372000.000,386000.000,367000.000,279000.000,,249000.000,242000.000,205000.000,198000.000,193000.000,189000.000,82000.000,80000.000,137000.000,75000.000,3000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,27000.000,13000.000,49000.000,42000.000,28000.000,,59000.000,44000.000,,,125000.000,,,,87000.000,,,,88000.000,,,,75000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,10000.000,5000.000,75000.000,75000.000,75000.000,0.000,0.000,,0.000,0.000,8000.000,8000.000,8000.000,3000.000,0.000,0.000,4000.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,20000.000,20000.000,0.000,,,10000.000,10000.000,80000.000,80000.000,80000.000,75000.000,75000.000,,75000.000,0.000,8000.000,8000.000,8000.000,8000.000,0.000,0.000,8000.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,49000.000,49000.000,28000.000,20000.000,20000.000,26000.000,10000.000,80000.000,80000.000,87000.000,80000.000,80000.000,,80000.000,75000.000,82000.000,82000.000,82000.000,8000.000,0.000,0.000,14000.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,53000.000,54000.000,46000.000,49000.000,49000.000,59000.000,39000.000,108000.000,108000.000,125000.000,87000.000,87000.000,,87000.000,80000.000,88000.000,88000.000,88000.000,82000.000,75000.000,75000.000,100000.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,8000.000,,,,,0.000,0.000,,0.000,0.000,3000.000,3000.000,3000.000,0.000,0.000,0.000,0.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,1000.000,,,,8000.000,,,,31000.000,,,,100000.000,,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,16000.000,,,29000.000,19000.000,,37000.000,,7000.000,,16000.000,9000.000,4000.000,,7000.000,5000.000,11000.000,,3000.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,,,,,0.000,,,,,,,,500000.000,,,,500000.000,,,,0.000,
Cash,,,32300000.000,45800000.000,60800000.000,51400000.000,61900000.000,43400000.000,38000000.000,42400000.000,41300000.000,58900000.000,67700000.000,78700000.000,97100000.000,90900000.000,92900000.000,78300000.000,80000000.000,84900000.000,,89700000.000,61100000.000,125000000.000,,343800000.000
CashAndCashEquivalentsAtCarryingValue,,105604000.000,125694000.000,143192000.000,129882000.000,128848000.000,121517000.000,112988000.000,71554000.000,81575000.000,78073000.000,91717000.000,95466000.000,117529000.000,97092000.000,118988000.000,134453000.000,135720000.000,119397000.000,103581000.000,132317000.000,139901000.000,116055000.000,125988000.000,305970000.000,343825000.000
CashAndCashEquivalentsFairValueDisclosure,,,93387000.000,97373000.000,,,,,,,,,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,93400000.000,97400000.000,69100000.000,77400000.000,59600000.000,69600000.000,33600000.000,39200000.000,36800000.000,32800000.000,27800000.000,38800000.000,95800000.000,28100000.000,41600000.000,57400000.000,39400000.000,18700000.000,,,,,,
CashFDICInsuredAmount,,,11700000.000,15700000.000,25700000.000,11700000.000,18300000.000,20300000.000,11200000.000,2500000.000,2500000.000,2300000.000,2500000.000,2600000.000,,3000000.000,2600000.000,3200000.000,3300000.000,2300000.000,2400000.000,3000000.000,2700000.000,2100000.000,2900000.000,3500000.000
CashUninsuredAmount,,,,,,,,,,,,,,,,,40500000.000,,,,55000000.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,11800000.000,,,,13300000.000,,,,14700000.000,,,,15700000.000,,,,15900000.000,17200000.000,16400000.000,16100000.000,15600000.000,16100000.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,59736034.000,59932053.000,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesOutstanding,,59736034.000,59932053.000,60003291.000,58247000.000,57336000.000,57161000.000,57232000.000,57308000.000,56619000.000,56473000.000,56533000.000,56623000.000,56737000.000,54768000.000,52412000.000,52594000.000,52617000.000,50991000.000,50287000.000,49881000.000,48985000.000,49351.000,49677.000,50188000.000,51144.000
CommonStockValueOutstanding,,60000.000,60000.000,60000.000,58000.000,57000.000,57000.000,57000.000,57000.000,57000.000,56000.000,57000.000,57000.000,57000.000,55000.000,52000.000,52000.000,53000.000,51000.000,50000.000,50000.000,49000.000,49000.000,50000.000,50000.000,51000.000
ConcentrationRiskNetAssetsAmountGeographicArea,,,,,,,,,,,,,,,,,,,284450000.000,268234000.000,,,,,,
ConstructionInProgressGross,,,,,2105000.000,,,,4358000.000,,,,3395000.000,,,,25731000.000,,,,7124000.000,,,,7923000.000,
ContractualObligation,,,,,,,15441000.000,14319000.000,14890000.000,13721000.000,12337000.000,13153000.000,17703000.000,23590000.000,,17772000.000,16649000.000,15962000.000,12090000.000,13533000.000,13838000.000,76202000.000,24909000.000,26286000.000,27652000.000,27792000.000
ContractualObligationDueAfterFifthYear,,,,,,,345000.000,353000.000,20000.000,19000.000,19000.000,873000.000,2109000.000,2174000.000,,2895000.000,1033000.000,1036000.000,1036000.000,1036000.000,0.000,58105000.000,5811000.000,5885000.000,7630000.000,7169000.000
ContractualObligationDueInFifthYear,,,,,,,1725000.000,1735000.000,679000.000,724000.000,714000.000,997000.000,1081000.000,1516000.000,,1922000.000,1870000.000,1916000.000,1917000.000,2299000.000,1036000.000,2036000.000,2119000.000,2611000.000,1391000.000,2527000.000
ContractualObligationDueInFourthYear,,,,,,,1955000.000,1966000.000,2094000.000,2140000.000,2139000.000,2439000.000,1771000.000,1773000.000,,2578000.000,1930000.000,2091000.000,2092000.000,2722000.000,2490000.000,3726000.000,4011000.000,4649000.000,2598000.000,3029000.000
ContractualObligationDueInNextTwelveMonths,,,,,,,2634000.000,,,,,,,,,,,,,,,,,,,
ContractualObligationDueInSecondYear,,,,,,,5060000.000,5117000.000,4168000.000,4267000.000,4282000.000,4637000.000,3980000.000,7359000.000,,4777000.000,4168000.000,4341000.000,2809000.000,3402000.000,3305000.000,4468000.000,5357000.000,5919000.000,5486000.000,5587000.000
ContractualObligationDueInThirdYear,,,,,,,3722000.000,3738000.000,2379000.000,2438000.000,2463000.000,2769000.000,3301000.000,3857000.000,,4069000.000,2571000.000,2724000.000,2436000.000,3012000.000,3286000.000,4486000.000,4885000.000,5710000.000,4643000.000,4992000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,,,,,,,,2720000.000,1438000.000,,6911000.000,,1531000.000,,3854000.000,1800000.000,1062000.000,,3381000.000,2726000.000,1512000.000,,4488000.000
DeferredCosts,,,,,,,,,,,,,,,,,,,,67891000.000,,70014000.000,73362000.000,83066000.000,,88139000.000
DeferredCostsCurrentAndNoncurrent,,,,,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredCreditsAndOtherLiabilities,,,,,110000.000,,,,42000.000,,,,20000.000,,,,5000.000,,,,80000.000,8328000.000,11866000.000,9431000.000,247000.000,15723000.000
DeferredRentCredit,,,650000.000,650000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,700000.000,,,,,,,,,,,
DeferredRentCreditNoncurrent,,,,,336000.000,,,,676000.000,,,,533000.000,,,,230000.000,,,,,,419000.000,,558000.000,1309000.000
DeferredRevenueCurrent,,16694000.000,15268000.000,14876000.000,16019000.000,16837000.000,18380000.000,18784000.000,19278000.000,20501000.000,20453000.000,19644000.000,20755000.000,21680000.000,24129000.000,21274000.000,21067000.000,23052000.000,21979000.000,24647000.000,21280000.000,26747000.000,26622000.000,32137000.000,38198000.000,40761000.000
DeferredRevenueNoncurrent,,1390000.000,1262000.000,1120000.000,984000.000,849000.000,842000.000,709000.000,576000.000,454000.000,400000.000,563000.000,566000.000,569000.000,530000.000,492000.000,453000.000,417000.000,376000.000,337000.000,298000.000,258000.000,219000.000,375000.000,25336000.000,25306000.000
DeferredTaxAssetsDeferredIncome,,,,,2953000.000,,,,2999000.000,,,,4234000.000,,,,4943000.000,,,,3994000.000,,,,5393000.000,
DeferredTaxAssetsGross,,,,,30079000.000,,,,41487000.000,,,,47461000.000,,,,47711000.000,,,,52598000.000,,,,43021000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,28342000.000,,,,35274000.000,,,,42201000.000,,,,42258000.000,,,,44126000.000,,,,38635000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,11576000.000,,,,12911000.000,,,,19636000.000,,,,18065000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,16766000.000,,,,22363000.000,,,,22565000.000,,,,24193000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,29679000.000,,,,39046000.000,,,,43898000.000,,,,44346000.000,,,,48402000.000,,,,43021000.000,
DeferredTaxAssetsNetCurrent,,12541000.000,12561000.000,12588000.000,11576000.000,11542000.000,11561000.000,11574000.000,12911000.000,12879000.000,12001000.000,12003000.000,19636000.000,16718000.000,16713000.000,16698000.000,18065000.000,18067000.000,18060000.000,18062000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,12576000.000,12579000.000,12542000.000,16766000.000,16776000.000,17083000.000,17308000.000,22363000.000,22344000.000,21497000.000,21506000.000,22565000.000,22552000.000,22543000.000,22513000.000,24193000.000,24153000.000,24150000.000,24124000.000,44320000.000,41683000.000,39410000.000,39403000.000,38975000.000,39002000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,281000.000,,,,4688000.000,,,,277000.000,,,,8000.000,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,590000.000,,,,670000.000,,,,584000.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,,,,,,,,,4683000.000,,,,802000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,,200000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,,,,,,900000.000,,,,800000.000,,,,1000000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,13671000.000,,,,17660000.000,,,,19385000.000,,,,21594000.000,,,,20688000.000,,,,18680000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,1470000.000,,,,1473000.000,,,,2149000.000,,,,2162000.000,,,,2416000.000,,,,1902000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,8150000.000,,,,9713000.000,,,,17036000.000,,,,14723000.000,,,,20817000.000,,,,16244000.000,
DeferredTaxAssetsValuationAllowance,,,,,400000.000,,,,2441000.000,,,,3563000.000,,,,3365000.000,,,,4196000.000,,,,0.000,
DeferredTaxLiabilities,,,,,,,,,3772000.000,,,,1697000.000,,,,2088000.000,,,,4276000.000,,,,4386000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,194000.000,394000.000,194000.000,194000.000,340000.000,339000.000
DeferredTaxLiabilitiesOther,,,,,,,,,1452000.000,,,,1697000.000,,,,2088000.000,,,,4276000.000,,,,1695000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,311000.000,,,,15000.000,,,,0.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,36800000.000,,,,57400000.000,,,,86000000.000,,,,110300000.000,,,,198200000.000,
DueFromEmployees,,,165000.000,167000.000,200000.000,,,,,,,,,,,,,,,,,,,,,
DueFromEmployeesCurrent,,,,,,,,,,,,,,,,,385000.000,377000.000,324000.000,320000.000,320000.000,330000.000,308000.000,301000.000,305000.000,324000.000
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,332000.000
EmployeeRelatedLiabilitiesCurrent,,14253000.000,15087000.000,18421000.000,19717000.000,17628000.000,18521000.000,22559000.000,25021000.000,21460000.000,24020000.000,28506000.000,29486000.000,22487000.000,23612000.000,30287000.000,33600000.000,22364000.000,28923000.000,31734000.000,38415000.000,25284000.000,33956000.000,37099000.000,43180000.000,24201000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,42200000.000,38800000.000,45800000.000,42200000.000,38500000.000,31200000.000,28600000.000,30100000.000,31300000.000,28500000.000,25900000.000,29200000.000,22800000.000,23400000.000,21100000.000,23100000.000,25400000.000,23300000.000,,32300000.000,30200000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,,,,,,,,,,,100000.000,,,200000.000,100000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,,,,,22700000.000,,,28900000.000,27100000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,5157000.000,,,,6915000.000,,,,9814000.000,10584000.000,11413000.000,12110000.000,13015000.000,13901000.000,14925000.000,15800000.000,16336000.000,19334000.000,20165000.000,21098000.000,21313000.000,21994000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,14938000.000,,,,15159000.000,14931000.000,15700000.000,15328000.000,13010000.000,13092000.000,13409000.000,12717000.000,11861000.000,10889000.000,10815000.000,10852000.000,11392000.000,9665000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,2710000.000,,,,2922000.000,,,,3359000.000,,,,3461000.000,,,,4232000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,3033000.000,1558000.000,1615000.000,,3272000.000,3486000.000,3596000.000,,4125000.000,4099000.000,4424000.000,,5236000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,2239000.000,,,,2254000.000,2333000.000,2423000.000,2470000.000,2455000.000,2341000.000,2351000.000,2458000.000,2805000.000,3019000.000,2849000.000,3123000.000,2813000.000,2541000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,2295000.000,,,,2448000.000,2491000.000,2613000.000,2645000.000,2690000.000,2608000.000,2558000.000,2592000.000,2922000.000,3272000.000,3156000.000,3479000.000,3329000.000,3217000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,2550000.000,,,,2513000.000,2561000.000,2691000.000,2746000.000,3042000.000,2961000.000,3051000.000,3156000.000,3189000.000,3656000.000,3554000.000,3842000.000,3685000.000,3557000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,2631000.000,,,,2808000.000,2820000.000,3372000.000,3383000.000,3215000.000,3081000.000,3181000.000,3364000.000,3318000.000,3865000.000,3791000.000,4096000.000,3925000.000,4575000.000
FiniteLivedIntangibleAssetsGross,,,,,16550000.000,,,,34278000.000,,,,37918000.000,38753000.000,39770000.000,40297000.000,40786000.000,41256000.000,42961000.000,43683000.000,43892000.000,48160000.000,48429000.000,50914000.000,50689000.000,50785000.000
FiniteLivedIntangibleAssetsNet,,,,,11393000.000,,,,27363000.000,,,,28104000.000,28169000.000,28357000.000,28187000.000,27771000.000,27355000.000,28036000.000,27883000.000,27556000.000,28826000.000,28264000.000,29816000.000,29376000.000,28791000.000
Goodwill,,,,,448000.000,5633000.000,5633000.000,22745000.000,22824000.000,22789000.000,22469000.000,22959000.000,22793000.000,22847000.000,22260000.000,21752000.000,20979000.000,20226000.000,20367000.000,20452000.000,20394000.000,20694000.000,20384000.000,20252000.000,19780000.000,19895000.000
IntangibleAssetsNetExcludingGoodwill,,10462000.000,10472000.000,10992000.000,11393000.000,12595000.000,12876000.000,27288000.000,27363000.000,27767000.000,27993000.000,28032000.000,28104000.000,28169000.000,28357000.000,28187000.000,27771000.000,27355000.000,28036000.000,27883000.000,27556000.000,28826000.000,28264000.000,29816000.000,29376000.000,28791000.000
InventoryFinishedGoodsNetOfReserves,,,13368000.000,14433000.000,15649000.000,17498000.000,16939000.000,20490000.000,17798000.000,16356000.000,21285000.000,25133000.000,23745000.000,21816000.000,25538000.000,27995000.000,30642000.000,25444000.000,31995000.000,35914000.000,31920000.000,28760000.000,26987000.000,29404000.000,32194000.000,30811000.000
InventoryNet,,42163000.000,44954000.000,45523000.000,45944000.000,47879000.000,45735000.000,48981000.000,47358000.000,48462000.000,55717000.000,59460000.000,56813000.000,55538000.000,58284000.000,62834000.000,69718000.000,69572000.000,71588000.000,73311000.000,62038000.000,62505000.000,62312000.000,67047000.000,72542000.000,80262000.000
InventoryRawMaterialsNetOfReserves,,,26738000.000,26425000.000,25444000.000,24897000.000,24479000.000,23450000.000,24704000.000,27151000.000,28708000.000,28619000.000,26758000.000,27533000.000,25611000.000,28466000.000,33056000.000,37289000.000,34333000.000,32831000.000,25781000.000,29128000.000,29836000.000,31469000.000,32647000.000,42132000.000
InventoryWorkInProcessNetOfReserves,,,4848000.000,4665000.000,4851000.000,5484000.000,4317000.000,5041000.000,4856000.000,4955000.000,5724000.000,5708000.000,6310000.000,6189000.000,7135000.000,6373000.000,6020000.000,6839000.000,5260000.000,4566000.000,4337000.000,4617000.000,5489000.000,6174000.000,7701000.000,7319000.000
LettersOfCreditOutstandingAmount,,,,,,,,,,,,,,,,,,,1600000.000,,,,300000.000,300000.000,,
Liabilities,,73312000.000,72646000.000,76733000.000,86438000.000,102612000.000,85849000.000,95347000.000,100278000.000,107260000.000,103743000.000,113870000.000,112261000.000,105210000.000,179368000.000,248365000.000,257265000.000,250528000.000,299550000.000,309552000.000,326023000.000,353279000.000,307534000.000,306266000.000,260289000.000,243712000.000
LiabilitiesAndStockholdersEquity,,327988000.000,351742000.000,374104000.000,366104000.000,380389000.000,381007000.000,409617000.000,375946000.000,387827000.000,397229000.000,427769000.000,438662000.000,458653000.000,498758000.000,532468000.000,565006000.000,575220000.000,583616000.000,577786000.000,601735000.000,621262000.000,602683000.000,639453000.000,820525000.000,877666000.000
LiabilitiesCurrent,,63143000.000,62282000.000,66038000.000,75953000.000,89584000.000,74651000.000,84494000.000,89539000.000,96264000.000,92789000.000,103391000.000,103790000.000,96935000.000,171362000.000,240181000.000,123894000.000,117164000.000,114297000.000,111773000.000,132633000.000,119690000.000,120448000.000,144335000.000,220366000.000,202683000.000
LineOfCredit,,,,,,,,,,,,,,,,,125000000.000,125000000.000,,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,150000.000,148000.000,125145000.000,125108000.000,177604000.000,190100000.000,185071000.000,225003000.000,175001000.000,152500000.000,0.000,
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,75091000.000,125083000.000,,84000.000,80000.000,80000.000,,76000.000,75000.000,,,
MinorityInterest,,2555000.000,2446000.000,2464000.000,2838000.000,2847000.000,2934000.000,2730000.000,2589000.000,2564000.000,174000.000,59000.000,-68000.000,-250000.000,-96000.000,1176000.000,1742000.000,1045000.000,392000.000,-1001000.000,297000.000,0.000,0.000,0.000,0.000,
MoneyMarketFundsAtCarryingValue,,,1400000.000,1400000.000,1300000.000,10400000.000,1600000.000,1600000.000,1600000.000,9200000.000,1800000.000,32800000.000,1800000.000,1800000.000,1300000.000,1100000.000,1100000.000,13900000.000,6900000.000,1200000.000,20100000.000,200000.000,,,,
NoncurrentAssets,,,,,,,,,,,,,,,,,,,216792000.000,224343000.000,210323000.000,213723000.000,218802000.000,229865000.000,225167000.000,233710000.000
OffMarketLeaseUnfavorable,,,,,,,,,1977000.000,,,,1358000.000,,,,726000.000,,,,,193000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,8053000.000,7506000.000,7936000.000,16515000.000,15344000.000,14190000.000,14767000.000,13334000.000,11965000.000,12767000.000,17336000.000,23311000.000,,17523000.000,16407000.000,15757000.000,11892000.000,13340000.000,13649000.000,76120000.000,24829000.000,26149000.000,27577000.000,27789000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,1581000.000,872000.000,3342000.000,3843000.000,2606000.000,,5491000.000,4089000.000,,,5336000.000,,,,4990000.000,,,,3633000.000,,,,5829000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,1687000.000,1725000.000,1725000.000,674000.000,649000.000,639000.000,922000.000,1081000.000,1516000.000,,1922000.000,1870000.000,1908000.000,1909000.000,2291000.000,1033000.000,2036000.000,2119000.000,2607000.000,1391000.000,2527000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,1512000.000,1512000.000,0.000,1919000.000,1955000.000,1956000.000,2084000.000,2060000.000,2059000.000,2359000.000,1696000.000,1698000.000,,2503000.000,1930000.000,2083000.000,2084000.000,2714000.000,2482000.000,3726000.000,4011000.000,4641000.000,2598000.000,3029000.000
