,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2017-01-31,2017-04-30
AssetsHeldForSaleNotPartOfDisposalGroupCurrentOther,,,,,,,,,,,,,,,881000.000,1101000.000,1101000.000,1101000.000,1051000.000,901000.000,901000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,1990063.000,813182.000,744520.000,205468.000,19920.000,0.000,,,,,6447000.000,0.000,0.000,0.000,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,2980841.000,1998570.000,2003649.000,1990063.000,813182.000,744520.000,205468.000,19920.000,0.000,,,,,6447000.000,0.000,0.000,0.000,,,,
BuildingsAndImprovementsGross,,,,,,,,,,,,,,,,,,,,900000.000,
CashAndCashEquivalentsAtCarryingValue,5946651.000,5711038.000,4695004.000,5551735.000,6736962.000,7003741.000,5834326.000,5019217.000,4555097.000,7010514.000,6173410.000,7046912.000,6761977.000,8721000.000,5065000.000,4288000.000,7022000.000,10331000.000,7940000.000,10365000.000,11848000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,12000.000,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,0.010,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,,,,55500.000,55500.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,0.000,0.000,0.000,,0.000,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,,,,5688600.000,5688600.000,5698580.000,5707422.000,5711727.000,5713180.000,5714950.000,5717122.000,7399234.000,7414037.000,7428220.000,7590235.000,7597355.000,7610603.000,7611440.000,7612638.000,7620215.000,7620861.000
CommonStockSharesOutstanding,,,,5332159.000,5332159.000,5342139.000,5350981.000,5355286.000,5356739.000,5358509.000,5360681.000,7042793.000,7057596.000,7071779.000,7233794.000,7240914.000,7254162.000,7254999.000,7256197.000,7263774.000,7264420.000
CommonStockValue,55817.000,55819.000,55819.000,56886.000,56886.000,56986.000,57074.000,57117.000,57132.000,57150.000,57171.000,73992.000,74140.000,74000.000,76000.000,76000.000,76000.000,76000.000,76000.000,76000.000,76000.000
ConstructionInProgressGross,,,,,989639.000,,,,112596.000,,,,32264.000,,,,16000.000,,,262000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,1900000.000,1800000.000,1600000.000,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,0.000,,,,101349.000,,,,0.000,,,,,,,,
DeferredTaxAssetsGross,,,,,4544431.000,,,,4707278.000,,,,17190375.000,,,,16507944.000,,,15684990.000,
DeferredTaxAssetsInventory,,,,,812054.000,,,,1545663.000,,,,1153094.000,,,,1266718.000,,,1122234.000,
DeferredTaxAssetsNet,,,,,0.000,,,,4707278.000,,,,14244491.000,,,,14337635.000,,,13514681.000,
DeferredTaxAssetsNetCurrent,2262174.000,3987671.000,4322710.000,4959813.000,0.000,,3861392.000,4593753.000,4707278.000,4835980.000,4633767.000,4807895.000,1143893.000,1015000.000,84000.000,2978000.000,1555000.000,1707000.000,1171000.000,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,13100598.000,13101000.000,13101000.000,9700000.000,12783000.000,12783000.000,12783000.000,13515000.000,13210000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,1520142.000,,,,233798.000,,,,11931395.000,,,,9335575.000,,,8612947.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,96810.000,,,,145528.000,,,,980872.000,,,,899824.000,,,791180.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,407092.000,,,,1243519.000,,,,2170109.000,,,,3388051.000,,,3698351.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,184214.000,,,,183434.000,,,,137860.000,,,,266272.000,,,108987.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,,,,,,,,,,,116194.000,,,51113.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,218942.000,,,,215872.000,,,,573966.000,,,,201925.000,,,286278.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,,,,,,,834510.000,,,833705.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,246776.000,,,,299756.000,,,,146657.000,,,,103372.000,,,80468.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,,963524.000,,,,613200.000,,,,164190.000,,,,75053.000,,,73697.000,
DeferredTaxAssetsValuationAllowance,,,,,4544431.000,,0.000,0.000,0.000,0.000,,,2945884.000,,,,2170309.000,,,2170309.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,,,,2945884.000,2900000.000,,2200000.000,2900000.000,2200000.000,2200000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,870000.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,112000.000,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,3.200,3300000.000,3000000.000,2900000.000,3200000.000,3400000.000,2900000.000,3000000.000,3100000.000,3200000.000,3200000.000,3100000.000,3400000.000
DepositsAssetsNoncurrent,,1330679.000,1470641.000,1381259.000,1546250.000,1121033.000,1189013.000,1461437.000,1415372.000,1461411.000,1452337.000,1295883.000,113089.000,86000.000,80000.000,94000.000,93000.000,99000.000,111000.000,,
DerivativeInstrumentsAndHedgesLiabilities,,,,,,,,,,,,,,,,,26252.000,,3000.000,-25826.000,-15879.000
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,16494.000,0.000,,,,0.000,,,,,622000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,14668.000,2759.000,0.000,0.000,0.000,0.000,,,,,467000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,219949.000,0.000,,,,0.000,,,,,12000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationInventory,,,,220603.000,85170.000,29449.000,0.000,0.000,0.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventory1,,,,,,,,,,,,,,2979000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,11246.000,10024.000,0.000,0.000,0.000,0.000,,,,,1495000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,4983.000,22282.000,0.000,0.000,0.000,0.000,,,,,2333000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,,,,,,,,,,,,,,1901000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationPensionPlanBenefitObligation,,,,,,,,,,,,,,1361000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,,1339000.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,1521771.000,717988.000,715071.000,205468.000,19920.000,0.000,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,1934763.000,1304818.000,1897472.000,1738756.000,975758.000,1240001.000,990755.000,1299789.000,1189324.000,1532979.000,2015477.000,2411537.000,2859631.000,854000.000,1047000.000,817000.000,1157000.000,846000.000,995000.000,1311000.000,1101000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,19000.000,,,,,,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentOfPrincipleInYearThree,,,,,100481.000,,,,28616.000,,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipalAfterYearFive,,,,,896161.000,,,,813724.000,,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFive,,,,,100481.000,,,,3532545.000,,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFour,,,,,100481.000,,,,30517.000,,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearTwo,,,,,100481.000,,,,205232.000,,,,,,,,,,,,
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleWithinOneYear,,,,,16789142.000,,,,15023969.000,,,,,,,,,,,,
ForeignCurrencyExchangeRateTranslation1,,,,1.820,1.820,1.820,1.820,,1.820,,,,,,,,,,,,
Goodwill,6258740.000,6132954.000,5794154.000,5529163.000,871297.000,871297.000,871297.000,871297.000,871297.000,871297.000,871297.000,871297.000,871297.000,871000.000,871000.000,871000.000,871000.000,871000.000,871000.000,871000.000,871000.000
GuarantyLiabilities,,,,,,,,,,,,,,,64000.000,64000.000,,,,,
IntangibleAssetsNetExcludingGoodwill,8739949.000,4527335.000,4226385.000,3931311.000,477200.000,517690.000,1663015.000,1782583.000,1533349.000,1384272.000,1239618.000,493566.000,443376.000,141000.000,141000.000,118000.000,95000.000,62000.000,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,500000.000,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,22130271.000,16361872.000,20333092.000,20649740.000,21740598.000,22202707.000,22103300.000,22755496.000,21381573.000,22521552.000,21145000.000,23778000.000,26894000.000,24622000.000,22921000.000,22840000.000,19990000.000,18263000.000
InventoryNet,47312694.000,45668355.000,42318674.000,41237295.000,39270675.000,39090976.000,40418360.000,40440287.000,39844309.000,40370498.000,39510098.000,38921463.000,40308275.000,39495000.000,41902000.000,43501000.000,40841000.000,38891000.000,39239000.000,35535000.000,32088000.000
InventoryRawMaterialsNetOfReserves,,,,17333438.000,21096015.000,17048059.000,17516428.000,17059057.000,16348861.000,16849408.000,15418212.000,15661684.000,15624059.000,16468000.000,16083000.000,15760000.000,15435000.000,14694000.000,14454000.000,14312000.000,12825000.000
InventoryValuationReserves,1458000.000,1601131.000,1736000.000,1901000.000,,,,375000.000,,,,2992000.000,2273000.000,2460000.000,2605000.000,2519000.000,2566000.000,2347000.000,2355000.000,2305000.000,2528000.000
InventoryWorkInProcessNetOfReserves,,,,1773586.000,1812788.000,1709825.000,2252192.000,1640632.000,1292741.000,1417790.000,1336390.000,1878206.000,2162664.000,1882000.000,2041000.000,847000.000,784000.000,1276000.000,1945000.000,1233000.000,1000000.000
Liabilities,30481487.000,29137997.000,40110885.000,38885266.000,37326903.000,38282944.000,35385330.000,38560485.000,36743765.000,40998106.000,40969769.000,31806985.000,29951789.000,34615000.000,24574000.000,22129000.000,20744000.000,22921000.000,19555000.000,13047000.000,10746000.000
LiabilitiesAndStockholdersEquity,105390470.000,102404854.000,101496749.000,100981042.000,83318003.000,83581939.000,86005536.000,87337824.000,83749525.000,88208099.000,87950459.000,86762374.000,93207703.000,99530000.000,92135000.000,91517000.000,88260000.000,91037000.000,88694000.000,84554000.000,83972000.000
LiabilitiesCurrent,9876723.000,9453188.000,34857599.000,29069558.000,27902396.000,29146976.000,26417797.000,28592586.000,26948550.000,30950156.000,31461534.000,24340141.000,23824311.000,31018000.000,23697000.000,21270000.000,19958000.000,22145000.000,18816000.000,12325000.000,10062000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,0.000,0.000,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,366207.000,64780.000,43340.000,19651.000,25041.000,0.000,0.000,0.000,0.000,,,,,6692000.000,753000.000,532000.000,238000.000,207000.000,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,0.000,,,,,,,,,,,,,,,,,
LineOfCredit,,,,,,,,,,,,,,,,300000.000,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,1700000.000,,,,,,,,,,
LinesOfCreditCurrent,,,6742303.000,9558882.000,9558882.000,9558882.000,10403179.000,11790905.000,12415424.000,13497974.000,13384511.000,5133739.000,5641965.000,8666000.000,8897000.000,8391000.000,9458000.000,9281000.000,6160000.000,4865000.000,2363000.000
LitigationReserve,,,,,5700000.000,5500000.000,5500000.000,,,,,,,,,,,,,,
LitigationReserveCurrent,,,10000000.000,1760346.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,0.000,0.000,0.000,,,,
LitigationReserveNoncurrent,,,,4906761.000,4710691.000,4460691.000,4258691.000,4008691.000,3758691.000,3566904.000,3336487.000,3103784.000,2870154.000,2637000.000,0.000,0.000,0.000,,,,
LongTermDebt,,,,,18086227.000,,,,19634603.000,,,,9790425.000,,,,13424959.000,,,5784323.000,3100000.000
LongTermDebtCurrent,,,,,,,,,,,,,,,,,,,,50000.000,50000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,693114.000,,,,588687.000,,,592642.000,550000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,8990788.000,,,,12734357.000,,,5067868.000,2422000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,29253.000,,,,27987.000,,,34000.000,35000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,27430.000,,,,26244.000,,,31883.000,33000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,25721.000,,,,24609.000,,,29896.000,31000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,24119.000,,,,23075.000,,,28034.000,29000.000
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,,,,,716000.000,678000.000
LongTermLineOfCredit,12705632.000,11457807.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,
LongTermLoansPayable,4483941.000,4814682.000,1850868.000,1502144.000,1298085.000,1260075.000,0.000,1011776.000,1110634.000,1069888.000,1031070.000,924001.000,799637.000,830000.000,759000.000,747000.000,691000.000,768000.000,731000.000,716000.000,678000.000
LossContingencyAccrualAtCarryingValue,,,,,,,,,0.000,,,,627039.000,,,,238000.000,,,100000.000,
LossContingencyEstimateOfPossibleLoss,,,,,,,,,,,,,1000000.000,,,,278000.000,,,,
LossContingencyRangeOfPossibleLossMaximum,,,,,,,,,,,,,1500000.000,,,,500000.000,,,,
NoncurrentAssets,,,,14140000.000,14090000.000,13970000.000,12460000.000,12580000.000,12070000.000,12090000.000,,,,,,,,,,,
NotionalAmountOfForeignCurrencyCashFlowHedgeDerivatives,,,,6777000.000,6944040.000,3135120.000,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,1258514.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,499169.000,,,,516310.000,,,,347808.000,,,,417449.000,,,471694.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,66000.000,,,,66250.000,,,,269750.000,,,,71686.000,,,80586.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,76168.000,,,,66250.000,,,,66250.000,,,,71686.000,,,107286.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,109125.000,,,,81608.000,,,,293539.000,,,,163876.000,,,171026.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,175568.000,,,,222311.000,,,,315251.000,,,,231848.000,,,338020.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,335500.000,,,,269750.000,,,,269750.000,,,,165178.000,,,89902.000,
OtherAssetsCurrent,1832480.000,1993151.000,2046753.000,1986041.000,1703322.000,2052990.000,1973091.000,2484489.000,2108177.000,2185703.000,2203935.000,2544245.000,2663013.000,3184000.000,2773000.000,2818000.000,1635000.000,2848000.000,2925000.000,2121000.000,2156000.000
OtherAssetsNoncurrent,,,,,,,,,,,,,,,,,,,8000.000,176000.000,91000.000
OtherLiabilitiesNoncurrent,102345.000,99367.000,89767.000,83810.000,86911.000,86911.000,75742.000,78457.000,71223.000,77285.000,77285.000,77285.000,64910.000,,,,,,,,
OtherLongTermDebtCurrent,1455508.000,1898259.000,8592891.000,100240.000,100481.000,99464.000,0.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,,
OtherShortTermBorrowings,,,,5815000.000,5550000.000,5285000.000,0.000,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsNoncurrent,,2791107.000,2480035.000,2432526.000,2461386.000,2458346.000,2401496.000,2417197.000,2379395.000,2451929.000,2487730.000,2458921.000,173278.000,173000.000,173000.000,173000.000,377000.000,377000.000,377000.000,478000.000,484000.000
PrepaidTaxes,1225235.000,1772806.000,2125897.000,2244369.000,1564834.000,1626900.000,1483775.000,628413.000,470843.000,908635.000,1417444.000,1455435.000,1775090.000,1216000.000,1657000.000,1695000.000,1143000.000,1177000.000,1430000.000,1361000.000,1202000.000
PropertyPlantAndEquipmentGross,,,,,26071550.000,,,,23692471.000,,,,21639639.000,,,,18102000.000,,,17070000.000,
PropertyPlantAndEquipmentNet,13588861.000,13914826.000,13824167.000,14139625.000,14089987.000,13967724.000,12460482.000,12571924.000,12069107.000,12092322.000,11972739.000,11768421.000,11688038.000,10311000.000,9696000.000,9614000.000,9268000.000,9141000.000,8810000.000,8527000.000,8432000.000
RetainedEarningsAccumulatedDeficit,27363703.000,25816224.000,15694758.000,17621233.000,-472445.000,-1316924.000,2854475.000,1018995.000,-591945.000,-592009.000,-977610.000,-3477840.000,4654031.000,5883000.000,7917000.000,10037000.000,8508000.000,8511000.000,9942000.000,12401000.000,14112000.000
SalesRevenueGoodsNetPercentage,,,,1.000,1.000,1.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,278396.000,,,,276406.000,,,,264406.000,,,,109263.000,108326.000,99040.000,99991.000,99270.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,6.590,,,,6.040,,,,6.270,,,,9.930,9.960,10.040,10.180,10.190
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,22000.000,17000.000,12000.000,11000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,7.470,7.470,7.470,7.470,7.470,7.470,7.470,7.470,6.960,7.110,7.480,7.440,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,1300.000,1300.000,0.000,0.000,0.000,0.000,4600.000,10450.000,53960.000,54580.000,24070.000,35230.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,22000.000,17000.000,12000.000,11000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,7.470,7.470,7.470,7.470,7.470,7.470,7.470,7.470,6.960,7.110,7.480,7.440,,,,,,
SharePrice,,,,,,,,,,,,14.100,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,1300.000,1300.000,0.000,0.000,0.000,0.000,4600.000,10450.000,53960.000,54580.000,24070.000,35230.000,,,,,,
ShortTermBorrowings,,,,887517.000,1578779.000,1793633.000,2340141.000,2700699.000,2558545.000,2522509.000,4464610.000,3686387.000,3298823.000,3446000.000,2746000.000,2325000.000,3226000.000,3198000.000,3232000.000,153000.000,9000.000
StockholdersEquity,74908983.000,73266857.000,61385864.000,62095776.000,45991100.000,45298995.000,50620206.000,48777339.000,47005760.000,47209993.000,46980690.000,54955389.000,63255914.000,64915000.000,67561000.000,69388000.000,67516000.000,68116000.000,69139000.000,71507000.000,73226000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,74908983.000,73266857.000,61385864.000,62095776.000,45991100.000,45298995.000,50620206.000,48777339.000,47005760.000,47209993.000,46980690.000,54955389.000,63255914.000,64915000.000,67561000.000,69388000.000,67516000.000,68116000.000,69139000.000,71507000.000,73226000.000
SubordinatedLongTermDebt,,,,,,,,,,,1734915.000,0.000,0.000,,,,,,,,
TaxesPayableCurrentAndNoncurrent,,,,3200000.000,3100000.000,3100000.000,3100000.000,,3300000.000,,,,2300000.000,2100000.000,,,,2100000.000,,,
TreasuryStockShares,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000,356441.000
TreasuryStockValue,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352291.000,3352000.000,3352000.000,3352000.000,3352000.000,3352000.000,3352000.000,3352000.000,3352000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,,,600000.000,,,,,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,18.000,18900000.000,17000000.000,16600000.000,21600000.000,23600000.000,20300000.000,21400000.000,22300000.000,22800000.000,23100000.000,24700000.000,25400000.000
