,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OtherOperatingIncomeExpenseNet,-144.000,-62.000,-146.000,-176.000,-221.000,-242.000,0.000,-1.000,-10.000,-46.000,-47.000,-76.000,-75.000,-99.000,,,,,
PaymentsForRepurchaseOfEquity,-0.000,,,,0.000,,,,0.000,,,,,,,,,,
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,,,,,,,,,0.000,,,,,,,,,,
ProceedsFromNotesPayable,0.000,,,,0.000,,,,4372.000,,,,1446.000,,,,,,126300.000
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,,1941.000,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,16335.000,,,,5000.000,,,,0.000,,,,400.000,,,,,,
RepaymentsOfNotesPayable,,,,,,,,,,,,,,,,,,,-352333.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,0.000,,,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
SalariesAndWages,,,,,,,,,,,,,,,7637.000,11859.000,,,5500.000
SalesDiscountsGoods,,,,,,,,,,,,,,,,-3780.000,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
SellingGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,27568.000,102571.000,89812.000,138026.000,81608.000
StockIssued1,0.000,,,,0.000,,,,0.000,,,,,,,,,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,,,,,,,900000.000,,,,900000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,1900.000,,,,1659.000,,,,177.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,,25799031.000,26399864.000,27264864.000,-52166395.000,27297364.000
WeightedAverageNumberOfSharesOutstandingBasic,7047098.000,7047098.000,159064.000,,184031.000,210405.000,384031.000,,384031.000,384031.000,384031.000,,384031.000,384031.000,,,,,
