,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,67060030.000,67060630.000,67960030.000,68560030.000,69560030.000,69560030.000,67960030.000,69560030.000,71560030.000,73560030.000,73760030.000,74250030.000,74600030.000,74600030.000
CommonStockSharesOutstanding,,,,,69560030.000,69560030.000,67960030.000,69560030.000,71560030.000,73560030.000,73760030.000,74250030.000,74600030.000,74600030.000
CommonStockValue,67060.000,67060.000,67960.000,68560.000,69560.000,69560.000,69560.000,69560.000,71560.000,73560.000,73760.000,74250.000,74600.000,74600.000
CommonStockValueOutstanding,,,,,,,,100000.000,,,,,,
DeferredIncomeTaxLiabilities,,,,,,4000.000,,3617.000,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,527915.000,566017.000,601627.000,599765.000
DeferredTaxAssetsNet,,,,,,392000.000,0.000,,456631.000,,3501.000,3436.000,3436.000,
DeferredTaxAssetsNetCurrent,,,,,,,414867.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,527915.000,2830083.000,3008000.000,2999000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,3501.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,3655.000,,,,-524414.000,562581.000,598257.000,599765.000
DeferredTaxLiabilities,,,,,,,3655.000,,3655.000,,3501.000,3436.000,3370.000,0.000
Deposits,250.000,250.000,250.000,250.000,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,250.000,250.000,250.000,250.000,250.000,250.000,250.000,250.000
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,22919.000
FurnitureAndFixturesGross,,,,,,,,,,,4454.000,5655.000,5655.000,5655.000
Goodwill,,,,,,,,,,427200.000,427200.000,427200.000,427200.000,
IncomeTaxReceivable,,,,,,,7753.000,9327.000,,,,,,
IncomeTaxesReceivable,,,,,,,,,10865.000,12558.000,12558.000,9257.000,7757.000,
LeaseholdImprovementsGross,1784247.000,1784247.000,47740.000,47740.000,47740.000,47740.000,57580.000,578580.000,57580.000,57580.000,57580.000,62940.000,,
Liabilities,,,,,,,1944.000,39541.000,-114109.000,89902.000,3631.000,-36961.000,-11603.000,-53810.000
LiabilitiesAndStockholdersEquity,2383620.000,2134105.000,2455313.000,2227570.000,2092904.000,1961950.000,1781040.000,1693395.000,1351898.000,1460614.000,1117586.000,887294.000,726254.000,253985.000
LiabilitiesCurrent,194973.000,101560.000,170850.000,50990.000,35633.000,28466.000,34344.000,130904.000,48645.000,257481.000,192739.000,122973.000,147557.000,141077.000
LongTermInvestments,,,,,,,0.000,,,,,,,
MachineryAndEquipmentGross,473471.000,473471.000,,,,,,,,,,5655.000,5655.000,
MinorityInterest,,,,,,,-32400.000,-91363.000,-162754.000,-222864.000,-274157.000,-290662.000,-301860.000,-312437.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,15009.000,
OperatingLossCarryforwards,,,,,,1960000.000,414867.000,2207162.000,2283154.000,,,,,
OtherAssets,4910.000,3639.000,2368.000,250.000,,,250.000,250.000,250.000,427450.000,427450.000,427450.000,427450.000,250.000
PreferredStockParOrStatedValuePerShare,1.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
PreferredStockSharesAuthorized,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
PreferredStockSharesIssued,,,,,,0.000,0.000,0.000,,,,,,
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,,,,,,
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpense,,,,,,,,60933.000,,,,,,
PrepaidExpenseCurrent,,,,,63881.000,38574.000,,,74997.000,49000.000,18069.000,2046.000,16773.000,9500.000
PrepaidInsurance,15241.000,13530.000,13396.000,3944.000,,14574.000,8284.000,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,,,68595.000,5655.000,
PropertyPlantAndEquipmentNet,1650953.000,1584119.000,28925.000,27732.000,26538.000,25345.000,33745.000,32306.000,30866.000,29427.000,32282.000,36992.000,4940.000,4662.000
RestrictedCashAndCashEquivalentsAtCarryingValue,250000.000,250000.000,250000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000
RetainedEarningsAccumulatedDeficit,-1359366.000,-1515468.000,-1281550.000,-1403034.000,-1551342.000,-1675129.000,-1829517.000,-2054760.000,-2242606.000,-2493901.000,-2773659.000,-2990308.000,-3186206.000,-3616268.000
RevenueRecognitionNewAccountingPronouncementMaterialEffectRevenueDeferredUnderAmendedGuidance,66339.000,58007.000,73848.000,65117.000,,,,,,,,,,
StockholdersEquity,2188647.000,2032545.000,2284463.000,2176580.000,2057271.000,1933484.000,1746696.000,1562491.000,1303253.000,1203133.000,924846.000,764321.000,578697.000,112908.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,1779096.000,1653854.000,1466007.000,1370712.000,1113955.000,924255.000,737857.000,307795.000
ValuationAllowanceAmount,,,,,,388000.000,-411212.000,437816.000,453053.000,,,,,
