,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-04-01
AccruedVacationCurrent,,,,,,,,,,,,,,,,,5667000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1758000.000,1895000.000,1903000.000,2026000.000,2155000.000,2182000.000,2296000.000,2410000.000,2386000.000,2533000.000,2744000.000,2963000.000,3480000.000,3801000.000,4214000.000,4463000.000,4866000.000
AdditionalPaidInCapital,9126000.000,16818000.000,16939000.000,23717000.000,24531000.000,24851000.000,25218000.000,25617000.000,29859000.000,59652000.000,61793000.000,62260000.000,63928000.000,112731000.000,113488000.000,118026000.000,118841000.000
AllowanceForDoubtfulAccountsReceivable,1526000.000,,,1320000.000,,,,845000.000,,,,1536000.000,,,,1992000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,1526000.000,1512000.000,1374000.000,1320000.000,1470000.000,1219000.000,1155000.000,845000.000,859000.000,919000.000,1824000.000,1536000.000,1865000.000,1861000.000,1895000.000,1992000.000,1896000.000
Assets,30024000.000,36793000.000,38829000.000,44875000.000,50870000.000,52400000.000,55085000.000,55390000.000,62565000.000,98010000.000,115182000.000,111769000.000,113955000.000,182147000.000,184847000.000,223659000.000,214847000.000
AssetsCurrent,17792000.000,24322000.000,25640000.000,32103000.000,32346000.000,32780000.000,35905000.000,35469000.000,37979000.000,69140000.000,76024000.000,73755000.000,65705000.000,116797000.000,119859000.000,115224000.000,109813000.000
BillingsInExcessOfCost,311000.000,472000.000,394000.000,401000.000,422000.000,322000.000,323000.000,277000.000,219000.000,316000.000,57000.000,293000.000,477000.000,,,,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,158000.000,215000.000,228000.000,608000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,2250000.000,2640000.000,2640000.000,,,,19653000.000,0.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,1279000.000,821000.000,907000.000,909000.000,2439000.000,2335000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,629000.000,643000.000,618000.000,833000.000,327000.000,567000.000,458000.000,370000.000,441000.000,442000.000,564000.000,2210000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,318000.000,321000.000,323000.000,679000.000,933000.000,1119000.000,821000.000,451000.000,466000.000,467000.000,1875000.000,125000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,1404000.000,2522000.000,2522000.000,5141000.000,5793000.000,,6386000.000,2920000.000,10108000.000,28220000.000,28220000.000,10957000.000,23810000.000,24333000.000,59869000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,500000.000,695000.000,1033000.000,1033000.000,,1000.000,1000.000,128000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,41000.000,41000.000,,41000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,704000.000,1266000.000,1266000.000,2292000.000,2292000.000,,2567000.000,,3700000.000,16050000.000,16050000.000,5413000.000,8806000.000,8807000.000,20221000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,1436000.000,2220000.000,2238000.000,,,,7892000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,108000.000,508000.000,508000.000,576000.000,576000.000,,576000.000,181000.000,2915000.000,13943000.000,13521000.000,2971000.000,5215000.000,5328000.000,12250000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,1296000.000,2014000.000,2014000.000,4565000.000,5217000.000,,5810000.000,2739000.000,5757000.000,12057000.000,12461000.000,7986000.000,18595000.000,19005000.000,39727000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,4000.000,7000.000,7000.000,,7000.000,8000.000,14000.000,106000.000,118000.000,165000.000,286000.000,286000.000,841000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,22000.000,38000.000,38000.000,103000.000,107000.000,,116000.000,35000.000,100000.000,793000.000,793000.000,1098000.000,1309000.000,1315000.000,4301000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,736000.000,1249000.000,1249000.000,3108000.000,3649000.000,,4036000.000,2561000.000,4835000.000,10941000.000,10537000.000,6014000.000,15199000.000,15793000.000,37701000.000,
CashAndCashEquivalentsAtCarryingValue,1130000.000,6711000.000,6771000.000,13868000.000,9694000.000,5655000.000,5715000.000,6872000.000,7832000.000,33833000.000,20445000.000,23476000.000,10333000.000,51057000.000,53066000.000,35666000.000,33847000.000
CashSurrenderValueOfLifeInsurance,657000.000,658000.000,684000.000,521000.000,522000.000,522000.000,522000.000,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,7.800,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,1196471.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000
CommonStockSharesIssued,2600000.000,4225376.000,4279844.000,5504236.000,5683151.000,5708706.000,5730332.000,5754959.000,6346442.000,8107483.000,8123432.000,8214627.000,8284695.000,10376153.000,10394283.000,10566528.000,10587642.000
CommonStockSharesOutstanding,2600000.000,4225376.000,4279844.000,5504236.000,5683151.000,5708706.000,5730332.000,5754959.000,6346442.000,8107483.000,8123432.000,8214627.000,8284695.000,10376153.000,10394283.000,10566528.000,10587642.000
CommonStockValue,26000.000,42000.000,43000.000,55000.000,57000.000,57000.000,57000.000,58000.000,64000.000,81000.000,81000.000,81000.000,83000.000,104000.000,104000.000,106000.000,106000.000
CompensatedAbsencesLiability,1109000.000,1208000.000,1232000.000,1088000.000,1242000.000,1298000.000,1218000.000,1386000.000,1778000.000,2176000.000,3391000.000,2994000.000,3861000.000,5132000.000,5029000.000,5327000.000,
DeferredCompensationEquity,539000.000,663000.000,982000.000,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,184000.000,,,,511000.000,,,,3001000.000,,,,10697000.000,
DeferredRentCreditCurrent,,,,,,,,,,,,,,,,,680000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,222000.000,,,,498000.000,,,,,,,,,
DeferredTaxAssetsGross,,,,1912000.000,,,,1992000.000,,,,2859000.000,,,,4500000.000,
DeferredTaxAssetsLiabilitiesNet,,,,1728000.000,,,,1481000.000,,,,-142000.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,557000.000,536000.000,511000.000,1004000.000,1004000.000,1004000.000,839000.000,358000.000,358000.000,44000.000,1355000.000,1440000.000,1440000.000,1440000.000,1446000.000,2173000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,675000.000,749000.000,715000.000,724000.000,724000.000,724000.000,724000.000,1123000.000,1123000.000,,,,,,,,
DeferredTaxAssetsOther,,,,192000.000,,,,120000.000,,,,161000.000,,,,138000.000,
DeferredTaxAssetsStateTaxes,,,,,,,,36000.000,,,,251000.000,,,,938000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,888000.000,,,,867000.000,,,,1722000.000,,,,2548000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,408000.000,,,,251000.000,,,,430000.000,,,,580000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,202000.000,,,,220000.000,,,,295000.000,,,,296000.000,
DeferredTaxAssetsValuationAllowance,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxLiabilities,,,,,,,,,,,,,,,,6197000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,,,,,,2129000.000,,,,7682000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,2477000.000,1582000.000,1582000.000,1634000.000,1727000.000,8370000.000,6338000.000
DeferredTaxLiabilitiesOther,,,,36000.000,,,,217000.000,,,,173000.000,,,,51000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,108000.000,,,,294000.000,,,,699000.000,,,,907000.000,
Deposits,34000.000,48000.000,110000.000,111000.000,84000.000,72000.000,88000.000,121000.000,156000.000,109000.000,107000.000,110000.000,109000.000,109000.000,109000.000,106000.000,106000.000
EmployeeStockOwnershipPlanESOPRepurchaseObligationAmount,2230000.000,2073000.000,1781000.000,1622000.000,1464000.000,1334000.000,1068000.000,935000.000,799000.000,758000.000,0.000,0.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,2475000.000,2711000.000,2975000.000,3232000.000,3491000.000,3863000.000,4254000.000,4658000.000,5147000.000,5746000.000,6535000.000,7282000.000,8147000.000,9171000.000,10359000.000,11831000.000,13762000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,333000.000,499000.000,538000.000,486000.000,959000.000,1382000.000,1278000.000,1249000.000,1887000.000,2489000.000,3954000.000,3701000.000,5038000.000,8406000.000,8138000.000,16961000.000,16033000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,664000.000,783000.000,885000.000,807000.000,1554000.000,1504000.000,,1391000.000,,,,,3236000.000,4604000.000,4488000.000,6785000.000,6121000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,1436000.000,,1817000.000,2230000.000,2715000.000,2523000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,236000.000,255000.000,262000.000,245000.000,480000.000,439000.000,421000.000,444000.000,618000.000,970000.000,1268000.000,1159000.000,1385000.000,1980000.000,1979000.000,3710000.000,3685000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,342000.000,389000.000,390000.000,354000.000,664000.000,570000.000,534000.000,529000.000,688000.000,1119000.000,1476000.000,1465000.000,1709000.000,2329000.000,2270000.000,3957000.000,3861000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,434000.000,483000.000,507000.000,471000.000,796000.000,736000.000,706000.000,706000.000,915000.000,1290000.000,1617000.000,1562000.000,1813000.000,2850000.000,2768000.000,4557000.000,4379000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,527000.000,569000.000,668000.000,630000.000,979000.000,1077000.000,942000.000,902000.000,1185000.000,1532000.000,2084000.000,1957000.000,2387000.000,3243000.000,3097000.000,4891000.000,4851000.000
FiniteLivedIntangibleAssetsGross,5011000.000,5689000.000,6225000.000,6225000.000,8923000.000,9571000.000,9571000.000,9879000.000,12257000.000,15376000.000,19649000.000,19649000.000,23715000.000,32583000.000,33099000.000,52692000.000,52692000.000
FiniteLivedIntangibleAssetsNet,2536000.000,,,,,,,5221000.000,7110000.000,9630000.000,13114000.000,12367000.000,15568000.000,23412000.000,22740000.000,40861000.000,38930000.000
Goodwill,5857000.000,6593000.000,7106000.000,7106000.000,10214000.000,10755000.000,10755000.000,11142000.000,13703000.000,15977000.000,22083000.000,21679000.000,27693000.000,36878000.000,37472000.000,59380000.000,58242000.000
IntangibleAssetsNetExcludingGoodwill,2536000.000,2978000.000,3250000.000,2993000.000,5432000.000,5708000.000,5317000.000,5221000.000,7110000.000,9630000.000,13114000.000,12367000.000,15568000.000,23412000.000,22740000.000,40861000.000,38930000.000
Liabilities,18038000.000,16362000.000,17345000.000,16066000.000,20538000.000,20693000.000,21288000.000,19785000.000,21627000.000,25529000.000,37558000.000,31006000.000,29467000.000,45976000.000,44515000.000,75498000.000,63601000.000
LiabilitiesAndStockholdersEquity,30024000.000,36793000.000,38829000.000,44875000.000,50870000.000,52400000.000,55085000.000,55390000.000,62565000.000,98010000.000,115182000.000,111769000.000,113955000.000,182147000.000,184847000.000,223659000.000,214847000.000
LiabilitiesCurrent,12979000.000,10936000.000,12800000.000,11991000.000,15492000.000,15661000.000,17082000.000,15521000.000,17311000.000,20142000.000,27370000.000,22243000.000,22581000.000,33246000.000,32358000.000,43621000.000,35877000.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,,,,,,,,,,770000.000
LineOfCreditFacilityAmountOutstanding,2500000.000,,,,,,,,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,4000000.000,,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,4000000.000,4000000.000,4000000.000,4000000.000,,,,,,,,,,,,,
LoansPayableToBank,19000.000,,,,,,,,,,,,,,,,
LongTermDebt,7642000.000,5079000.000,4575000.000,4227000.000,7256000.000,7310000.000,6349000.000,6256000.000,6010000.000,10464000.000,13727000.000,10707000.000,8979000.000,16834000.000,16155000.000,32396000.000,30835000.000
LongTermDebtCurrent,4048000.000,,,,,,,,,,,,,6204000.000,6192000.000,10764000.000,9574000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,3354000.000,3058000.000,2878000.000,2904000.000,6541000.000,7135000.000,4347000.000,4126000.000,6204000.000,6192000.000,10764000.000,9574000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,1396000.000,1396000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,40000.000,,,312000.000,313000.000,1312000.000,1318000.000,1003000.000,2500000.000,1622000.000,4575000.000,4575000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,1476000.000,1397000.000,1378000.000,435000.000,679000.000,1579000.000,1636000.000,1571000.000,3784000.000,3901000.000,6847000.000,6536000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,2440000.000,1894000.000,2000000.000,2359000.000,2931000.000,3701000.000,3406000.000,2279000.000,4346000.000,4440000.000,8814000.000,8754000.000
LongTermDebtNoncurrent,3594000.000,,,,,,,,,,,,,10630000.000,9963000.000,21632000.000,21261000.000
LongTermNotesPayable,3594000.000,3471000.000,2843000.000,2502000.000,3931000.000,3956000.000,3291000.000,3378000.000,3106000.000,3923000.000,6592000.000,6360000.000,4853000.000,,,,
LongtermDebtPercentageBearingVariableInterestAmount,,,,,,5023000.000,4477000.000,4707000.000,4898000.000,9471000.000,12853000.000,9953000.000,8344000.000,,,,
NoncurrentAssets,,,,,,,,,,,,111769000.000,,,,,
NotesPayable,2065000.000,1946000.000,1827000.000,,,1469000.000,1350000.000,1231000.000,1112000.000,993000.000,874000.000,754000.000,635000.000,,,,
NotesPayableCurrent,4048000.000,1608000.000,1732000.000,1725000.000,3325000.000,3354000.000,3058000.000,2878000.000,2904000.000,6541000.000,7135000.000,4347000.000,4126000.000,,,,
NotesPayableToBank,1558000.000,1420000.000,1282000.000,,,818000.000,522000.000,318000.000,,,,,,,,,
NumberOfStatesInWhichEntityOperates,,,,,,,,,,,,,,,26.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,7211000.000,,,,8220000.000,,,,22951000.000,,,,37464000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,2775000.000,,,,2631000.000,,,,5099000.000,,,,7085000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,647000.000,,,,2015000.000,,,,7286000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,712000.000,,,,819000.000,,,,2280000.000,,,,3141000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1540000.000,,,,1798000.000,,,,3688000.000,,,,3728000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,2184000.000,,,,1874000.000,,,,4441000.000,,,,5391000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,451000.000,,,,5428000.000,,,,10833000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,1571000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,606000.000,295000.000,232000.000,395000.000,742000.000,757000.000,687000.000,1035000.000,897000.000,2617000.000,2748000.000,1969000.000,2631000.000,1605000.000,3504000.000,4142000.000,
OtherAssets,,,4000.000,,,,,,,,,,,,,,
OtherAssetsNoncurrent,1087000.000,122000.000,119000.000,118000.000,170000.000,201000.000,203000.000,810000.000,816000.000,787000.000,881000.000,877000.000,1027000.000,1026000.000,1014000.000,1511000.000,1361000.000
OtherNotesPayable,,13000.000,6000.000,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,377000.000,352000.000,381000.000,509000.000,867000.000,1017000.000,988000.000,1224000.000,1199000.000,1135000.000,1300000.000,1092000.000,1724000.000,1540000.000,1195000.000,1874000.000,2811000.000
PropertyPlantAndEquipmentGross,3178000.000,3266000.000,3218000.000,3336000.000,3617000.000,3892000.000,3955000.000,4035000.000,4220000.000,5009000.000,5824000.000,6054000.000,7442000.000,7835000.000,7976000.000,11146000.000,11367000.000
PropertyPlantAndEquipmentNet,1420000.000,1371000.000,1315000.000,1310000.000,1462000.000,1710000.000,1659000.000,1625000.000,1834000.000,2476000.000,3080000.000,3091000.000,3962000.000,4034000.000,3762000.000,6683000.000,6501000.000
RetainedEarningsAccumulatedDeficit,2834000.000,3571000.000,4502000.000,5037000.000,5744000.000,6799000.000,8522000.000,9930000.000,11015000.000,12748000.000,15750000.000,18422000.000,20477000.000,23336000.000,26740000.000,30029000.000,32299000.000
StockholdersEquity,11986000.000,20431000.000,21484000.000,,,,,,,,,80763000.000,84488000.000,136171000.000,140332000.000,148161000.000,151246000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11986000.000,20431000.000,21484000.000,28809000.000,30332000.000,31707000.000,33797000.000,35605000.000,40938000.000,72481000.000,77624000.000,80763000.000,84488000.000,136171000.000,140332000.000,148161000.000,151246000.000
TaxesPayableCurrent,256000.000,38000.000,107000.000,765000.000,673000.000,396000.000,507000.000,1157000.000,562000.000,839000.000,588000.000,813000.000,1247000.000,713000.000,755000.000,1134000.000,1000000.000
UnrecognizedTaxBenefits,,,,,,,,550000.000,,550000.000,550000.000,570000.000,570000.000,570000.000,570000.000,770000.000,770000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,,570000.000,570000.000,570000.000,570000.000,770000.000,770000.000
