,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
BankOverdrafts,,,,,,,,,,,168.000,0.000,0.000,0.000,0.000,,,,,
CapitalLeaseObligationsCurrent,35856.000,42766.000,44499.000,46148.000,48129.000,41602.000,30028.000,18101.000,9351.000,6856.000,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,36987.000,34824.000,23142.000,10948.000,6428.000,6856.000,5043.000,3164.000,1218.000,0.000,,,,,,,,,,
Cash,206824.000,212390.000,77312.000,224294.000,40544.000,13034.000,5751.000,39730.000,26513.000,42803.000,0.000,2151028.000,262349.000,6235.000,74907.000,2829.000,100025.000,1526.000,78780.000,4862.000
CommonStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,4000.000,4000.000,4000.000,54000.000,4000.000,4000.000,,,,,,,,,,,,,,
CommonStockSharesAuthorized,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,,74171876.000,79816017.000,83165788.000,86606607.000,89056203.000,90511869.000,90955968.000,92564722.000,95737389.000,97050722.000,98177055.000,98233055.000,99483055.000,104798427.000,108224295.000,108224295.000,108224295.000,115724295.000
CommonStockSharesOutstanding,,,74171876.000,79816017.000,83165788.000,86606607.000,89056203.000,90511869.000,90955968.000,92564722.000,95737389.000,97050722.000,98177055.000,98233055.000,99483055.000,104798427.000,108224295.000,108224295.000,108224295.000,115724295.000
CommonStockSharesSubscriptions,323862.000,530362.000,630362.000,530362.000,480362.000,480362.000,130362.000,130362.000,130362.000,130362.000,130362.000,630362.000,630362.000,630362.000,505362.000,505362.000,505362.000,505362.000,505362.000,505362.000
CommonStockValue,617.000,681.000,738.000,794.000,829.000,863.000,890.000,905.000,909.000,925.000,957.000,970.000,981.000,982.000,995.000,1048.000,1083.000,1083.000,1083.000,1157.000
CustomerDepositsCurrent,184200.000,112200.000,655828.000,609828.000,613855.000,563855.000,0.000,,,,,,,,,,,,,
DeferredCompensationEquity,21250.000,5000.000,0.000,,,,,91875.000,65625.000,39375.000,113125.000,181250.000,20000.000,0.000,0.000,,,,,
DeferredFinanceCostsNet,,,,,,88409.000,,,,,,,,,,,,,,
DeferredGainOnSaleOfProperty,,,,,,,,,,,,667264.000,667264.000,667264.000,300000.000,300000.000,150000.000,0.000,,
DeferredRevenueCurrent,189833.000,247207.000,359400.000,388748.000,328503.000,280186.000,288688.000,307456.000,141025.000,136150.000,,,,,,,,,,
DepositsAssetsCurrent,,,,,,,53643.000,41878.000,80600.000,67693.000,21785.000,13500.000,18583.000,2000.000,7000.000,7625.000,8630.000,3875.000,2000.000,7625.000
DerivativeLiabilitiesCurrent,,,,,,73659.000,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,1480.000,,6442.000
DueToRelatedPartiesCurrent,153906.000,49139.000,50040.000,50949.000,106738.000,367356.000,255376.000,245854.000,138001.000,177552.000,102464.000,109952.000,111102.000,65668.000,36643.000,24443.000,27045.000,0.000,1796.000,0.000
EscrowDeposit,,,,,,,,,,,,667264.000,667264.000,667264.000,300000.000,300000.000,150000.000,0.000,,
Liabilities,2191222.000,1785003.000,3765351.000,4219357.000,3865139.000,4406524.000,4657098.000,5061153.000,5905540.000,6923237.000,7552125.000,6422666.000,4656597.000,4430352.000,3969160.000,,,,,
LiabilitiesAndStockholdersEquity,1280169.000,992005.000,4055195.000,4460310.000,4301725.000,4194534.000,3299027.000,3140348.000,2397732.000,2248080.000,2073342.000,2968162.000,1084566.000,798170.000,508550.000,434523.000,384044.000,131138.000,200543.000,141132.000
LiabilitiesCurrent,2154235.000,1750179.000,3742209.000,4208409.000,3723155.000,4299731.000,4583016.000,5023148.000,5904322.000,6618237.000,7239458.000,6422666.000,4656597.000,4430352.000,3969160.000,3757469.000,3747632.000,3562289.000,2823215.000,2905080.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,783145.000,0.000,0.000,0.000,0.000,,,,123574.000,118861.000
LongTermDebtCurrent,,,,,93410.000,129029.000,166099.000,168552.000,135556.000,102607.000,,,,,,,,,,
LongTermDebtNoncurrent,,,,,135556.000,99937.000,69039.000,34841.000,0.000,305000.000,312667.000,0.000,0.000,0.000,0.000,,,,,
MinorityInterest,-408221.000,-643485.000,319121.000,-1930.000,323794.000,-21690.000,-449806.000,-636168.000,-1014723.000,-1409199.000,-1682257.000,-421829.000,-421829.000,0.000,0.000,,,,,
OtherIntangibleAssetsNet,100000.000,100000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,0.000,,,,,,,,,
OtherLoansPayableCurrent,286576.000,121206.000,2448.000,312541.000,222780.000,341516.000,642796.000,1032802.000,1103192.000,1146178.000,1543509.000,610731.000,574481.000,848679.000,796078.000,436750.000,604223.000,427179.000,474377.000,458992.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,,,,,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PrepaidExpenseCurrent,229444.000,233161.000,335010.000,317636.000,451424.000,389674.000,108382.000,82750.000,14625.000,9750.000,,,,,,,,,,
PropertyPlantAndEquipmentNet,109369.000,119610.000,142408.000,131737.000,330057.000,309939.000,281804.000,260676.000,180949.000,164991.000,2733.000,0.000,0.000,0.000,0.000,,,,,
RetainedEarningsAccumulatedDeficit,-10430794.000,-11024548.000,-11626148.000,-12653558.000,-13394176.000,-14118160.000,-14558159.000,-15061944.000,-16450735.000,-17374623.000,-17939881.000,-17513228.000,-17790155.000,-18293500.000,-18121966.000,-18404504.000,-18515178.000,-18582721.000,-17774226.000,-18348663.000
SharesIssued,61696312.000,,,,,,,,,,,,,,,,,,,
StockholdersEquity,-911053.000,-792998.000,608965.000,240953.000,436586.000,-211990.000,-1358071.000,-1920805.000,-3507808.000,-4675157.000,-5478783.000,-3454504.000,-3572031.000,-3632182.000,-3460610.000,-3322946.000,-3363588.000,-3431151.000,-2622672.000,-2763948.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-502832.000,-149513.000,289844.000,242883.000,112792.000,-190300.000,-908265.000,-1284637.000,-2493085.000,-3265958.000,-3796526.000,-3032675.000,-3150202.000,-3632182.000,-3460610.000,,,,,
