,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-07-06,2013-10-05
IncomeLossFromEquityMethodInvestments,1300000.000,700000.000,500000.000,1400000.000,900000.000,400000.000,0.000,1200000.000,-500000.000,-900000.000
IncomeLossFromSubsidiariesNetOfTax,,,,,,,,,0.000,0.000
IncomeTaxExpenseBenefit,15500000.000,3200000.000,19000000.000,-18100000.000,-600000.000,4900000.000,7200000.000,-24400000.000,-1900000.000,17400000.000
IncomeTaxesPaidNet,,,,,-8900000.000,,,,,
IncreaseDecreaseInAccountsPayable,-36400000.000,,,,7400000.000,,,,,
IncreaseDecreaseInAccountsReceivable,159800000.000,,,,117500000.000,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,18400000.000,,,,14900000.000,,,,,
IncreaseDecreaseInFairValueOfHedgedItemInInterestRateFairValueHedge,,,400000.000,,-100000.000,0.000,,,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,,,,,0.000,,,
IncreaseDecreaseInInventories,-13900000.000,,,,-20800000.000,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,-21700000.000,,,,-22000000.000,,,,,
IncreaseDecreaseInOtherOperatingAssets,3800000.000,,,,600000.000,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,-10100000.000,,,,-300000.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,6700000.000,,,,6600000.000,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1500000.000,1800000.000,,0.000,800000.000,1000000.000,-1800000.000,,1300000.000
InterestAndDebtExpense,21300000.000,,,,,,,,,
InterestExpense,,37300000.000,900000.000,,42900000.000,9000000.000,37800000.000,56000000.000,15400000.000,14900000.000
InterestIncomeExpenseNet,,-37000000.000,-700000.000,,-42700000.000,-8800000.000,-37700000.000,-55900000.000,-15400000.000,-14800000.000
InterestPaidNet,,,,,11900000.000,,,,,
InvestmentIncomeInterest,200000.000,300000.000,200000.000,200000.000,200000.000,200000.000,100000.000,100000.000,0.000,100000.000
LicensesRevenue,12100000.000,10400000.000,12700000.000,15000000.000,12300000.000,10200000.000,10500000.000,13200000.000,10200000.000,10700000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-100000.000,,,,200000.000,,,,,
MinorityInterestInNetIncomeLossJointVenturePartners,200000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,276100000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,276100000.000,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,-32900000.000,,,,-18400000.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-32900000.000,,,,-18400000.000,,,,,
NetCashProvidedByUsedInOperatingActivities,-136800000.000,,,,-59800000.000,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-136800000.000,,,,-59800000.000,,,,,
NetIncomeLoss,25700000.000,5200000.000,41000000.000,-21200000.000,-1200000.000,8100000.000,17400000.000,-80400000.000,-3400000.000,29300000.000
NetIncomeLossAttributableToNoncontrollingInterest,,200000.000,200000.000,,200000.000,300000.000,400000.000,200000.000,200000.000,400000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,5000000.000,39600000.000,,-1000000.000,7900000.000,17000000.000,-78200000.000,-3300000.000,28300000.000
OperatingIncomeLoss,61200000.000,44900000.000,60400000.000,-26000000.000,40200000.000,21700000.000,62700000.000,-49900000.000,10800000.000,62800000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-400000.000,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,-200000.000,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3300000.000,,,,9400000.000,-8200000.000,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,-3700000.000,14000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,0.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,11600000.000,,-4000000.000,14100000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,11300000.000,,-3600000.000,14000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,9300000.000,-8000000.000,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,-100000.000,-200000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,100000.000,100000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,0.000,200000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,-100000.000,-100000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,0.000,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,100000.000,,,,0.000,0.000,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,-100000.000,,,,0.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,-100000.000,200000.000,-300000.000,200000.000,300000.000,-100000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,-100000.000,100000.000,-100000.000,100000.000,100000.000,0.000
OtherPaymentsToAcquireBusinesses,0.000,,,,,,,,,
OtherSalesRevenueNet,,300000.000,200000.000,,300000.000,300000.000,300000.000,400000.000,200000.000,0.000
PaymentOfFinancingAndStockIssuanceCosts,-6400000.000,,,,,,,,,
PaymentsForOtherOperatingActivities,200000.000,,,,2600000.000,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,200000.000,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,8900000.000,,,,,
PaymentsForRepurchaseOfEquity,-10000000.000,,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,0.000,,,,,
PaymentsOfDividends,4300000.000,,,,4000000.000,,,,,
PaymentsToAcquireProductiveAssets,-32900000.000,,,,18200000.000,,,,,
ProceedsFromIssuanceOfLongTermDebt,300000000.000,,,,,,,,,
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,,0.000,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,1000000.000,,,,1500000.000,,,,,
ProfitLoss,25900000.000,5400000.000,41200000.000,-21000000.000,-1000000.000,8400000.000,17800000.000,-80200000.000,-3200000.000,29700000.000
ProvisionForDoubtfulAccounts,200000.000,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,-100000.000,0.000
RelatedPartyTransactionRevenuesFromTransactionsWithRelatedParty,,,,,17900000.000,,,,,
RevenueFromRelatedParties,,,,,,,,,23600000.000,
Revenues,961300000.000,887400000.000,1043000000.000,893600000.000,936000000.000,854800000.000,1035400000.000,971900000.000,845600000.000,1021700000.000
SalesRevenueGoodsNet,949000000.000,876700000.000,1030100000.000,878200000.000,923400000.000,844300000.000,1024600000.000,958300000.000,835200000.000,1011000000.000
SalesRevenueNet,961300000.000,887400000.000,1043000000.000,893600000.000,936000000.000,854800000.000,1035400000.000,971900000.000,845600000.000,1021700000.000
SellingGeneralAndAdministrativeExpense,269500000.000,278200000.000,311500000.000,314000000.000,303300000.000,304500000.000,301900000.000,317200000.000,289900000.000,296500000.000
TreasuryStockValueAcquiredCostMethod,-10000000.000,,,,9200000.000,,,,,
UndistributedEarningsAllocatedToParticipatingSecurities,,,-1400000.000,,-200000.000,200000.000,400000.000,-2200000.000,-100000.000,1000000.000
UnrealizedGainLossOnDerivatives,2200000.000,,,,-1600000.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,83400000.000,83200000.000,80400000.000,-165700000.000,76100000.000,76000000.000,75400000.000,-152600000.000,73100000.000,74100000.000
WeightedAverageNumberOfSharesOutstandingBasic,82200000.000,81700000.000,78600000.000,-162900000.000,76100000.000,75200000.000,74400000.000,-150800000.000,73100000.000,72800000.000
