,2011-07-02,2011-10-01,2012-03-31,2012-09-29,2013-03-30,2013-06-29,2013-09-28,2014-03-29
GrossProfit,21591000.000,25309000.000,17964000.000,27607000.000,18587000.000,22071000.000,25810000.000,13271000.000
IncomeLossFromContinuingOperations,,,,,-7043000.000,-7609000.000,-11381000.000,-19625000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-5476000.000,3657000.000,-8809000.000,4907000.000,-6983000.000,-7493000.000,-11108000.000,-19685000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-6365000.000,2421000.000,-9484000.000,4614000.000,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.400,0.150,-0.570,0.250,-0.370,-0.400,-0.600,-1.020
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-345000.000,-30669000.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,-621000.000,-98000.000,67000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,-0.020,-1.640,-0.030,-0.010,0.010,0.000
IncomeTaxExpenseBenefit,889000.000,1236000.000,675000.000,293000.000,60000.000,116000.000,273000.000,-60000.000
IncomeTaxesPaid,,,784000.000,,310000.000,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-9032000.000,,,,,-774000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,-64000.000
IncreaseDecreaseInInventories,,,-1274000.000,,,,,-2719000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,671000.000,,,,,1276000.000
IncreaseDecreaseInReceivables,,,-723000.000,,,,,
InterestExpense,3486000.000,3326000.000,3022000.000,3883000.000,4634000.000,8907000.000,8051000.000,8356000.000
InterestPaid,,,2653000.000,,3472000.000,,,3761000.000
NetCashProvidedByUsedInFinancingActivities,,,15039000.000,,-8770000.000,,,1451000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,15039000.000,,-8770000.000,,,1451000.000
NetCashProvidedByUsedInInvestingActivities,,,-2444000.000,,-312000.000,,,-245000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2444000.000,,-312000.000,,,-245000.000
NetCashProvidedByUsedInOperatingActivities,,,-7644000.000,,6600000.000,,,-2320000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7345000.000,,6600000.000,,,-2320000.000
NetIncomeLoss,-6365000.000,2421000.000,-9829000.000,,-7664000.000,-7707000.000,-11314000.000,-19625000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-26055000.000,,,,
OperatingIncomeLoss,1364000.000,6947000.000,-6016000.000,8713000.000,-2361000.000,1419000.000,6429000.000,-11941000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,-6000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,17000.000,20000.000,-8000.000,-43000.000
OtherNonoperatingIncomeExpense,112000.000,36000.000,229000.000,77000.000,12000.000,-5000.000,-239000.000,612000.000
PaidInKindInterest,,,,,,,,1080000.000
PaymentsForRestructuring,,,,,,,,499000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,934000.000,,0.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1916000.000,,517000.000,,,451000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,-213000.000,,0.000,,,-66000.000
ProceedsFromRepaymentsOfLinesOfCredit,,,18489000.000,,-6695000.000,,,-1252000.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,,,,,4012000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,406000.000,,205000.000,,,206000.000
ProfessionalAndContractServicesExpense,,,,,,,,542000.000
ProvisionForDoubtfulAccounts,,,382000.000,,,,,315000.000
RepaymentsOfLinesOfCredit,,,,,,,,0.000
RepaymentsOfLongTermCapitalLeaseObligations,,,2987000.000,,1790000.000,,,1243000.000
RepaymentsOfLongTermDebt,,,250000.000,,285000.000,,,
RestructuringAndRelatedCostIncurredCost,,,,,,,,329000.000
RestructuringCharges,,,4288000.000,1594000.000,479000.000,0.000,670000.000,
Revenues,106416000.000,120870000.000,108227000.000,132124000.000,113838000.000,121187000.000,130037000.000,88600000.000
SalesRevenueNet,106416000.000,120870000.000,108227000.000,132124000.000,113838000.000,121187000.000,130037000.000,88600000.000
SellingGeneralAndAdministrativeExpense,13078000.000,12185000.000,13059000.000,10590000.000,13138000.000,11771000.000,10290000.000,10219000.000
ShareBasedCompensation,,,2065000.000,,,,,519000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,,,,,,1400000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,,,,,,385000.000
UnrealizedGainLossOnDerivatives,,,-31000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,18732000.000,18935000.000,18996000.000,19101000.000,19218000.000
