,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
InvestmentIncomeInterest,57000.000,48000.000,41000.000,45000.000,50000.000,52000.000,41000.000,28000.000
LicenseAndServicesRevenue,127000.000,308000.000,1430000.000,5439000.000,199000.000,5000000.000,,
NetCashProvidedByUsedInContinuingOperations,,,-5104000.000,,,,46233000.000,
NetCashProvidedByUsedInFinancingActivities,,,62000.000,,,,738000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,62000.000,,,,738000.000,
NetCashProvidedByUsedInInvestingActivities,,,-11986000.000,,,,44292000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11986000.000,,,,44292000.000,
NetCashProvidedByUsedInOperatingActivities,,,6386000.000,,,,1347000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,6386000.000,,,,1347000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,-1071000.000,4240000.000,1239000.000,-1760000.000,4528000.000,488000.000,-4183000.000
OperatingExpenses,10824000.000,20126000.000,20564000.000,20285000.000,26585000.000,22777000.000,23905000.000,23727000.000
OperatingIncomeLoss,842000.000,-3180000.000,1460000.000,-405000.000,-9391000.000,1284000.000,-1816000.000,-7112000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,4610000.000,-3250000.000,3415000.000,-823000.000,-6083000.000,224000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,-6091000.000,204000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,1899000.000,-2136000.000,1159000.000,2588000.000,-8000.000,-20000.000
OtherNonoperatingExpense,,291000.000,44000.000,31000.000,4000.000,,,
OtherNonoperatingIncome,10000.000,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,-258000.000,47000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,,,485000.000,,,
PaymentsToAcquireAvailableForSaleSecurities,,,63510000.000,,,,16255000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,10012000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,668000.000,,,,291000.000,
ProceedsFromIssuanceOfCommonStock,,,62000.000,,,,738000.000,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,62204000.000,,,,63762000.000,
ProfitLoss,903000.000,,,,,,,
ResearchAndDevelopmentExpense,7992000.000,13546000.000,14065000.000,15394000.000,13633000.000,17326000.000,17865000.000,18153000.000
Revenues,11666000.000,16946000.000,22024000.000,19880000.000,17194000.000,24061000.000,22089000.000,16615000.000
RoyaltyRevenue,11539000.000,16638000.000,20594000.000,14441000.000,16995000.000,19061000.000,22089000.000,16615000.000
SalesRevenueGoodsNet,,,,,71006000.000,,,
SalesRevenueNet,11666000.000,16946000.000,22024000.000,19880000.000,17194000.000,24061000.000,22089000.000,16615000.000
SellingGeneralAndAdministrativeExpense,3532000.000,5095000.000,4342000.000,3650000.000,4188000.000,3482000.000,4135000.000,3691000.000
ShareBasedCompensation,,,765000.000,,,,1045000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,,,,,,,0.000,0.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,,,,,,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,61070000.000,86116000.000,103988000.000,102722000.000,93316000.000,-198039000.000,96803000.000,94705000.000
WeightedAverageNumberOfSharesOutstandingBasic,60399000.000,86116000.000,93072000.000,93135000.000,93316000.000,-186259000.000,93678000.000,94705000.000
