,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
DefinedBenefitPensionPlanLiabilitiesNoncurrent,34429000.000,29768000.000,77824000.000,76568000.000,78287000.000,79455000.000,81411000.000,81147000.000,87296000.000,87230000.000,38838000.000,38317000.000,35850000.000,19045000.000,55075000.000,52032000.000,49581000.000,48554000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,265700000.000,,,,233000000.000,,,,261200000.000,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,800000.000,,,,,,,,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,0.000,,,,0.000,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,3667000.000,1900000.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,,,,,384000.000,269000.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventory,,,,,,,,,1400000.000,754000.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssetsNoncurrent,,,,,,,,,,,,,,13000.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,,220000.000,7911000.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,,,,645000.000,1154000.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,-123000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,,2164000.000,1700000.000,989000.000,867000.000,866000.000,866000.000,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,,,,,6540000.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,3000000.000,1800000.000,1600000.000,3400000.000,2400000.000,1700000.000,1200000.000,1500000.000,,,0.000,1400000.000,1200000.000,1000000.000
IncomeTaxesReceivable,1398000.000,,161000.000,,,6524000.000,2146000.000,1216000.000,1672000.000,1960000.000,1927000.000,1532000.000,1309000.000,1285000.000,1487000.000,1215000.000,993000.000,804000.000
InventoryFinishedGoodsAndWorkInProcess,,,,,46885000.000,51291000.000,61482000.000,72121000.000,,16745000.000,17087000.000,25665000.000,21745000.000,19830000.000,20074000.000,17563000.000,18694000.000,14149000.000
InventoryGross,,,,,85944000.000,91409000.000,101376000.000,112074000.000,,45521000.000,44793000.000,51170000.000,44703000.000,39717000.000,40232000.000,40254000.000,38067000.000,35259000.000
InventoryLIFOReserve,,,,,43865000.000,43900000.000,45136000.000,45748000.000,,9381000.000,9075000.000,10010000.000,9108000.000,8807000.000,8408000.000,7791000.000,7786000.000,7788000.000
InventoryNet,107053000.000,101421000.000,80525000.000,44415000.000,42079000.000,47509000.000,56240000.000,66326000.000,38562000.000,36140000.000,35718000.000,41160000.000,35595000.000,30910000.000,31824000.000,32463000.000,30281000.000,27471000.000
InventoryPartsAndComponentsNetOfReserves,31240000.000,31417000.000,26532000.000,26250000.000,26535000.000,27400000.000,29304000.000,25223000.000,9664000.000,10230000.000,10607000.000,11179000.000,11298000.000,12034000.000,11729000.000,11563000.000,11899000.000,12047000.000
InventoryRawMaterials,,,,,34354000.000,34936000.000,35171000.000,35346000.000,,26846000.000,25714000.000,23398000.000,20963000.000,17777000.000,17969000.000,20737000.000,17299000.000,18799000.000
Liabilities,434039000.000,441889000.000,482586000.000,452938000.000,492497000.000,491572000.000,495214000.000,520143000.000,383801000.000,373073000.000,313421000.000,304030000.000,299562000.000,315178000.000,336350000.000,332896000.000,323921000.000,318689000.000
LiabilitiesAndStockholdersEquity,692359000.000,706186000.000,678830000.000,660548000.000,697236000.000,696429000.000,700715000.000,697899000.000,526080000.000,513283000.000,481563000.000,468254000.000,458750000.000,463219000.000,463862000.000,461309000.000,451862000.000,448558000.000
LiabilitiesCurrent,132446000.000,121992000.000,155295000.000,128800000.000,137836000.000,118294000.000,99019000.000,98172000.000,77511000.000,64277000.000,73877000.000,66797000.000,65586000.000,77714000.000,72931000.000,67132000.000,65519000.000,65975000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,9220000.000,3123000.000,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,2819000.000,2972000.000,1482000.000,833000.000,175000.000,7056000.000,1423000.000,1894000.000,1412000.000,475000.000,1918000.000,2791000.000,2669000.000,2721000.000,2757000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,2164000.000,1700000.000,,,,,,,,
LiabilityForUncertainTaxPositionsCurrent,,,,,,,400000.000,,,,900000.000,,,,400000.000,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,1100000.000,,,,1400000.000,,,,900000.000,,,
LongTermDebt,,,,,150000000.000,165000000.000,196200000.000,220500000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,171160000.000,170868000.000,,,
LongTermDebtFairValue,,,,,,,209000000.000,233000000.000,159000000.000,159000000.000,158000000.000,162000000.000,161000000.000,186000000.000,187000000.000,195000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,50000000.000,,,,,,,,165375000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,40700000.000,,,,,,,,1750000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,50000000.000,,,,50000000.000,,,,1750000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,50000000.000,,,,50000000.000,,,,1750000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,50000000.000,,,,1750000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,5500000.000,,,,,,,,1750000.000,,,
LongTermDebtNoncurrent,140780000.000,162775000.000,127650000.000,122000000.000,150000000.000,165000000.000,196200000.000,220500000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,171160000.000,170868000.000,179076000.000,173369000.000,169579000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,3286000.000,,,,2606000.000,,,,5917000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1551000.000,,,,1902000.000,,,,2258000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,22000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,178000.000,,,,165000.000,,,,1733000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1535000.000,,,,539000.000,,,,1926000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,,,15326000.000,,,,8148000.000,,,,8157000.000,,,
OtherAssetsCurrent,4194000.000,3620000.000,4537000.000,4702000.000,4018000.000,3372000.000,8766000.000,2529000.000,2071000.000,2351000.000,2243000.000,2561000.000,2358000.000,2424000.000,1576000.000,1783000.000,2390000.000,2438000.000
OtherAssetsNoncurrent,51255000.000,51233000.000,50053000.000,49838000.000,53658000.000,54647000.000,53707000.000,52884000.000,52264000.000,54065000.000,54347000.000,53583000.000,53926000.000,57368000.000,57097000.000,56063000.000,54979000.000,54616000.000
OtherCommitment,,,,,,,,,,,,,,,37400000.000,,,
OtherInventorySupplies,,,,,4705000.000,5182000.000,4723000.000,4607000.000,,1930000.000,1992000.000,2107000.000,1995000.000,2110000.000,2189000.000,1954000.000,2074000.000,2311000.000
OtherLiabilitiesNoncurrent,33839000.000,33352000.000,24396000.000,27608000.000,27264000.000,29050000.000,26993000.000,28368000.000,18829000.000,21035000.000,19470000.000,18383000.000,17719000.000,16481000.000,15829000.000,13268000.000,12854000.000,11615000.000
OtherPostretirementBenefitsPayableNoncurrent,85062000.000,85138000.000,97421000.000,97962000.000,99110000.000,99773000.000,91591000.000,91956000.000,48001000.000,48831000.000,30247000.000,29666000.000,29541000.000,29912000.000,21647000.000,21388000.000,22598000.000,22966000.000
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,,,,,7169000.000,,,,8765000.000,,,,14492000.000,,,
PercentageOfLIFOInventory,,,,,,,0.990,,,,,,,,,,,
PreferredStockNoParValue,,,,,,,,,,,0.000,,,,0.000,,,
PreferredStockSharesAuthorized,,,500000.000,,,,500000.000,,,,500000.000,,,,500000.000,,,
PreferredStockSharesIssued,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
PropertyPlantAndEquipmentNet,390627000.000,414035000.000,369836000.000,389322000.000,411609000.000,444267000.000,460656000.000,429521000.000,289880000.000,293882000.000,298964000.000,296859000.000,293247000.000,294040000.000,289840000.000,284759000.000,279887000.000,277417000.000
ReceivablesNetCurrent,104954000.000,100532000.000,87918000.000,84325000.000,84869000.000,78823000.000,66356000.000,74073000.000,25015000.000,27004000.000,29106000.000,25613000.000,25325000.000,27493000.000,23198000.000,25480000.000,25613000.000,29562000.000
RetainedEarningsAccumulatedDeficit,,,260016000.000,,,,254732000.000,,,,151485000.000,,,,126767000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,2700000.000,,,,2500000.000,,,,2500000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,1100000.000,,,,1300000.000,,,,1200000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,58000.000,,,,2887000.000,,,,1259000.000,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,1443580.000,,,,1022000.000,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,,,,,1443580.000,,,,1022000.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,2887000.000,,,,1259000.000,,,
StockholdersEquity,,264297000.000,196244000.000,207610000.000,204739000.000,204857000.000,205501000.000,177756000.000,142279000.000,140210000.000,168142000.000,164224000.000,159188000.000,148041000.000,127512000.000,128413000.000,127941000.000,129869000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,258320000.000,264297000.000,196244000.000,207610000.000,204739000.000,204857000.000,205501000.000,177756000.000,142279000.000,140210000.000,168142000.000,164224000.000,159188000.000,148041000.000,127512000.000,128413000.000,127941000.000,129869000.000
TaxCreditCarryforwardAmount,,,,,,,,,12000000.000,12600000.000,,,,,,,,
TreasuryStockShares,,,10948264.000,,,,10799891.000,,,,10667058.000,,,,10121717.000,,,
TreasuryStockValue,,,138010000.000,,,,136140000.000,,,,134465000.000,,,,127591000.000,,,
UnrecognizedTaxBenefits,,,,,,,1049000.000,,,,1791000.000,,,,833000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,500000.000,,,,500000.000,,,,500000.000,,,
