,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31
DeferredTaxAssetsGrossCurrent,,,1236000.000,,,,505000.000,,,,1031000.000,,,,1011000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,88031000.000,,,,102891000.000,,,,116291000.000,,,,127133000.000,,,
DeferredTaxAssetsInventory,,,145000.000,,,,265000.000,,,,446000.000,,,,266000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,74412000.000,,,,88791000.000,,,,101485000.000,,,,112373000.000,,,
DeferredTaxAssetsOther,,,301000.000,,,,568000.000,,,,859000.000,,,,1013000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,2044000.000,,,,2150000.000,,,,2310000.000,,,,1834000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,8919000.000,,,,8919000.000,,,,8919000.000,,,,8919000.000,,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,17000.000,,,,77000.000,,,,169000.000,,,,157000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,799000.000,,,,163000.000,,,,279000.000,,,,240000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,27000.000,,,,36000.000,,,,29000.000,,,,22000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,2328000.000,,,,2427000.000,,,,2689000.000,,,,2973000.000,,,
DeferredTaxAssetsValuationAllowance,,,89267000.000,,,,103396000.000,,,,117323000.000,,,,128145000.000,,,
EmployeeRelatedLiabilitiesCurrent,,,2530000.000,3050000.000,1748000.000,2589000.000,1020000.000,2137000.000,1882000.000,2308000.000,2303000.000,1353000.000,1373000.000,1520000.000,1581000.000,1039000.000,529000.000,599000.000
FinancialLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,,,,3443000.000,2712000.000
InventoryFinishedGoods,,,577000.000,1054000.000,,,,,,,64000.000,53000.000,,,,,,
InventoryFinishedGoodsAndWorkInProcess,,,,,456000.000,,,,,,,,,,,,,
InventoryNet,,,841000.000,1054000.000,1139000.000,352000.000,20000.000,,,,84000.000,790000.000,125000.000,,,0.000,,
InventoryRawMaterialsAndSupplies,,,,,,,,,,,,737000.000,125000.000,,,,,
InventoryWorkInProcess,,,264000.000,,203000.000,352000.000,20000.000,,,,20000.000,,,,,,,
Liabilities,,,6686000.000,5889000.000,4894000.000,5236000.000,4172000.000,5108000.000,5392000.000,4286000.000,4815000.000,4332000.000,3989000.000,4043000.000,6909000.000,5651000.000,6110000.000,5500000.000
LiabilitiesAndStockholdersEquity,90592000.000,75013000.000,69247000.000,62278000.000,52900000.000,44857000.000,37178000.000,30944000.000,24885000.000,37778000.000,32424000.000,26558000.000,18462000.000,13411000.000,11122000.000,6833000.000,8642000.000,6743000.000
LiabilitiesCurrent,11172000.000,6145000.000,6342000.000,5724000.000,4768000.000,5009000.000,3997000.000,4960000.000,5264000.000,4176000.000,4722000.000,4262000.000,3924000.000,3982000.000,5222000.000,4360000.000,2620000.000,2745000.000
LongTermDebt,,,390000.000,161000.000,179000.000,214000.000,236000.000,195000.000,153000.000,123000.000,88000.000,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,44000.000,28000.000,,,,
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,,44000.000,28000.000,,,,
LongTermDebtCurrent,2997000.000,25000.000,134000.000,65000.000,103000.000,84000.000,154000.000,135000.000,109000.000,92000.000,70000.000,55000.000,44000.000,28000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,134000.000,,,,154000.000,,,,70000.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,7000.000,47000.000,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,43000.000,47000.000,31000.000,64000.000,9000.000,9000.000,24000.000,31000.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,213000.000,63000.000,88000.000,81000.000,73000.000,73000.000,75000.000,67000.000,18000.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,51000.000,53000.000,22000.000,,113000.000,54000.000,25000.000,,,,,,,,
LongTermDebtNoncurrent,2743000.000,230000.000,256000.000,96000.000,76000.000,130000.000,82000.000,60000.000,44000.000,31000.000,18000.000,,,,,,,
MarketableSecuritiesCurrent,,,33565000.000,37636000.000,29364000.000,18554000.000,21630000.000,17127000.000,12883000.000,24393000.000,24579000.000,17343000.000,9852000.000,3653000.000,,,,
MarketableSecuritiesNoncurrent,,,5720000.000,1156000.000,,,,,,2247000.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,1266000.000,1091000.000,923000.000,3672000.000,3515000.000,3289000.000,3230000.000,3076000.000,3163000.000,3044000.000,2993000.000,2803000.000,2527000.000,2011000.000,2016000.000,1959000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,694000.000,,,,595000.000,,,,689000.000,,,,621000.000,143000.000,122000.000,62000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,12000.000,12000.000,12000.000,559000.000,575000.000,575000.000,575000.000,575000.000,624000.000,624000.000,682000.000,682000.000,51000.000,,51000.000,51000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,15000.000,15000.000,15000.000,550000.000,559000.000,559000.000,559000.000,559000.000,560000.000,576000.000,618000.000,618000.000,631000.000,682000.000,631000.000,631000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,25000.000,25000.000,25000.000,548000.000,550000.000,550000.000,550000.000,550000.000,616000.000,627000.000,645000.000,643000.000,618000.000,618000.000,618000.000,618000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,441000.000,440000.000,443000.000,597000.000,548000.000,547000.000,546000.000,547000.000,674000.000,680000.000,688000.000,682000.000,606000.000,568000.000,594000.000,597000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,79000.000,79000.000,79000.000,1263000.000,688000.000,588000.000,688000.000,688000.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,520000.000,349000.000,155000.000,,470000.000,312000.000,157000.000,,537000.000,360000.000,178000.000,,,,
OtherAccountsPayableAndAccruedLiabilities,,,319000.000,344000.000,361000.000,351000.000,380000.000,238000.000,306000.000,236000.000,392000.000,327000.000,135000.000,99000.000,143000.000,210000.000,139000.000,188000.000
OtherAssetsCurrent,1477000.000,445000.000,278000.000,144000.000,221000.000,232000.000,157000.000,147000.000,154000.000,119000.000,240000.000,375000.000,230000.000,513000.000,143000.000,594000.000,214000.000,231000.000
OtherAssetsNoncurrent,117000.000,99000.000,203000.000,105000.000,107000.000,108000.000,109000.000,44000.000,44000.000,98000.000,99000.000,102000.000,98000.000,98000.000,98000.000,126000.000,175000.000,180000.000
OtherInventorySupplies,,,,,480000.000,,,,,,,,,,,,,
OtherLiabilitiesCurrent,1169000.000,835000.000,,,,26000.000,,80000.000,351000.000,141000.000,,464000.000,840000.000,797000.000,,,,
OtherLiabilitiesNoncurrent,123000.000,106000.000,,69000.000,50000.000,97000.000,,88000.000,84000.000,79000.000,,70000.000,65000.000,61000.000,,,,
PostemploymentBenefitsLiabilityCurrent,,,,,,,,700000.000,300000.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,,,,,,,,,,,,,,,,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,,,,,,,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,,,4480.000,2210.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,,,4480.000,2210.000
PrepaidExpenseCurrent,591000.000,1002000.000,1050000.000,758000.000,664000.000,1027000.000,791000.000,779000.000,541000.000,917000.000,633000.000,606000.000,403000.000,688000.000,477000.000,403000.000,423000.000,638000.000
PropertyPlantAndEquipmentGross,,,25284000.000,24980000.000,24895000.000,24920000.000,24527000.000,22778000.000,22332000.000,20645000.000,20748000.000,20637000.000,19559000.000,19388000.000,17824000.000,17824000.000,17878000.000,17844000.000
PropertyPlantAndEquipmentNet,5256000.000,5168000.000,5756000.000,5559000.000,5241000.000,4915000.000,4633000.000,4632000.000,4429000.000,2966000.000,2996000.000,2767000.000,2639000.000,2369000.000,1258000.000,1196000.000,1214000.000,1158000.000
RestrictedCashAndInvestmentsNoncurrent,3000000.000,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-227035000.000,-235451000.000,-242073000.000,-248967000.000,-257933000.000,-267255000.000,-274584000.000,-282789000.000,-290014000.000,-297741000.000,-303905000.000,-309878000.000,-317985000.000,-323887000.000,-332061000.000,-335480000.000,-336532000.000,-338037000.000
SaleOfStockPricePerShare,,,,,,,,,,,,,,,0.010,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,314901.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,3.010,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,5254999.000,5254999.000,6754999.000,6754999.000,6754999.000,,,,6754999.000,,,,844374.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,2778508.000,2756223.000,2663806.000,2673232.000,2791556.000,3378818.000,3315804.000,3327395.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,7.920,7.890,7.890,7.790,7.490,6.180,6.150,5.930,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,1647097.000,1658861.000,1679998.000,1682536.000,1784697.000,1798094.000,1753676.000,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,2778508.000,2756223.000,2663806.000,2673232.000,2791556.000,3378818.000,3315804.000,,,,,,,,,
SharePrice,,,14.440,5.830,,,,,,,,,,,,,,
StockholdersEquity,76554000.000,68532000.000,62561000.000,56389000.000,48006000.000,39621000.000,33006000.000,25836000.000,19493000.000,33492000.000,27609000.000,22226000.000,14473000.000,9368000.000,4213000.000,1182000.000,2532000.000,1243000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,62561000.000,56389000.000,48006000.000,39621000.000,33006000.000,25836000.000,19493000.000,33492000.000,27609000.000,22226000.000,14473000.000,9368000.000,4213000.000,1182000.000,2532000.000,1243000.000
TaxesPayableCurrent,,,,,,,,,,,,,,,395000.000,389000.000,439000.000,466000.000
WarrantsAndRightsOutstanding,,,,,,,,,,,,,,,1631000.000,1239000.000,3443000.000,2712000.000
WarrantsNotSettleableInCashFairValueDisclosure,,,,,,,,,,,,,,,1631000.000,,,
