,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-49130000.000,-54543000.000,-36860000.000,216917000.000,-56194000.000,-106064000.000,,,,
IncomeTaxExpenseBenefit,,0.000,0.000,,18000.000,-15000.000,-95773000.000,-999000.000,18000.000,17000.000
IncomeTaxesPaid,0.000,,,,125000.000,,,,1000.000,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,22742000.000,
IncreaseDecreaseInAccountsPayable,293000.000,,,,-60000.000,,,,2449000.000,
IncreaseDecreaseInAccountsReceivable,,,,,-3403000.000,,,,53520000.000,
IncreaseDecreaseInAccruedLiabilities,-1879000.000,,,,-9292000.000,,,,-11464000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,10829000.000,,,,1315000.000,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,-489000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,-3623000.000,,,,-8044000.000,,,,-9539000.000,
IncreaseDecreaseInInventories,,,,,,,,,9124000.000,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,-503000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,5536000.000,,,,-591000.000,
IncreaseDecreaseInOtherOperatingAssets,-14265000.000,,,,401000.000,,,,-130000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,5419000.000,,,,2733000.000,,,,-4486000.000,
IncreaseDecreaseInRestrictedCash,-31910000.000,,,,,,,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,0.000,,,,,,,,,
IncreaseDecreaseInRestructuringReserve,,,,,-1847000.000,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,0.000,,,,2632000.000,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,0.000,,,,,,,
InterestExpense,5002000.000,5041000.000,5112000.000,5069000.000,5296000.000,5374000.000,5456000.000,5659000.000,5626000.000,5712000.000
InterestOnConvertibleDebtNetOfTax,,,0.000,,,,,,,
InterestPaid,4600000.000,,,,4600000.000,,,,4600000.000,
InterestPaidNet,,2300000.000,2300000.000,,2300000.000,2300000.000,,,,
InvestmentIncomeNet,649000.000,645000.000,435000.000,676000.000,758000.000,619000.000,625000.000,676000.000,602000.000,558000.000
NetCashProvidedByUsedInContinuingOperations,,,,,,,,,283276000.000,
NetCashProvidedByUsedInFinancingActivities,5274000.000,,,,6423000.000,,,,363391000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5274000.000,,,,6423000.000,,,,363391000.000,
NetCashProvidedByUsedInInvestingActivities,23679000.000,,,,-589000.000,,,,31058000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,23679000.000,,,,-589000.000,,,,31058000.000,
NetCashProvidedByUsedInOperatingActivities,-44122000.000,,,,-44363000.000,,,,-111173000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-44122000.000,,,,-44363000.000,,,,-111173000.000,
NetIncomeLoss,-49162000.000,-54543000.000,-36860000.000,216675000.000,-56212000.000,-106049000.000,17396000.000,-42922000.000,-33671000.000,-53168000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-54543000.000,-36860000.000,,-56212000.000,-106049000.000,,,-33671000.000,-53168000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-54543000.000,-36860000.000,,-56212000.000,-106049000.000,17396000.000,-42922000.000,-33671000.000,-53168000.000
OperatingExpenses,108460000.000,117763000.000,107249000.000,15396000.000,122782000.000,178477000.000,161863000.000,166130000.000,173965000.000,200559000.000
OperatingIncomeLoss,-41315000.000,-49807000.000,-32208000.000,221636000.000,-50751000.000,-105773000.000,-72352000.000,-38211000.000,-28473000.000,-47533000.000
OperatingLeasesRentExpenseNet,,,,,1100000.000,1200000.000,1300000.000,2200000.000,3600000.000,3200000.000
OperatingLeasesRentExpenseSubleaseRentals1,,,,,,,,,0.000,0.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,122000.000,-458000.000,,750000.000,,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,-32000.000,-682000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,-17000.000,64000.000,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,649000.000,447000.000,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,-32000.000,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-5000.000,-145000.000,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,51000.000,-66000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-68000.000,-2000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,127000.000,-313000.000,,,,,,,
OtherCostAndExpenseOperating,,,5945000.000,,3178000.000,53214000.000,,,,
OtherNoncashIncomeExpense,,,,,-3178000.000,,,,,
OtherNoninterestExpense,3462000.000,340000.000,-25000.000,326000.000,905000.000,-4464000.000,,,156000.000,464000.000
OtherRestructuringCosts,,10727000.000,130000.000,,,,,,,
OtherSalesRevenueNet,,,65725000.000,,66692000.000,65913000.000,66410000.000,,,
PaymentsForRepurchaseOfCommonStock,,,,,124000.000,,,,417000.000,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,143579000.000,,,,102353000.000,,,,52782000.000,
PaymentsToAcquireProductiveAssets,9389000.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,8880000.000,,,,6090000.000,
ProceedsAndExcessTaxBenefitFromSharebasedCompensation,,,,,6547000.000,,,,363817000.000,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,87935000.000,,,,64889000.000,,,,89384000.000,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,56802000.000,,,,45755000.000,,,,546000.000,
ReimbursementRevenue,,,6400000.000,,5339000.000,6791000.000,4334000.000,,,
RepaymentsOfSeniorDebt,,,,,,,,,9000.000,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,62494000.000,63045000.000,58532000.000,83989000.000,80660000.000,76356000.000,85667000.000,82573000.000,91302000.000,102761000.000
RestructuringCharges,,,,,,1260000.000,,,,
RestructuringReservePeriodExpense,,10727462000.000,,,-1533000.000,,,,,
RestructuringReserveSettledWithCash,,-867599000.000,1274000.000,,314000.000,70000.000,,,,
RestructuringReserveTranslationAdjustment,,-1124129000.000,,,,,,,,
Revenues,67145000.000,67956000.000,75041000.000,237032000.000,72031000.000,72704000.000,89511000.000,127919000.000,145492000.000,153026000.000
RoyaltyRevenue,,,2916000.000,,,,131000.000,,9177000.000,10161000.000
SalesRevenueGoodsGross,,,,,,,22407000.000,,,
SalesRevenueGoodsNet,,,,,,,18636000.000,,64008000.000,61037000.000
SalesRevenueNet,67145000.000,67956000.000,75041000.000,237032000.000,72031000.000,72704000.000,89511000.000,127919000.000,145492000.000,153026000.000
SalesRevenueServicesGross,,,,,,,,,2000000.000,
SellingGeneralAndAdministrativeExpense,34471000.000,38236000.000,42642000.000,52610000.000,38944000.000,48907000.000,61747000.000,74566000.000,72545000.000,87512000.000
ShareBasedCompensation,5752000.000,,,,7257000.000,,,,8848000.000,
TradingSecuritiesUnrealizedHoldingLoss,,,,,,1500000.000,400000.000,,,
UnrealizedLossOnSecurities,,,,,1500000.000,,,,200000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,0.000,0.000,,,0.000,0.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,0.000,0.000,,,0.000,,,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,63008000.000,63415000.000,63555000.000,-125968000.000,63697000.000,64209000.000,68463000.000,-131221000.000,71087000.000,72951000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,71087000.000,72951000.000
WeightedAverageNumberOfSharesOutstandingBasic,63008000.000,63415000.000,63555000.000,-126556000.000,63697000.000,64209000.000,65831000.000,-128589000.000,71087000.000,72951000.000
