,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,0.000,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,0.000,,,,,,,,,,
ProceedsFromNotesPayable,,0.000,,,,,,,,,,
ProceedsFromStockOptionsExercised,,0.000,,,,,,,,,,
RepaymentsOfNotesPayable,,149000.000,,,,,,,,,,
RevenueMineralSales,,0.000,,,,,,,,,,
Revenues,,0.000,0.000,0.000,,,,,,,,
SalesRevenueNet,,0.000,0.000,0.000,,,,,,,,
ShareBasedCompensation,,0.000,,,,,,,,12582.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,2.096,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.017,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,4500000.000,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,0.020,,,,,,
StockIssued1,,0.000,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,125000.000,,,,,
StockOptionPlanExpense,,99924.000,,,,44718.000,22179.000,27126.000,,7613.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,81016275.000,114410440.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,140170821.000,141062125.000,,141084597.000,146869190.000,149404516.000,-290578370.000,149562125.000,155214299.000,157388212.000
