,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
InformationTechnologyAndDataProcessing,,,,7033000.000,7137000.000,,6577000.000,6471000.000,7252000.000,7684000.000
InterestAndDividendIncomeOperating,102347000.000,101379000.000,97965000.000,100990000.000,95991000.000,94254000.000,90757000.000,94017000.000,96444000.000,97803000.000
InterestAndFeeIncomeLoansAndLeases,79735000.000,82010000.000,79841000.000,85537000.000,83110000.000,83026000.000,81187000.000,84436000.000,86099000.000,87188000.000
InterestExpense,27540000.000,26543000.000,23612000.000,22080000.000,20683000.000,18147000.000,13863000.000,13603000.000,13896000.000,13425000.000
InterestExpenseDeposits,15216000.000,14135000.000,11102000.000,9921000.000,8981000.000,7693000.000,6307000.000,6038000.000,6041000.000,5477000.000
InterestExpenseLongTermDebt,12213000.000,11751000.000,10304000.000,10334000.000,9356000.000,9467000.000,7110000.000,7277000.000,7552000.000,7710000.000
InterestExpenseShortTermBorrowings,111000.000,657000.000,2206000.000,1825000.000,2346000.000,987000.000,446000.000,288000.000,303000.000,238000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,64807000.000,68836000.000,70353000.000,74910000.000,73308000.000,76107000.000,76894000.000,80414000.000,82548000.000,84378000.000
InterestIncomeExpenseNet,74807000.000,74836000.000,74353000.000,78910000.000,75308000.000,76107000.000,76894000.000,80414000.000,82548000.000,84378000.000
InterestIncomeSecuritiesMortgageBacked,19928000.000,16719000.000,15335000.000,12936000.000,10361000.000,8810000.000,7297000.000,7333000.000,8079000.000,8306000.000
InterestIncomeSecuritiesStateAndMunicipal,,,,,,,,,2266000.000,
InterestPaid,,,21923000.000,,,,14247000.000,,,
InterestRevenueExpenseNet,,,,,,,,,82548000.000,
InvestmentIncomeInterest,,,2789000.000,2517000.000,2520000.000,2418000.000,2273000.000,2248000.000,,
LaborAndRelatedExpense,,,,46485000.000,45636000.000,,42436000.000,45803000.000,47058000.000,46247000.000
NetCashProvidedByUsedInFinancingActivities,,,-421570000.000,,,,-76943000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-421570000.000,,,,-76943000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,270905000.000,,,,-70869000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,270905000.000,,,,-70869000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,11382000.000,,,,130298000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,11382000.000,,,,130298000.000,,,
NetIncomeLoss,7555000.000,11328000.000,13291000.000,320886000.000,30598000.000,20946000.000,22678000.000,27761000.000,21048000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,7555000.000,11328000.000,,,,,,,,
NoninterestExpense,91587000.000,86620000.000,88649000.000,87607000.000,89408000.000,89589000.000,81929000.000,81678000.000,85334000.000,84371000.000
NoninterestIncome,34335000.000,29112000.000,31587000.000,44741000.000,46698000.000,31227000.000,37566000.000,42003000.000,31890000.000,29127000.000
NoninterestIncomeOther,,,-2185000.000,11000.000,348000.000,1828000.000,8060000.000,587000.000,241000.000,592000.000
OtherComprehensiveIncomeLossNetOfTax,,,,1531000.000,8161000.000,,-4636000.000,-25325000.000,-832000.000,-10062000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,24528000.000,39564000.000,4456000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,0.000,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,0.000,
OtherComprehensiveIncomeLossTax,,,,,,,-2723000.000,-14873000.000,-489000.000,-5909000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,4598000.000,7714000.000,16235000.000,-12428000.000,-7359000.000,-40198000.000,-1321000.000,-15971000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,36651000.000,39564000.000,,,,,,,,
OtherNoninterestExpense,,,,746000.000,3349000.000,,3909000.000,2360000.000,2739000.000,900000.000
OtherRevenueExpenseFromRealEstateOperations,,,,-3337000.000,-4008000.000,,-2030000.000,-2549000.000,-1877000.000,-933000.000
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsAdditionsAdditionalCreditLosses,,,,6819000.000,0.000,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,,6819000.000,0.000,,,0.000,0.000,
PaymentsForOriginationOfMortgageLoansHeldForSale,,,577405000.000,,,,631632000.000,,,
PaymentsForProceedsFromProductiveAssets,,,1814000.000,,,,5537000.000,,,
PaymentsForSecuritiesPurchasedUnderAgreementsToResell,,,,,,,50000000.000,,,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,2530000.000,,,,0.000,,,
PaymentsToAcquireMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,,,72032000.000,,,,76590000.000,,,
ProceedsFromFederalHomeLoanBankBorrowings,,,,,,,225000000.000,,,
ProceedsFromIssuanceOfCommonStock,,,319000.000,,,,413000.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,13484000.000,,,,169000.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,,,158133000.000,,,,108098000.000,,,
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,,,,,,,-5801000.000,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,178380000.000,,,,0.000,,,
ProceedsFromSaleOfForeclosedAssets,,,22424000.000,,,,6738000.000,,,
ProceedsFromSaleOfLoansHeldForInvestment,,,1718000.000,,,,2190000.000,,,
ProceedsFromSaleOfLoansHeldForSale,,,578189000.000,,,,797735000.000,,,
ProceedsFromSaleOfMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,,,283000.000,,,,0.000,,,
ProfessionalFees,,,,4800000.000,4929000.000,,5952000.000,2985000.000,3093000.000,4113000.000
ProvisionForLoanLeaseAndOtherLosses,10000000.000,6000000.000,4000000.000,4000000.000,2000000.000,0.000,0.000,0.000,0.000,0.000
RepaymentsOfFederalHomeLoanBankBorrowings,,,200052000.000,,,,290054000.000,,,
ServicingFeesNet,709000.000,-4694000.000,2380000.000,-471000.000,-2092000.000,566000.000,2661000.000,4100000.000,1500000.000,2039000.000
ShareBasedCompensation,,,990000.000,,,,632000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,0.000,,,
TransferOfOtherRealEstate,,,14688000.000,,,,6764000.000,,,
TravelAndEntertainmentExpense,,,,1535000.000,1420000.000,,1171000.000,1513000.000,1467000.000,1760000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,497118.000,706031.000,,762601.000,818476.000,1151748.000,-1651423.000
WeightedAverageNumberOfDilutedSharesOutstanding,62312224.000,62041203.000,62682987.000,62610054.000,62845864.000,-125366826.000,63004784.000,63107913.000,63461018.000,-126201952.000
WeightedAverageNumberOfSharesOutstandingBasic,61943851.000,61958183.000,62078404.000,62112936.000,62139833.000,-124208311.000,62242183.000,62289437.000,62309270.000,-124550529.000
