,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,7600000.000,,,,13000000.000,,,
CashAndCashEquivalentsAtCarryingValue,11531000.000,11664000.000,25651000.000,13253000.000,33298000.000,29084000.000,50134000.000,46703000.000,61076000.000,51190000.000,29997000.000,32463000.000,36868000.000,25891000.000
CommonStockNoParValue,,,,,,,,,,,,,0.000,0.000
CommonStockParOrStatedValuePerShare,,,,,,,,0.000,0.000,0.000,,,,
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000
CommonStockSharesOutstanding,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000,21344741.000
CompensatedAbsencesLiability,,,,,,,18025000.000,,,,19709000.000,,,
DebtInstrumentCarryingAmount,,,,,,,390799000.000,,,,380037000.000,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,11498000.000,,,,9085000.000,,,
DeferredIncomeTaxLiabilities,,,,,,,134889000.000,,,,133347000.000,,,
DeferredRevenueCurrent,,,,,,,1045000.000,,,,956000.000,,,
DeferredTaxAssetsGross,,,,,,,49884000.000,,,,41552000.000,,,
DeferredTaxAssetsNet,,,,,,,46225000.000,,,,37074000.000,,,
DeferredTaxAssetsNetCurrent,19224000.000,19969000.000,13668000.000,14068000.000,14928000.000,17181000.000,17589000.000,17125000.000,17355000.000,18870000.000,19811000.000,23143000.000,26820000.000,29076000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,3233000.000,,,,3611000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,922000.000,,,,849000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,,5081000.000,,,,5665000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,2425000.000,,,,3367000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,9191000.000,,,,4278000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,2174000.000,,,,3975000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,3659000.000,,,,4478000.000,,,
DeferredTaxLiabilities,,,,,,,88664000.000,,,,96273000.000,,,
DeferredTaxLiabilitiesDeferredExpense,,,,,,,378000.000,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,122031000.000,,,,129828000.000,,,
DeferredTaxLiabilitiesNoncurrent,110256000.000,104393000.000,98270000.000,99770000.000,100154000.000,103405000.000,106253000.000,107753000.000,108366000.000,109014000.000,116084000.000,116472000.000,119189000.000,121291000.000
DeferredTaxLiabilitiesOther,,,,,,,858000.000,,,,720000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,5971000.000,,,,2799000.000,,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,,5651000.000,,,,,,,
DepositsAssetsNoncurrent,,,,,,,3904000.000,,,,3981000.000,,,
EstimatedInsuranceRecoveries,,,,,,,7193000.000,,,,7352000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,13769000.000,,,,21069000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,6914000.000,,,,8989000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,5728000.000,,,,6933000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,6213000.000,,,,7566000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,6609000.000,,,,8175000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,6765000.000,,,,8633000.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,,335062000.000,,,,354682000.000,,,
Goodwill,242852000.000,263651000.000,267697000.000,270778000.000,273378000.000,281569000.000,288265000.000,288140000.000,289686000.000,301710000.000,308350000.000,308491000.000,308927000.000,313416000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,100000.000,,,,400000.000,,,
IncomeTaxesReceivable,4021000.000,15275000.000,11432000.000,7130000.000,9636000.000,7546000.000,,1251000.000,3767000.000,2982000.000,,,926000.000,807000.000
IndefiniteLivedLicenseAgreements,,,,,,,226706000.000,,,,226955000.000,,,
IntangibleAssetsNetExcludingGoodwill,321070000.000,314255000.000,314954000.000,314652000.000,314402000.000,318635000.000,321293000.000,319564000.000,319287000.000,326038000.000,333613000.000,331777000.000,329680000.000,336267000.000
InterestPayableCurrent,,,,,,,10962000.000,,,,10852000.000,,,
Liabilities,709006000.000,697098000.000,693303000.000,690214000.000,689927000.000,682210000.000,707948000.000,685393000.000,700446000.000,702903000.000,690156000.000,697526000.000,818930000.000,830514000.000
LiabilitiesAndStockholdersEquity,963116000.000,981324000.000,992258000.000,996660000.000,1001901000.000,1007645000.000,1051958000.000,1041212000.000,1067129000.000,1081800000.000,1086277000.000,1098527000.000,1104520000.000,1122878000.000
LiabilitiesCurrent,199713000.000,173947000.000,174337000.000,168467000.000,166551000.000,157550000.000,175174000.000,154337000.000,166775000.000,192153000.000,175699000.000,185635000.000,191589000.000,203783000.000
LongTermDebtAndCapitalLeaseObligations,,,,,367338000.000,365110000.000,370052000.000,366935000.000,368566000.000,364287000.000,359230000.000,355139000.000,464521000.000,461543000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,10273000.000,9973000.000,20747000.000,15843000.000,16666000.000,18911000.000,20807000.000,23232000.000,17700000.000,17703000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,200070000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,1285000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,99161000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,30772000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,27942000.000,,,
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,20807000.000,,,
LongTermDebtCurrent,9488000.000,9423000.000,4540000.000,4016000.000,10195000.000,9899000.000,14695000.000,10009000.000,9996000.000,12305000.000,14291000.000,16728000.000,11185000.000,11109000.000
LongTermDebtNoncurrent,365832000.000,364760000.000,364854000.000,364260000.000,367032000.000,364822000.000,358420000.000,356203000.000,354538000.000,350247000.000,345506000.000,340925000.000,450036000.000,446872000.000
MinorityInterest,-86000.000,57000.000,11000.000,-19000.000,-50000.000,-74000.000,-99000.000,-135000.000,-175000.000,-209000.000,,,,
NontradeReceivablesCurrent,2149000.000,2821000.000,6684000.000,7529000.000,3979000.000,3404000.000,3942000.000,,,,6852000.000,5587000.000,4503000.000,4128000.000
NontradeReceivablesNoncurrent,,,,,,,2621000.000,,,,3280000.000,,,
OffMarketLeaseUnfavorable,,,,,,,1317000.000,,,,679000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,197855000.000,,,,209292000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,59837000.000,,,,66445000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,14401000.000,,,,15060000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,24063000.000,,,,24296000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,38134000.000,,,,36717000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,46964000.000,,,,53934000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,14456000.000,,,,12840000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,,,4111000.000,,,,3930000.000,,,
OtherAssetsMiscellaneousNoncurrent,,,,,,,1938000.000,,,,1484000.000,,,
OtherAssetsNoncurrent,27897000.000,27242000.000,27658000.000,33798000.000,29070000.000,27811000.000,27154000.000,23904000.000,23972000.000,23703000.000,25182000.000,24636000.000,26068000.000,25536000.000
OtherDeferredCreditsNoncurrent,375000.000,338000.000,300000.000,263000.000,225000.000,188000.000,150000.000,,,,,,,
OtherLiabilitiesNoncurrent,32445000.000,53298000.000,55200000.000,57130000.000,55659000.000,55957000.000,56319000.000,56368000.000,56739000.000,37449000.000,39143000.000,40280000.000,43631000.000,43897000.000
OtherSundryLiabilitiesNoncurrent,,,,,,,1220000.000,,,,2204000.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.000,0.000,0.000,,,,
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,
PreferredStockSharesIssued,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,17470000.000,18638000.000,18532000.000,17066000.000,15541000.000,18243000.000,18174000.000,21060000.000,23345000.000,26434000.000,19578000.000,17772000.000,17916000.000,22187000.000
PropertyPlantAndEquipmentGross,,,,,,,127121000.000,,,,140366000.000,,,
PropertyPlantAndEquipmentNet,94723000.000,85622000.000,84893000.000,84308000.000,82348000.000,81386000.000,97030000.000,94959000.000,98202000.000,100128000.000,101021000.000,100983000.000,101621000.000,104618000.000
RetainedEarningsAccumulatedDeficit,16124000.000,46471000.000,58611000.000,64796000.000,69636000.000,81936000.000,99734000.000,111066000.000,121345000.000,132713000.000,149617000.000,154292000.000,38132000.000,44642000.000
StockholdersEquity,254196000.000,284169000.000,298944000.000,306465000.000,312024000.000,325509000.000,344109000.000,355954000.000,366858000.000,379106000.000,396121000.000,401001000.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,254110000.000,284226000.000,298955000.000,306446000.000,311974000.000,325435000.000,344010000.000,355819000.000,366683000.000,378897000.000,396121000.000,401001000.000,285590000.000,292364000.000
UnrecognizedTaxBenefits,,,,,,,2169000.000,,,,2131000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,100000.000,,,,500000.000,,,
WorkersCompensationLiabilityCurrent,,,,,,,14154000.000,,,,14740000.000,,,
WorkersCompensationLiabilityNoncurrent,,,,,,,26090000.000,,,,26945000.000,,,
