,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,2800000.000,,,,2800000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,100.000,51973052.000,51992547.000,52045742.000,52083859.000,52590112.000,52598005.000,52598005.000,52598005.000,52598005.000,52598005.000,52598005.000,52598005.000,52598005.000
CommonStockSharesOutstanding,100.000,51973052.000,51992547.000,52045742.000,52083859.000,52590112.000,52102754.000,52151279.000,52259224.000,52161588.000,52240948.000,52245273.000,52283260.000,52431914.000
CommonStockValue,1.000,520000.000,520000.000,520000.000,521000.000,526000.000,526000.000,526000.000,526000.000,526000.000,526000.000,526000.000,526000.000,526000.000
CustomerDepositsCurrent,,58784000.000,57066000.000,57317000.000,60003000.000,60856000.000,59179000.000,58331000.000,60325000.000,62423000.000,61438000.000,60425000.000,61209000.000,61945000.000
DeferredIncomeTaxLiabilities,,,,,1030189000.000,,,,1069781000.000,,,,1190711000.000,
DeferredTaxAssetsGross,,,,,142514000.000,,,,117996000.000,,,,152143000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,8144000.000,,,,0.000,,,,23094000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,63000000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,21000000.000,
DeferredTaxAssetsOther,,,,,5655000.000,,,,7848000.000,,,,5716000.000,
DeferredTaxAssetsValuationAllowance,,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxLiabilities,,,,,887675000.000,,,,951785000.000,,,,1038568000.000,
DeferredTaxLiabilitiesNoncurrent,,831371000.000,834686000.000,835345000.000,894585000.000,897458000.000,900630000.000,907647000.000,951785000.000,967943000.000,987906000.000,1011691000.000,1038568000.000,1065096000.000
DeferredTaxLiabilitiesOther,,,,,193159000.000,,,,168115000.000,,,,186207000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,820853000.000,,,,897667000.000,,,,990682000.000,
DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,,,,,16177000.000,,,,3999000.000,,,,13822000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,,,0.048,,,0.037,,
DefinedBenefitPlanEffectOfPlanAmendmentOnNetPeriodicBenefitCost,,,,,,,,,3400000.000,,,800000.000,,
DueToAffiliateCurrent,,0.000,0.000,0.000,0.000,,,,,,,,,
Goodwill,,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000,157953000.000
IncomeTaxReceivable,,,,,43800000.000,5590000.000,12156000.000,23725000.000,,0.000,708000.000,6952000.000,1397000.000,
InterestPayableCurrent,,,19515000.000,,,,18888000.000,7647000.000,18873000.000,7654000.000,18926000.000,7691000.000,18854000.000,7667000.000
LettersOfCreditOutstandingAmount,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1500000.000,1800000.000
LiabilitiesAndStockholdersEquity,,4382018000.000,4283810000.000,4264977000.000,4649210000.000,4605488000.000,4525960000.000,4506321000.000,4644410000.000,4598104000.000,4610832000.000,4693679000.000,4942791000.000,4889874000.000
LiabilitiesCurrent,,363987000.000,268362000.000,274148000.000,392433000.000,300003000.000,246936000.000,233469000.000,304221000.000,228593000.000,217984000.000,258832000.000,443933000.000,307943000.000
LiabilityForUncertainTaxPositionsCurrent,,,,,0.000,,,,0.000,,,,0.000,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,657000000.000,699000000.000,699000000.000,699000000.000,686500000.000,699000000.000,699000000.000,658000000.000,553500000.000,612800000.000
LongTermDebt,,1200000000.000,1200000000.000,1200000000.000,1200000000.000,,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000
LongTermDebtCurrent,,6000.000,6000.000,6000.000,6000.000,6000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,7000.000,
LongTermDebtNoncurrent,,1201316000.000,1201314000.000,1201313000.000,1201311000.000,1201310000.000,1201308000.000,1201306000.000,1201305000.000,1191854000.000,1192050000.000,1192248000.000,1192446000.000,1192647000.000
MaterialsSuppliesAndOther,,,,,27500000.000,,31682000.000,33400000.000,,29708000.000,32618000.000,30098000.000,34084000.000,34288000.000
NetRegulatoryAssets,,326359000.000,317581000.000,312952000.000,480998000.000,418081000.000,422151000.000,418832000.000,435141000.000,437288000.000,439495000.000,484726000.000,511746000.000,490994000.000
NotesPayableRelatedPartiesClassifiedCurrent,,0.000,0.000,0.000,0.000,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,0.000,0.000,0.000,0.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,31300000.000,,,,27100000.000,,,,26400000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,4700000.000,,,,4600000.000,,,,5600000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,3400000.000,,,,3300000.000,,,,3200000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,4000000.000,,,,3500000.000,,,,3600000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,4300000.000,,,,4200000.000,,,,4400000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,4500000.000,,,,4500000.000,,,,5200000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,10400000.000,,,,7000000.000,,,,4400000.000,
OperatingLossCarryforwards,,,,,8100000.000,,,,,,,,,
OtherAssetsCurrent,,35323000.000,33892000.000,40527000.000,49516000.000,43903000.000,13843000.000,12227000.000,16789000.000,16794000.000,20222000.000,12457000.000,19257000.000,18616000.000
OtherAssetsNoncurrent,,54376000.000,57758000.000,52790000.000,51313000.000,52274000.000,57728000.000,54905000.000,55838000.000,43247000.000,49294000.000,47142000.000,43773000.000,46563000.000
OtherLiabilitiesCurrent,,54155000.000,34794000.000,21372000.000,28132000.000,18324000.000,14839000.000,10478000.000,11700000.000,25749000.000,10965000.000,8212000.000,9451000.000,26884000.000
OtherLiabilitiesNoncurrent,,202612000.000,199362000.000,183175000.000,79065000.000,80398000.000,80315000.000,78905000.000,73235000.000,74446000.000,73435000.000,77334000.000,76057000.000,79075000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,,287779000.000,286654000.000,277878000.000,274073000.000,272309000.000,268081000.000,263869000.000,291230000.000,303507000.000,300535000.000
PreferredStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,,,,0.010,,,,0.010,
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,,,,50000000.000,,,,50000000.000,
PreferredStockSharesIssued,,0.000,0.000,0.000,,,,,,,,,,
PreferredStockValue,,0.000,0.000,0.000,,,,,,,,,,
PublicUtilitiesInventory,,81654000.000,152045000.000,217320000.000,185300000.000,81277000.000,119891000.000,159912000.000,142153000.000,80553000.000,103741000.000,144230000.000,125432000.000,91231000.000
PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,,1516458000.000,1530201000.000,1545828000.000,1556481000.000,1578438000.000,1590940000.000,1604509000.000,1620771000.000,1639054000.000,1647585000.000,1658266000.000,1672548000.000,1694389000.000
PublicUtilitiesPropertyPlantAndEquipmentNet,,3112140000.000,3174480000.000,3237029000.000,3293720000.000,3325768000.000,3380049000.000,3435804000.000,3511911000.000,3557734000.000,3611481000.000,3680325000.000,3731620000.000,3773888000.000
PublicUtilitiesPropertyPlantAndEquipmentPlantInService,,4628598000.000,4704681000.000,4782857000.000,4850201000.000,4904206000.000,4970989000.000,5040313000.000,5132682000.000,5196788000.000,5259066000.000,5338591000.000,5404168000.000,5468277000.000
RatioOfIndebtednessToNetCapital1,,0.400,0.400,0.400,0.410,0.400,0.400,0.400,0.400,0.390,0.390,0.400,0.410,0.400
ReceivablesNetCurrent,,398809000.000,192104000.000,135750000.000,326749000.000,308850000.000,142701000.000,103406000.000,216343000.000,195158000.000,115265000.000,105060000.000,290944000.000,249155000.000
RegulatoryAssetsCurrent,,29916000.000,31561000.000,51900000.000,50193000.000,22322000.000,21360000.000,31703000.000,32925000.000,42741000.000,54645000.000,73863000.000,83146000.000,74636000.000
RegulatoryAssetsNoncurrent,,333201000.000,322691000.000,312023000.000,478723000.000,465049000.000,452711000.000,440312000.000,435863000.000,421559000.000,410648000.000,431086000.000,440522000.000,430338000.000
RegulatoryLiabilityCurrent,,,17983000.000,33546000.000,32467000.000,54252000.000,37354000.000,41337000.000,24615000.000,20089000.000,19675000.000,13204000.000,11922000.000,
RetainedEarningsAccumulatedDeficit,,33500000.000,28401000.000,18486000.000,39894000.000,84239000.000,80273000.000,71746000.000,95046000.000,141180000.000,142996000.000,137221000.000,161021000.000,226195000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,1400000.000,,,,1100000.000,
ShortTermBorrowings,,,,,,,,,,,0.000,41000000.000,0.000,85400000.000
ShortTermDebtWeightedAverageInterestRate,,,,,0.003,,,,0.007,,,,0.009,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,20000000.000,,,,20000000.000,
StockholdersEquity,1.000,1782732000.000,1780086000.000,1770996000.000,1794037000.000,1839665000.000,1818893000.000,1810921000.000,1841555000.000,1867187000.000,1875588000.000,1862344000.000,1888280000.000,1944578000.000
TreasuryStockShares,,,,,,,495251.000,446726.000,338781.000,436417.000,357057.000,352732.000,314745.000,166091.000
TreasuryStockValue,,,,,,,21184000.000,19108000.000,14491000.000,25133000.000,20563000.000,20314000.000,18126000.000,9892000.000
UnbilledReceivablesCurrent,,,,,141700000.000,,,,109600000.000,,,,143200000.000,
