,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LiabilitiesCurrent,46530.000,56209.000,57882.000,60017.000,63267.000,65392.000,73642.000,75584.000,78162.000,79062.000,100.000,8571.000,13672.000,31203.000,36135.000,45947.000,253752.000,90943.000,79137.000,,46064.000,235009.000
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,3772000.000,,,,5195000.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000
PreferredStockValue,0.000,,,,,,,,,,,,,,,,,13484.000,72076.000,131764.000,196549.000,257141.000
PrepaidExpense,88.000,,,,,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,175.000,88.000,537.000,300.000,200.000,100.000,350.000,300.000,200.000,100.000,,10000.000,7500.000,5000.000,22094.000,37667.000,18798.000,9514.000,22414.000,24664.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,,400470.000,400470.000,503666.000,503665.000,503665.000,503665.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,138826.000,132449.000,225912.000,215819.000,205726.000,195664.000
RetainedEarningsAccumulatedDeficit,-1200940.000,-1200940.000,-1200940.000,-1200940.000,-1200940.000,-1200940.000,-1200940.000,-1200940.000,-1200940.000,-1200940.000,-1319486.000,-1328668.000,-1333889.000,-1341420.000,-1348852.000,-1361164.000,-9788271.000,-10079287.000,-10398835.000,-10669892.000,-10940295.000,-11468964.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,,,,,,,,113479.000,113479.000,113479.000,113479.000,113479.000,110884.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,,,,,,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,,186667.000,186667.000,186667.000,186667.000,216667.000,300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,0.550,0.550,0.550,0.550,0.550,1.510
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,,,364001.000,690668.000,690668.000,690668.000,690668.000,334134.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,186667.000,466667.000,566667.000,566667.000,566667.000,566667.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,0.550,2.020,2.110,2.110,2.110,2.330
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,,,364001.000,550668.000,550668.000,550668.000,550668.000,334134.000
StockholdersEquity,-46440.000,-55916.000,-57693.000,-59858.000,-62616.000,-65003.000,-72694.000,-74968.000,-77171.000,-78291.000,731.000,-8451.000,-13672.000,-21203.000,-28635.000,-40947.000,2917078.000,2611106.000,2318934.000,2079814.000,1841348.000,1340324.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-46440.000,-55916.000,-57693.000,-59858.000,-62616.000,-65003.000,-72694.000,-74968.000,-77171.000,-78291.000,731.000,-8451.000,,-21203.000,-28635.000,-40947.000,2917078.000,,,5109393.000,1841348.000,4369903.000
TaxCreditCarryforwardAmount,,,,,,,,,,,,,,,,,200000.000,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,,,,,,,,,,2929579.000,2929579.000,3029579.000,3029579.000,3029579.000
TradingSecurities,,,,,,,,,,,,,,,,,257698.000,2431605.000,2063199.000,1324962.000,64299.000,1557075.000
