,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,10000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,32387786.000,32405286.000,32459132.000,33971456.000,35002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000
CommonStockSharesOutstanding,32387786.000,32405286.000,32459132.000,33971456.000,35002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36002320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000,36202320.000
CommonStockValue,3239.000,3241.000,3246.000,3397.000,3500.000,3600.000,3600.000,3600.000,3600.000,3600.000,3600.000,3600.000,3600.000,3620.000,3620.000,3620.000,3620.000,3620.000,3620.000,3620.000,3620.000
ConvertibleDebtFairValueDisclosures,,,,,,,,,,,,,,,,,31710.000,,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,51270.000,51270.000,,51270.000,51270.000,51270.000,51270.000
DeferredFinanceCostsCurrentNet,892.000,0.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,,,,,,,,,,,,,,,,0.000
DeferredTaxAssetsValuationAllowance,,,,,-2101203.000,,,,-2177744.000,,,,-2250243.000,,,,-2362540.000,,,,-2495172.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,53196.000,,,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,,,,,8670.000,66820.000,88570.000,64080.000,63110.000
DerivativeLiabilitiesCurrent,,,,53196.000,,,,,,,,,,,,,,,,,
DerivativeLiabilityFairValueNet,,,,,51823.000,36957.000,33015.000,23633.000,-17500.000,-40400.000,-32470.000,-18850.000,-7320.000,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1391395.000,1481735.000,1619650.000,1937239.000,2117558.000,2185861.000,2403055.000,2443196.000,2475666.000,2560711.000,,,6270428.000,6365048.000,,,,,,,
DueToRelatedPartiesCurrent,35390.000,49142.000,8453.000,3094.000,8640.000,17491.000,28659.000,38655.000,50735.000,63226.000,79769.000,92452.000,,,,,1500000.000,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,23173.000,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,53196.000,,,,,,,,,,,,,8670.000,,,,
InterestPayableCurrent,,,,,,,,,,,,,,,759.000,1557.000,2343.000,3145.000,3947.000,4758.000,5569.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,107926.000,123607.000,140431.000,158181.000,176733.000,195752.000,215633.000,236614.000,258040.000
Liabilities,,,,,808732.000,,,,1199680.000,,,,1453722.000,,,1891064.000,1950636.000,2135906.000,2205717.000,2268227.000,2316620.000
LiabilitiesAndStockholdersEquity,480270.000,486432.000,540103.000,838335.000,1179391.000,1625409.000,1643509.000,1662367.000,1706231.000,1716145.000,1761222.000,1791792.000,1766942.000,1798969.000,1956940.000,1979297.000,1986397.000,2041065.000,2039653.000,2072124.000,2070370.000
LiabilitiesCurrent,181883.000,274670.000,411116.000,617234.000,808732.000,983053.000,1064347.000,1123346.000,1199680.000,1294639.000,1373448.000,1435206.000,1453722.000,1558369.000,1698646.000,1761064.000,1820636.000,2005906.000,2085717.000,2125054.000,2196620.000
LongTermInvestments,,0.000,,,,,,,,,,,,,,,,,,,
LongTermNotesAndLoans,,,,,,,,,,,,,,,130000.000,130000.000,,130000.000,120000.000,120000.000,120000.000
MineralPropertiesAccumulatedImpairment,,,,,,,,,,,,,,,,,0.000,,,,0.000
MineralRights,417552.000,441180.000,472966.000,653550.000,1130162.000,1615579.000,1638079.000,1658119.000,1689297.000,1712214.000,1758237.000,1788817.000,1758820.000,1788737.000,1948737.000,1975342.000,1985342.000,2033695.000,2033695.000,2068788.000,2068788.000
NotesPayableRelatedPartiesClassifiedCurrent,30000.000,,,,,,,,,,,,,,1386000.000,1439000.000,,1577020.000,1619520.000,21827.000,39665.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,130000.000,280000.000,410000.000,555000.000,830000.000,885000.000,930000.000,990000.000,1110000.000,1171000.000,1211000.000,1246000.000,1321000.000,,,51270.000,,,,
OperatingLossCarryforwards,,,,,5603209.000,,,,5807317.000,,,,,,,,,,,,
OtherLongTermNotesPayable,,,,,,,,,,,,,,,,,130000.000,,,,
OtherShortTermBorrowings,,750.000,1125.000,,1000.000,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,0.000,,0.000,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,0.000,,,,,,,,,,,,,,,,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,39270.000,40580.000,38456.000,8995.000,37000.000,6169.000,2332.000,2332.000,,300.000,300.000,,,6570.000,4695.000,2820.000,,5625.000,3750.000,1875.000,
RetainedEarningsAccumulatedDeficit,,,,5538670.000,,,,,-6077097.000,,-6195874.000,-6227062.000,-6270428.000,,-6477354.000,-6517415.000,-6569887.000,-6700489.000,-6771712.000,-6801751.000,-6851898.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,150000.000,150000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,,,600000.000,600000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.430,0.430,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,0.290,,,0.260,0.260
SharePrice,,,,,0.340,,,,,,,,,,,,,,,,
SharesIssued,,,,,1000000.000,,,,,,,,,,,,,,,,
ShortTermNonBankLoansAndNotesPayable,,,,,,,,,,,,,,,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000
StockholdersEquity,298387.000,211762.000,128987.000,221101.000,370659.000,642356.000,579162.000,539021.000,506551.000,421506.000,387774.000,356586.000,313220.000,240600.000,128294.000,88233.000,35761.000,-94841.000,-166064.000,-196103.000,-246250.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,370659.000,,,,506551.000,,,,313220.000,,,88233.000,35761.000,-94841.000,-166064.000,-196103.000,-246250.000
