,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,400000.000,800000.000,,700000.000,600000.000,500000.000,,600000.000,500000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,100000.000,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards,,,,,,100000.000,500000.000,500000.000,0.400,300000.000,479521.000,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,,,1000.000,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,-1142292.000,-2023497.000,-2917085.000,-3810678.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,10700000.000,9172000.000,9172000.000,9172000.000
FiniteLivedIntangibleAssetsNet,,,,,11773.000,221136.000,205335.000,189535.000,173734.000,,,,,,,,9557708.000,7148503.000,6.255,5361322.000
FiniteLivedTradeNamesGross,,,,,,,,,,,,,,,,,,900000.000,,
FreshStartAdjustmentIncreaseDecreaseInventories,,,,,500000.000,,,,,,,,,,,,,,,
FreshStartAdjustmentIncreaseDecreasePropertyAndEquipmentNet,,,,,-400000.000,,,,,,,,,,,,,,,
Goodwill,,,,,,,,,,,,,,,,16576048.000,19624839.000,19141273.000,20023832.000,20023832.000
IndefiniteLivedTrademarks,936984.000,936984.000,488541.000,0.000,,,,,,,,,,,,,,,,
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombination,,,,,,,,,,,,,,,,9200000.000,8507708.000,,5504915.000,4761322.000
IntangibleAssetsNetIncludingGoodwill,,,,,,,,,,,125614.000,118810.000,100231.000,,79226.000,,29182547.000,26289776.000,26278747.000,25385154.000
InventoryFinishedGoods,,,,,1976989.000,1822945.000,1690835.000,1731645.000,1593573.000,1626003.000,1620466.000,1644533.000,1521821.000,1592430.000,1797611.000,1930741.000,1786611.000,1844953.000,1935123.000,1904003.000
InventoryNet,4823068.000,4986745.000,4459596.000,1422392.000,,,,,,,,,,,,,,,,
InventoryWorkInProcess,1290132.000,1481133.000,753776.000,0.000,,,,,,,,,,,,,,,,
InventoryWorkInProcessAndRawMaterials,,,,,1976989.000,1822945.000,,,,1626003.000,,,,,,,,,,
Liabilities,12102028.000,28257612.000,36618296.000,34409310.000,21856301.000,21683091.000,21432873.000,26354035.000,21401499.000,22379030.000,17457343.000,32483671.000,26799511.000,19842550.000,15022543.000,91232292.000,108597499.000,96808933.000,88970634.000,91628221.000
LiabilitiesAndStockholdersEquity,21719452.000,35488678.000,48106206.000,46082439.000,34126695.000,37710682.000,34775418.000,41349462.000,29351140.000,33630963.000,30493830.000,46880014.000,40867161.000,32033165.000,25013097.000,125787813.000,139358172.000,119428120.000,108416246.000,107937682.000
LiabilitiesCurrent,11473815.000,27647765.000,36443286.000,33114867.000,20514028.000,20333185.000,20136593.000,25052089.000,21401499.000,22379030.000,,,,19842550.000,15022543.000,87598987.000,98740229.000,86812624.000,79889882.000,74671422.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,,9857270.000,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,1557326.000,,,,,,,,,,,,,,,
LinesOfCreditCurrent,1276361.000,1002350.000,891709.000,0.000,,,,,,,,,,,,,1627160.000,1998816.000,3032860.000,2329027.000
LoansPayableCurrent,,,,,,,,,,,,,,,,,345893.000,546143.000,341180.000,348934.000
LongTermDebt,,,,35734.000,26273.000,,,13155.000,,,,,,,,,10765674.000,8744686.000,12072257.000,19277418.000
LongTermDebtCurrent,,,,,,,,,,,,,,,,1581177.000,1973053.000,,3374040.000,2677961.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,,183320.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,389656.000,2544959.000,3305405.000,2516565.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,,388994.000,198877.000,181674.000,181672.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,,372835.000,390399.000,391155.000,391155.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,7759548.000,373252.000,373974.000,8373974.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,1671322.000,7782158.000,7820049.000,7814052.000
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,1472639.000,8792621.000,,8698217.000,16599457.000
LongTermLoansPayable,,,,,,,,,,,,,,,,,8792621.000,8744686.000,8698217.000,16599457.000
LossContingencyAccrualAtCarryingValue,,,,,1100000.000,,,,,,,,,,,,,,,
LossContingencyEstimateOfPossibleLoss,,,,,3000000.000,,,,,,,,,,,,,,,
LossContingencyRangeOfPossibleLossMaximum,,,,,4450000.000,,,,,,,,,,,,,,,
LossContingencyRangeOfPossibleLossMinimum,,,,,800000.000,,,,,,,,,,,,,,,
MinorityInterest,1402556.000,1416267.000,2116329.000,2898866.000,4063409.000,5842927.000,3658169.000,4776758.000,2228021.000,,2143675.000,3413990.000,3063091.000,1984920.000,1954500.000,1992884.000,2059965.000,2507286.000,4040307.000,3895842.000
NotesReceivableRelatedPartiesCurrent,,,,675000.000,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,515879.000,458033.000,375644.000,151422.000,,,,87117.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,202010.000,141802.000,59856.000,63711.000,,,,65622.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,5787.000,5787.000,5787.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,142977.000,142941.000,142876.000,22089.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,165105.000,167503.000,167125.000,65622.000,,,,22089.000,,,,,,
OtherAccruedLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,698867.000,,
OtherAssetsNoncurrent,206212.000,202911.000,195725.000,63780.000,41379.000,90960.000,90526.000,91816.000,86687.000,260712.000,354551.000,101718.000,55243.000,57741.000,580559.000,2279637.000,1447801.000,689323.000,786202.000,856120.000
OtherIntangibleAssetsNet,,,,,,,,,,157934.000,,,,81651.000,,1276801.000,1050000.000,,,
OtherInventorySupplies,,,,,1976989.000,1822945.000,,,,1626003.000,,,,,,,,,,
OtherLiabilitiesCurrent,271799.000,276499.000,259016.000,649795.000,,,,,,,,,,666977.000,2676868.000,3056342.000,7231591.000,7770659.000,9432876.000,12476381.000
OtherLiabilitiesNoncurrent,216343.000,210091.000,175010.000,0.000,,,,,,,,,,,,,,,,
OtherLongTermDebtCurrent,,,,,,,,,,,,,,,,,,2544959.000,,
OtherLongTermDebtNoncurrent,,,,1258709.000,,,,,,,,,,,,2160666.000,747598.000,,377273.000,352080.000
OtherPrepaidExpenseCurrent,,,,,,,,,,,,12762442.000,12051639.000,,,,,,,
OtherReceivables,,,10150.000,292385.000,694432.000,433231.000,288870.000,256675.000,116546.000,86389.000,,,,111435.000,,,,2680484.000,,
PostconfirmationInventories,,,,,2000000.000,,,,,,,,,,,,,,,
PostconfirmationOtherLongTermDebt,,,,,1300000.000,,,,,,,,,,,,,,,
PostconfirmationShortTermBorrowings,,,,,1100000.000,,,,,,,,,,,,,,,
PreconfirmationInventories,,,,,1500000.000,,,,,,,,,,,,,,,
PreconfirmationOtherLongTermDebt,,,,,1200000.000,,,,,,,,,,,,,,,
PreconfirmationShortTermBorrowings,,,,,1000000.000,,,,,,,,,,,,,,,
PreferredStockLiquidationPreferenceValue,,,,,170000.000,170000.000,170000.000,170000.000,170000.000,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,,,,,,,,,
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,500000.000,500000.000,500000.000,500000.000,500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000
PreferredStockSharesIssued,389250.000,389250.000,389250.000,389250.000,170000.000,170000.000,170000.000,170000.000,170000.000,,,,,,,,,,,
PreferredStockSharesOutstanding,389250.000,389250.000,389250.000,389250.000,170000.000,170000.000,170000.000,170000.000,170000.000,,,,,,,,,,,
PreferredStockValue,3893.000,3893.000,3893.000,3893.000,1700.000,1700.000,1700.000,1700.000,1700.000,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,807563.000,3635856.000,3576340.000,547150.000,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,638566.000,725873.000,506772.000,608759.000,1065524.000,1066747.000,2192761.000,659974.000,1008702.000,1718569.000,1686818.000,786611.000,1626392.000,1453539.000,2364499.000,2199558.000
PrepaidTaxes,43476.000,3829.000,29026.000,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,28155.000,,,,1335853.000,,,,1858789.000,,,,5660018.000,,
PropertyPlantAndEquipmentNet,730473.000,723427.000,716010.000,371589.000,796.000,24339.000,1193144.000,1210914.000,1251539.000,1282899.000,1331220.000,1653912.000,1675280.000,1678438.000,1730624.000,3153015.000,3824391.000,4069612.000,5408427.000,5127919.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,,,-13525.000,-25023.000,-49527.000,,-46796.000,-56239.000,-64329.000,,-51907.000,-17675.000,7448579.000,,7532231.000,15573478.000
RestrictedCashAndCashEquivalents,,,,,,0.000,,,,,,,,1181735.000,,,,952502.000,,
RestrictedCashAndCashEquivalentsAtCarryingValue,634530.000,520381.000,544017.000,0.000,,,,,,,,551400.000,1237015.000,,491413.000,1084400.000,505249.000,,979423.000,975144.000
RestrictedCashAndCashEquivalentsNoncurrent,,,0.000,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-69672651.000,-71756084.000,-68109729.000,-69157923.000,,938810.000,422246.000,1098656.000,-3479043.000,,-3679362.000,-3579487.000,-3409105.000,-5581731.000,-7760929.000,-11363316.000,-15916373.000,-24586359.000,-29431180.000,-32478450.000
SalesAndExciseTaxPayableCurrent,53448.000,3677.000,,,,,,,,,,,,,,,,,,
SegmentReportingInformationNetAssets,,,,,,24338.000,1193144.000,1210914.000,1251539.000,1282899.000,1331220.000,1653912.000,1675280.000,1678438.000,1730624.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,1395000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,1.550,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,,,,,,,,,,392776.000,564504.000,,799645.000,793045.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,4317750.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,152500.000,,30500.000,30500.000,23500.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,2.090,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,,,,,,,,,,,,,,9.100,,,,,,
ShortTermBorrowings,593983.000,571905.000,558985.000,17151.000,18089.000,18905.000,16907.000,17432.000,20785.000,,,,,,,,,,,
ShortTermDebtWeightedAverageInterestRate,,,,,,,,,,,,,,,,,,,,0.044
StockholdersEquity,8214868.000,5814799.000,9371581.000,8774263.000,8206985.000,10195487.000,9684376.000,10218669.000,5721620.000,,10892812.000,10982353.000,11004559.000,10205695.000,8036054.000,32562637.000,28700708.000,20111901.000,15405305.000,12413619.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9617424.000,7231066.000,11487910.000,11673129.000,12270394.000,16038414.000,13342545.000,14995427.000,7949641.000,11251933.000,13036487.000,14396343.000,14067650.000,12190615.000,9990554.000,34555521.000,30760673.000,22619187.000,19445612.000,16309461.000
TradingLiabilities,,,,,,,,,,,,,,,,,,,12426331.000,11625196.000
