,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,55039507.000,,,,79978337.000,,,,77449974.000,,,,69778076.000,,,
CapitalizedCostsUnprovedProperties,,,,,13963619.000,,,,15092783.000,,,,5728196.000,,,,6829029.000,,,
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,,,69270310.000,,,,79358623.000,,,,89453477.000,,,,89391813.000,,,
Cash,5755827.000,7885652.000,4507848.000,6012186.000,1009084.000,26004155.000,17998539.000,1013109.000,2727832.000,1846903.000,987100.000,1316254.000,1585530.000,1182656.000,998830.000,434498.000,234624.000,337671.000,248858.000,389003.000
CashAndCashEquivalentsAtCarryingValue,5755827.000,7885652.000,4507848.000,6012186.000,1009084.000,26004155.000,17998539.000,1013109.000,,,,,,,,,,,,
CommodityContractAssetCurrent,,,,,,,,464874.000,,,,,,,,,,,,
CommodityContractAssetNoncurrent,,,,,,,,57859.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,12874078.000,12981828.000,12981828.000,13158578.000,13238228.000,13238228.000,13319978.000,13319978.000,13457978.000,13621309.000,13647309.000,14406260.000,14578467.000,14996477.000,15146477.000,15169477.000,15263977.000,15388977.000,15615754.000,16131648.000
CommonStockSharesOutstanding,12872078.000,12979828.000,12979828.000,13156578.000,13236228.000,13236228.000,13317978.000,13317978.000,13455978.000,13619309.000,13645309.000,14404260.000,14576467.000,14994477.000,15144477.000,15167477.000,15261977.000,15386977.000,15613754.000,16129648.000
CommonStockValue,12874.000,12982.000,12982.000,13159.000,13238.000,13238.000,13320.000,13320.000,13458.000,13621.000,13647.000,14406.000,14578.000,14997.000,15146.000,15169.000,15264.000,15389.000,15616.000,16132.000
DebtInstrumentUnamortizedDiscount,,0.000,,3000000.000,0.000,,3000000.000,3000000.000,3000000.000,970588.000,,,,,,,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,,,,,,,,47500000.000,47500000.000,,,,,
DeferredFinanceCostsCurrentNet,,237500.000,150475.000,570245.000,603788.000,669998.000,676188.000,817938.000,817938.000,752529.000,937887.000,1028142.000,1051671.000,1051671.000,1051671.000,3550184.000,3550184.000,,,
DeferredFinanceCostsNet,475000.000,,,904286.000,735662.000,616917.000,453545.000,343560.000,139076.000,,3282603.000,3341461.000,3155014.000,2892096.000,,,,2662638.000,1775092.000,2037009.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,2629178.000,887546.000,,,,
DeferredGainOnSaleOfProperty,,,,,,,,,,,6959816.000,6959817.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,-552000.000,,,,3447000.000,,,,7682000.000,,,,10147000.000,,,
DeferredRevenue,,,,,,,,,,,,,62510.000,62510.000,62510.000,62510.000,62510.000,62510.000,,
DeferredTaxAssetsGross,,,,,6705000.000,,,,18128000.000,,,,23282000.000,,,,33063000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,5682000.000,,,,17465000.000,,,,21625000.000,,,,31967000.000,,,
DeferredTaxAssetsOther,,,,,142000.000,,,,14000.000,,,,31000.000,,,,14000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,606000.000,,,,606000.000,,,,606000.000,,,,606000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,1020000.000,,,,476000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,-6153000.000,,,,14681000.000,,,,15600000.000,,,,22916000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,-552000.000,,,,3447000.000,,,,4884000.000,,,,8748000.000,,,
DerivativeAssets,,,,,,,,522733.000,,,,,8230156.000,13846635.000,3577996.000,4536666.000,5841395.000,5911358.000,1430318.000,2196635.000
DerivativeAssetsCurrent,55942.000,0.000,,,,,570876.000,,,,,780148.000,5420309.000,6497401.000,3577996.000,3160081.000,3417887.000,3721680.000,556950.000,1091835.000
DerivativeAssetsNoncurrent,,,,,,,88480.000,,,,,,2809847.000,7349234.000,,1376585.000,2423508.000,2189678.000,873368.000,1104800.000
DerivativeLiabilities,,,,,2808278.000,,,2213033.000,125773.000,431423.000,2701354.000,1048557.000,716488.000,987964.000,1345504.000,1491045.000,1727720.000,1542891.000,1243307.000,372480.000
DerivativeLiabilitiesCurrent,,,,,,,,,58176.000,431423.000,883426.000,217451.000,,255500.000,,226633.000,474696.000,585950.000,372589.000,28234.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,67597.000,,1817928.000,831106.000,716488.000,732464.000,1345504.000,1264412.000,1253024.000,956941.000,870718.000,344246.000
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,,,,,14301375.000,14720207.000,14164597.000,13475975.000,13460614.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,,,,196500.000,,
FairValueAssumptionsExercisePrice,,,,,,,,,,,,,,,,,,0.350,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,2808278.000,,,2213033.000,0.000,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Liabilities,26183137.000,30782160.000,28967239.000,50528447.000,54366710.000,79413058.000,85486787.000,468688.000,98354045.000,103563183.000,113790024.000,3909662.000,130780112.000,138571132.000,126927976.000,129396267.000,133860861.000,136583669.000,143432204.000,149420809.000
LiabilitiesAndStockholdersEquity,55692535.000,58225817.000,55152661.000,73788980.000,62438461.000,85101735.000,88896418.000,83066423.000,90115321.000,94218512.000,93780118.000,103612080.000,111769145.000,123111628.000,103392482.000,101385324.000,96863091.000,85880121.000,79286970.000,77937716.000
LiabilitiesCurrent,25932927.000,30519897.000,28701575.000,2787624.000,2916262.000,3212320.000,8486880.000,3896742.000,9040906.000,12675483.000,12884572.000,126310056.000,17370539.000,23061737.000,10895732.000,123679930.000,127371640.000,130281222.000,137164777.000,143560356.000
LiabilitiesNoncurrent,250210.000,262263.000,265664.000,47740823.000,51450448.000,76200738.000,76999907.000,81571946.000,89313139.000,90887700.000,100905452.000,108227177.000,113409573.000,115509395.000,116032244.000,5716337.000,6489221.000,6302447.000,6267427.000,5860453.000
LiabilitiesOfAssetsHeldForSale,,,,,,,242595.000,,388005.000,,0.000,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,0.000,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,,102500000.000,102500000.000,102500000.000,102500000.000,102500000.000,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,47500000.000,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,47500000.000,47500000.000,47500000.000,47500000.000,47500000.000,,,,,,,
LongTermNotesAndLoans,,,,,,,,,,,,,109539647.000,111611121.000,111508558.000,1261371.000,2134018.000,2230955.000,2332296.000,2439422.000
LongTermNotesPayable,7782.000,5612.000,3542.000,47440246.000,48225848.000,73486900.000,74752911.000,79327147.000,89204102.000,90833888.000,99021340.000,0.000,,,,,,,,
NotesAndLoansPayable,,,,,,,,,,,,,109544049.000,112536821.000,112468814.000,117590272.000,123196689.000,126537298.000,133666629.000,141111077.000
NotesAndLoansPayableCurrent,,,,,,,,,,,,,4402.000,925700.000,960256.000,116328901.000,121062671.000,124306343.000,131334333.000,138671655.000
NotesAndLoansReceivableGrossCurrent,0.000,0.000,,,,,,,,,,,,,,,,,,
NotesPayable,,,,,,,,79341846.000,89424313.000,90848951.000,99033274.000,104325704.000,,,,,,,,
NotesPayableCurrent,13857153.000,14308579.000,14859776.000,21710.000,19825.000,17908.000,15958.000,14699.000,14897.000,15063.000,11934.000,104325704.000,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,205314.000,,,,,,,,,,,
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,11509134.000,14545126.000,15490420.000,16650554.000,8809022.000,9425389.000,10141192.000,11105069.000,14473069.000,16563032.000,18712023.000,21036700.000,17731699.000,19029213.000,21113333.000,23045562.000,26442766.000,38748625.000,41729727.000,43481119.000
OilAndGasPropertySuccessfulEffortMethodNet,45227036.000,44685767.000,44993559.000,60492115.000,52317816.000,53498589.000,63675701.000,72963261.000,79978337.000,81986516.000,75253670.000,87711244.000,77449974.000,83138875.000,74423459.000,73113142.000,69778076.000,75026062.000,72019554.000,70783110.000
OperatingLossCarryforwards,,,,14898000.000,16700000.000,31000000.000,36300000.000,44300000.000,51400000.000,54000000.000,65200000.000,65000000.000,63600000.000,64900000.000,61500000.000,65500000.000,94000000.000,98900000.000,109300000.000,121200000.000
OtherAssets,,,,,,,,,442963.000,,,,,,,,,,,
OtherAssetsMiscellaneousNoncurrent,,,,,,,,,,,,,388881.000,389378.000,389887.000,390409.000,390925.000,391438.000,391959.000,392477.000
OtherAssetsNoncurrent,50952.000,300952.000,351902.000,301440.000,301923.000,302404.000,302898.000,303394.000,303887.000,304376.000,304877.000,355381.000,20655117.000,25350915.000,17183662.000,16130515.000,16275047.000,2581116.000,1265327.000,1497277.000
OtherLongTermNotesPayable,,,,45289.000,39791.000,34220.000,28575.000,,,,,,,,,,,,,
OtherReceivablesGrossCurrent,,,,,,,,,,,704677.000,562000.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,972113.000,73098.000,162190.000,196868.000,407596.000,827778.000,447300.000,812677.000,1065061.000,1068386.000,4309551.000,1090689.000,767233.000,710554.000,632400.000,617135.000,642740.000,653372.000,651738.000,616827.000
PropertyPlantAndEquipmentNet,1045646.000,1081378.000,1056760.000,990694.000,665874.000,649594.000,627866.000,609059.000,587218.000,565455.000,545721.000,524718.000,504526.000,486497.000,469969.000,452534.000,426601.000,416487.000,397982.000,403028.000
ProvedOilAndGasPropertySuccessfulEffortMethod,46822402.000,48335664.000,49289162.000,63929790.000,47730848.000,48574629.000,57456081.000,67651275.000,77961183.000,81059386.000,85096460.000,99952561.000,88194425.000,91578014.000,84852988.000,84972127.000,84956392.000,101979040.000,102133188.000,101908062.000
RetainedEarningsAccumulatedDeficit,-9432140.000,-11867569.000,-13364037.000,-19584548.000,-33071173.000,-35764309.000,-38382906.000,-44478694.000,-50806524.000,-52334758.000,-63284668.000,-70590624.000,-63346785.000,-60678116.000,-69160331.000,-73760807.000,-82976252.000,-96832263.000,-110552955.000,-118530707.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,854666.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,2932991.000,,,3226658.000,3460992.000,3728329.000,3812329.000,3023329.000,2829329.000,2611319.000,2724650.000,2152667.000,1856001.000,1861916.000,1589500.000,1589500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,1.700,1.750,1.840,1.240,2.090,2.290,2.360,2.390,2.610,2.640,2.450,2.400,2.460
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,7550449.000,7483849.000,7259326.000,8226646.000,6723438.000,7516533.000,7171108.000,7171108.000,6301200.000,5406610.000,5051440.000,4411200.000,4172260.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,3640324.000,,,4081324.000,4045324.000,3881993.000,4133993.000,3344993.000,3144993.000,2926983.000,2926983.000,2360000.000,2137000.000,2168000.000,1838000.000,1838000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,1.760,,,1.850,1.850,1.870,1.990,2.010,2.390,2.450,2.450,2.670,2.530,2.330,2.400,2.270
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,3640324.000,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,5485319.000,6056736.000,6860125.000,4727288.000,6318758.000,6479163.000,6162713.000,6511914.000,5618461.000,4899843.000,4561694.000,3814800.000,3814800.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,584332.000,584332.000,321664.000,321664.000,315664.000,315664.000,202333.000,207333.000,280999.000,306084.000,248500.000,248500.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,,,,,,,,,,,,,1.100,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,34295000.000,,,,44314000.000,,,,67094000.000,,,,9814864.000,,,
StockholdersEquity,29509398.000,27443657.000,26185422.000,23260533.000,8071751.000,5688677.000,3409631.000,-2402265.000,-8238724.000,-9344671.000,-20009906.000,-26607638.000,-19010967.000,-15459504.000,-23535494.000,-28010943.000,-36997770.000,-50703548.000,-64145234.000,-71483093.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,29509398.000,27443657.000,26185422.000,23260533.000,8071751.000,5688677.000,3409631.000,82597735.000,-8238724.000,-9344671.000,-20009906.000,99702418.000,-19010967.000,-15459504.000,-23535494.000,-28010943.000,-36997770.000,-50703548.000,-64145234.000,-71483093.000
TaxesPayableCurrent,672662.000,270708.000,270708.000,266215.000,,,,,,,,,,,,,,,,
TreasuryStockShares,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
TreasuryStockValue,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000,1950.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,8526328.000,9507789.000,9807377.000,11825439.000,12008550.000,12961909.000,14973372.000,15019615.000,15092783.000,16092722.000,7471793.000,7536331.000,5728196.000,6182957.000,6276687.000,6779460.000,6829029.000,7360226.000,7454349.000,8204423.000
UnrecognizedTaxBenefits,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
